time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.emb.count,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.input_layernorm.count,time_stats.attn_pre_proj_qkv.min,time_stats.attn_pre_proj_qkv.max,time_stats.attn_pre_proj_qkv.mean,time_stats.attn_pre_proj_qkv.median,time_stats.attn_pre_proj_qkv.std,time_stats.attn_pre_proj_qkv.count,time_stats.attn_pre_proj_q_norm.min,time_stats.attn_pre_proj_q_norm.max,time_stats.attn_pre_proj_q_norm.mean,time_stats.attn_pre_proj_q_norm.median,time_stats.attn_pre_proj_q_norm.std,time_stats.attn_pre_proj_q_norm.count,time_stats.attn_pre_proj_wq.min,time_stats.attn_pre_proj_wq.max,time_stats.attn_pre_proj_wq.mean,time_stats.attn_pre_proj_wq.median,time_stats.attn_pre_proj_wq.std,time_stats.attn_pre_proj_wq.count,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_pre_proj.count,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_rope.count,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.attn_post_proj.count,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.post_attention_layernorm.count,time_stats.share_expert_up_proj.min,time_stats.share_expert_up_proj.max,time_stats.share_expert_up_proj.mean,time_stats.share_expert_up_proj.median,time_stats.share_expert_up_proj.std,time_stats.share_expert_up_proj.count,time_stats.share_expert_act.min,time_stats.share_expert_act.max,time_stats.share_expert_act.mean,time_stats.share_expert_act.median,time_stats.share_expert_act.std,time_stats.share_expert_act.count,time_stats.share_expert_down_proj.min,time_stats.share_expert_down_proj.max,time_stats.share_expert_down_proj.mean,time_stats.share_expert_down_proj.median,time_stats.share_expert_down_proj.std,time_stats.share_expert_down_proj.count,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,use_qk_norm,attn_output_gate,num_tokens,num_tensor_parallel_workers,padded_n_embd,padded_n_expanded_embd,model_arch,is_step2_mini,share_expert_dim,share_q_dim,measurement_type,profiling_precision,quant_signature,model_architecture_profile
,,,,,,,,,,,,,,,,,,,,,,,,0.0310399997979402,0.0333120003342628,0.0322368002496659,0.0323520004749298,0.0006387508211643,20,0.1700800061225891,0.1938560009002685,0.1779376000165939,0.1758399978280067,0.006641642863737,20,0.0221759993582963,0.0250560007989406,0.0230767998844385,0.022911999374628,0.0006832039249969,20,0.0573760010302066,0.0591679997742176,0.058300800062716,0.058415999636054,0.0005168661766621,20,,,,,,,0.041152000427246,0.0425920002162456,0.0417151998728513,0.0416480004787445,0.0004039355272379,20,0.0063680000603199,0.0089279999956488,0.007387200044468,0.0071839999873191,0.0007319033821878,20,0.0293760001659393,0.0304000005125999,0.0298096000216901,0.0297919996082782,0.0002971825229173,20,64,1,7168,5120,128815,True,False,False,32,2,7168,5120,generic,False,5120,2048,CUDA_EVENT,BF16,none,step3_text
,,,,,,,,,,,,,,,,,,,,,,,,0.0305599998682737,0.0384959988296031,0.0320975998416543,0.03175999969244,0.0016178671650699,20,0.168160006403923,0.1988800019025802,0.174931202083826,0.1732480004429817,0.0066301912887199,20,0.0210880003869533,0.0251839999109506,0.0228816001676023,0.0227680001407861,0.0010042328219146,20,0.0563840009272098,0.0595519989728927,0.0577263999730348,0.0577600002288818,0.0008046248905344,20,,,,,,,0.0403200015425682,0.0421120002865791,0.0410960000008344,0.0409439988434314,0.0005079714373198,20,0.0063999998383224,0.0112960003316402,0.007902400009334,0.0075360001064836,0.001136314376457,20,0.0286720003932714,0.0306240003556013,0.0296784000471234,0.0296160001307725,0.000384596239637,20,64,1,7168,5120,128815,True,False,False,16,2,7168,5120,generic,False,5120,2048,CUDA_EVENT,BF16,none,step3_text
,,,,,,,,,,,,,,,,,,,,,,,,0.0303680002689361,0.0346239991486072,0.031742400303483,0.0315519999712705,0.0009000181465069,20,0.1665280014276504,0.2585279941558838,0.1800767995417118,0.1744959950447082,0.0196814230937057,20,0.0220480002462863,0.0248000007122755,0.0230544001795351,0.0228639999404549,0.0006902271560446,20,0.0605439990758895,0.0631679967045784,0.0619583999738097,0.0619040001183748,0.0007026609540092,20,,,,,,,0.040192000567913,0.0419519990682601,0.0411280000582337,0.0411840006709098,0.0005118873128814,20,0.0063999998383224,0.0110080000013113,0.0075199999380856,0.0072319998871535,0.0010233997861772,20,0.0288960002362728,0.0299839992076158,0.0295551999472081,0.0295839998871088,0.0002552788294034,20,64,1,7168,5120,128815,True,False,False,8,2,7168,5120,generic,False,5120,2048,CUDA_EVENT,BF16,none,step3_text
,,,,,,,,,,,,,,,,,,,,,,,,0.0304320007562637,0.0320320017635822,0.0310736002400517,0.0311200004070997,0.0004519228761706,20,0.1664640009403228,0.2210880070924759,0.1752192012965679,0.172832004725933,0.011221637281114,20,0.021536000072956,0.0243519991636276,0.0228064000606536,0.0226719994097948,0.0006317142875483,20,0.0600959993898868,0.0631679967045784,0.0614831995218992,0.0614559985697269,0.0007038016919807,20,,,,,,,0.0397760011255741,0.041567999869585,0.0407631997019052,0.0408319998532533,0.0004741264698245,20,0.0063359998166561,0.0087999999523162,0.0072527999756857,0.0070559999439865,0.000665667356967,20,0.028736000880599,0.0308480001986026,0.0293952002190053,0.0292160008102655,0.0004965055215174,20,64,1,7168,5120,128815,True,False,False,4,2,7168,5120,generic,False,5120,2048,CUDA_EVENT,BF16,none,step3_text
,,,,,,,,,,,,,,,,,,,,,,,,0.0305279996246099,0.0358080007135868,0.0315440000034868,0.0311520006507635,0.0011315914850172,20,0.1707199960947036,0.2194560021162033,0.1794271990656852,0.1747360005974769,0.0124083927668819,20,0.021951999515295,0.0257920008152723,0.023193599935621,0.0227199997752904,0.0010398082031601,20,0.0597120001912117,0.0628160014748573,0.0611471999436616,0.0610719993710517,0.0007736642029623,20,,,,,,,0.0403520017862319,0.0418559983372688,0.0410624001175165,0.0410559996962547,0.0004747013148915,20,0.0062400000169873,0.0151680000126361,0.0079407999757677,0.0074400000739842,0.0019536065249685,20,0.0283519998192787,0.029823999851942,0.0292368000373244,0.029263999313116,0.0003391508992923,20,64,1,7168,5120,128815,True,False,False,2,2,7168,5120,generic,False,5120,2048,CUDA_EVENT,BF16,none,step3_text
,,,,,,,,,,,,,,,,,,,,,,,,0.0297279991209507,0.033280000090599,0.0305952000431716,0.0304000005125999,0.0008482053822078,20,0.1567679941654205,0.2145279943943023,0.1678415991365909,0.1641919985413551,0.0123281399632374,20,0.0212159994989633,0.0260160006582736,0.0227424001321196,0.0225280001759529,0.0009697162605236,20,0.0603520013391971,0.068800002336502,0.0616016004234552,0.0611199997365474,0.0017744998031574,20,,,,,,,0.0403200015425682,0.0464639998972415,0.0413808004930615,0.0412000007927417,0.0012622883051089,20,0.0063680000603199,0.0125120002776384,0.0081504000118002,0.0077919999603182,0.0014589018294562,20,0.0290239993482828,0.0307519994676113,0.0296239999122917,0.029551999643445,0.0003512537500493,20,64,1,7168,5120,128815,True,False,False,1,2,7168,5120,generic,False,5120,2048,CUDA_EVENT,BF16,none,step3_text
,,,,,,,,,,,,,,,,,,,,,,,,0.0261439997702837,0.0290239993482828,0.0270863999612629,0.0268000001087784,0.0007771766899629,20,0.1624960005283355,0.2776319980621338,0.1789344005286693,0.1713280007243156,0.0242772105682171,20,0.0212479997426271,0.0250879991799592,0.0227760000154376,0.0227360008284449,0.0009119648346214,20,0.0399359986186027,0.0420479997992515,0.0408384002745151,0.0408000014722347,0.0005374286281518,20,,,,,,,0.0320959985256195,0.0338560007512569,0.0331712000072002,0.0332319997251033,0.0004055807568488,20,0.0139520000666379,0.019328000023961,0.0154480001423507,0.0153439999558031,0.0011754447879119,20,0.0236479993909597,0.0443839989602565,0.0254431998357176,0.02415999956429,0.0044998062803045,20,64,1,7168,5120,128815,True,False,False,128,4,7168,5120,generic,False,5120,2048,CUDA_EVENT,BF16,none,step3_text
,,,,,,,,,,,,,,,,,,,,,,,,0.0253120008856058,0.0273599997162818,0.0263535999692976,0.0261599998921155,0.0005896579875974,20,0.1629759967327118,0.185599997639656,0.1708528004586696,0.1698560044169426,0.0053969041252072,20,0.0212479997426271,0.0240640006959438,0.0224703999236226,0.0222880002111196,0.0008717638473485,20,0.0388480015099048,0.0417600013315677,0.040412800014019,0.0406400002539157,0.0007703895537919,20,,,,,,,0.0302719995379447,0.0362880006432533,0.0315984001383185,0.031199999153614,0.0015414065671922,20,0.0155840003862977,0.0231040008366107,0.0170736002270132,0.0166560001671314,0.0015579919133032,20,0.0236479993909597,0.0354879982769489,0.0245984001085162,0.0240000002086162,0.0025277585636018,20,64,1,7168,5120,128815,True,False,False,64,4,7168,5120,generic,False,5120,2048,CUDA_EVENT,BF16,none,step3_text
,,,,,,,,,,,,,,,,,,,,,,,,0.0264640003442764,0.0280959997326135,0.0271136000752449,0.027055999264121,0.0004902479061267,20,0.1663359999656677,0.186271995306015,0.1747423991560936,0.1740479990839958,0.0052021321475714,20,0.0212479997426271,0.0283519998192787,0.0229968002066016,0.0226880004629492,0.0015366756459402,20,0.0386560000479221,0.0403520017862319,0.0395024003461003,0.0395039990544319,0.0004236198191279,20,,,,,,,0.0329600013792514,0.0352320000529289,0.0340144000947475,0.0338560007512569,0.0005467670411181,20,0.0156479999423027,0.0198079999536275,0.017398399952799,0.017392000183463,0.0011476853841516,20,0.0229759998619556,0.0256639998406171,0.0239424001425504,0.0239840000867843,0.0005474338022375,20,64,1,7168,5120,128815,True,False,False,32,4,7168,5120,generic,False,5120,2048,CUDA_EVENT,BF16,none,step3_text
,,,,,,,,,,,,,,,,,,,,,,,,0.0261439997702837,0.0286079999059438,0.027240000013262,0.0272320006042718,0.0007519573522657,20,0.1688960045576095,0.1974399983882904,0.176969601213932,0.1753759980201721,0.0069106739033218,20,0.0207679998129606,0.0248319990932941,0.0226255998946726,0.0225280001759529,0.0008925346705499,20,0.0380799993872642,0.0399679988622665,0.0388159999623894,0.0387040004134178,0.0005635998135455,20,,,,,,,0.0328640006482601,0.0347840003669261,0.0337855998426675,0.0337600000202655,0.0005594601244187,20,0.0154240000993013,0.0211200006306171,0.01755680013448,0.0176640003919601,0.0014032384225436,20,0.0232640001922845,0.0308800004422664,0.0242319998331367,0.0238719992339611,0.0015649236265968,20,64,1,7168,5120,128815,True,False,False,16,4,7168,5120,generic,False,5120,2048,CUDA_EVENT,BF16,none,step3_text
