time_stats.moe_gating.min,time_stats.moe_gating.max,time_stats.moe_gating.mean,time_stats.moe_gating.median,time_stats.moe_gating.std,time_stats.moe_shuffling.min,time_stats.moe_shuffling.max,time_stats.moe_shuffling.mean,time_stats.moe_shuffling.median,time_stats.moe_shuffling.std,time_stats.moe_grouped_gemm.min,time_stats.moe_grouped_gemm.max,time_stats.moe_grouped_gemm.mean,time_stats.moe_grouped_gemm.median,time_stats.moe_grouped_gemm.std,time_stats.moe_expert_up_proj.min,time_stats.moe_expert_up_proj.max,time_stats.moe_expert_up_proj.mean,time_stats.moe_expert_up_proj.median,time_stats.moe_expert_up_proj.std,time_stats.moe_expert_down_proj.min,time_stats.moe_expert_down_proj.max,time_stats.moe_expert_down_proj.mean,time_stats.moe_expert_down_proj.median,time_stats.moe_expert_down_proj.std,num_tokens,num_experts,num_experts_per_device,expert_parallel_size,router_topk,hidden_dim,expert_hidden_dim,use_gated,num_tensor_parallel_workers
0.036000000000000004,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.113,0.113,0.113,0.113,0.0,4.045,4.045,4.045,4.045,0.0,0.274,0.279,0.275875,0.2755,0.0014523687548277826,0.195,0.201,0.19837500000000002,0.198,0.0022878756522153928,664,8,8,1,2,4096,14336,True,1
0.028,0.028,0.028,0.028,0.0,0.089,0.089,0.089,0.089,0.0,3.373,3.373,3.373,3.373,0.0,0.233,0.23900000000000002,0.23450000000000001,0.234,0.0018708286933869723,0.159,0.161,0.159875,0.16,0.0005994789404140904,656,8,8,1,2,4096,14336,True,1
0.029,0.029,0.029,0.029,0.0,0.088,0.088,0.088,0.088,0.0,3.371,3.371,3.371,3.371,0.0,0.233,0.242,0.235125,0.234,0.002666341125962686,0.159,0.161,0.159875,0.16,0.0005994789404140904,648,8,8,1,2,4096,14336,True,1
0.029,0.029,0.029,0.029,0.0,0.089,0.089,0.089,0.089,0.0,3.37,3.37,3.37,3.37,0.0,0.232,0.23900000000000002,0.23450000000000001,0.234,0.0019364916731037102,0.16,0.162,0.160375,0.16,0.0006959705453537533,640,8,8,1,2,4096,14336,True,1
0.036000000000000004,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.11,0.11,0.11,0.11,0.0,4.029,4.029,4.029,4.029,0.0,0.272,0.277,0.27375000000000005,0.2735,0.0013919410907075067,0.195,0.202,0.19875,0.199,0.001984313483298445,632,8,8,1,2,4096,14336,True,1
0.028,0.028,0.028,0.028,0.0,0.08700000000000001,0.08700000000000001,0.08700000000000001,0.08700000000000001,0.0,3.374,3.374,3.374,3.374,0.0,0.234,0.23800000000000002,0.23562500000000003,0.23600000000000002,0.0012183492931011216,0.159,0.16,0.159875,0.16,0.0003307189138830741,624,8,8,1,2,4096,14336,True,1
0.028,0.028,0.028,0.028,0.0,0.088,0.088,0.088,0.088,0.0,3.365,3.365,3.365,3.365,0.0,0.233,0.23700000000000002,0.23412500000000003,0.234,0.0012686114456365285,0.16,0.162,0.16025,0.16,0.0006614378277661482,616,8,8,1,2,4096,14336,True,1
0.028,0.028,0.028,0.028,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001,0.08600000000000001,0.0,3.5420000000000003,3.5420000000000003,3.5420000000000003,3.5420000000000003,0.0,0.252,0.26,0.2545,0.2535,0.0025000000000000022,0.159,0.164,0.162,0.1625,0.0015000000000000013,608,8,8,1,2,4096,14336,True,1
0.036000000000000004,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.11,0.11,0.11,0.11,0.0,4.263,4.263,4.263,4.263,0.0,0.305,0.311,0.307375,0.307,0.0017275343701356582,0.194,0.195,0.1945,0.1945,0.0005000000000000004,600,8,8,1,2,4096,14336,True,1
0.029,0.029,0.029,0.029,0.0,0.085,0.085,0.085,0.085,0.0,3.512,3.512,3.512,3.512,0.0,0.251,0.257,0.25275000000000003,0.252,0.0018540496217739173,0.159,0.16,0.159375,0.159,0.00048412291827592754,592,8,8,1,2,4096,14336,True,1
0.028,0.028,0.028,0.028,0.0,0.085,0.085,0.085,0.085,0.0,3.524,3.524,3.524,3.524,0.0,0.252,0.259,0.2545,0.2545,0.002345207879911717,0.159,0.161,0.159875,0.16,0.0005994789404140904,584,8,8,1,2,4096,14336,True,1
0.028,0.028,0.028,0.028,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001,0.08600000000000001,0.0,3.544,3.544,3.544,3.544,0.0,0.253,0.261,0.25425,0.253,0.0025860201081971527,0.16,0.165,0.16275,0.163,0.0015612494995996009,576,8,8,1,2,4096,14336,True,1
0.036000000000000004,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.107,0.107,0.107,0.107,0.0,4.266,4.266,4.266,4.266,0.0,0.304,0.306,0.304875,0.305,0.0007806247497998004,0.195,0.2,0.19737500000000002,0.1975,0.0017984368212422715,568,8,8,1,2,4096,14336,True,1
0.028,0.028,0.028,0.028,0.0,0.084,0.084,0.084,0.084,0.0,3.5500000000000003,3.5500000000000003,3.5500000000000003,3.5500000000000003,0.0,0.253,0.26,0.255,0.255,0.0020615528128088323,0.16,0.166,0.1625,0.1625,0.0020615528128088323,560,8,8,1,2,4096,14336,True,1
0.028,0.028,0.028,0.028,0.0,0.085,0.085,0.085,0.085,0.0,3.5340000000000003,3.5340000000000003,3.5340000000000003,3.5340000000000003,0.0,0.252,0.261,0.255125,0.2545,0.0025708704751503937,0.16,0.163,0.160375,0.16,0.0009921567416492224,552,8,8,1,2,4096,14336,True,1
0.028,0.028,0.028,0.028,0.0,0.083,0.083,0.083,0.083,0.0,3.5340000000000003,3.5340000000000003,3.5340000000000003,3.5340000000000003,0.0,0.251,0.259,0.252875,0.252,0.0023684119151870546,0.161,0.167,0.1635,0.1635,0.0018027756377319963,544,8,8,1,2,4096,14336,True,1
0.037,0.037,0.037,0.037,0.0,0.106,0.106,0.106,0.106,0.0,4.237,4.237,4.237,4.237,0.0,0.302,0.305,0.304375,0.305,0.0009921567416492224,0.194,0.196,0.195125,0.195,0.0007806247497998004,536,8,8,1,2,4096,14336,True,1
0.029,0.029,0.029,0.029,0.0,0.082,0.082,0.082,0.082,0.0,3.5020000000000002,3.5020000000000002,3.5020000000000002,3.5020000000000002,0.0,0.25,0.256,0.25125,0.251,0.0018540496217739173,0.159,0.16,0.1595,0.1595,0.0005000000000000004,528,8,8,1,2,4096,14336,True,1
0.029,0.029,0.029,0.029,0.0,0.081,0.081,0.081,0.081,0.0,3.5140000000000002,3.5140000000000002,3.5140000000000002,3.5140000000000002,0.0,0.251,0.258,0.254,0.2545,0.0021213203435596446,0.158,0.162,0.159875,0.1595,0.0012686114456365285,520,8,8,1,2,4096,14336,True,1
0.028,0.028,0.028,0.028,0.0,0.08,0.08,0.08,0.08,0.0,2.544,2.544,2.544,2.544,0.0,0.184,0.19,0.184875,0.184,0.0019645292056877156,0.106,0.109,0.1075,0.1075,0.0008660254037844393,512,8,8,1,2,4096,14336,True,1
0.036000000000000004,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.099,0.099,0.099,0.099,0.0,3.012,3.012,3.012,3.012,0.0,0.209,0.229,0.2195,0.2185,0.006062177826491076,0.125,0.129,0.127,0.127,0.0018027756377319963,504,8,8,1,2,4096,14336,True,1
0.028,0.028,0.028,0.028,0.0,0.079,0.079,0.079,0.079,0.0,2.525,2.525,2.525,2.525,0.0,0.182,0.19,0.183875,0.1835,0.002471714991660651,0.105,0.108,0.1065,0.1065,0.0011180339887498958,496,8,8,1,2,4096,14336,True,1
0.028,0.028,0.028,0.028,0.0,0.08,0.08,0.08,0.08,0.0,2.5540000000000003,2.5540000000000003,2.5540000000000003,2.5540000000000003,0.0,0.181,0.191,0.187,0.189,0.0035000000000000035,0.106,0.108,0.107125,0.107,0.0007806247497998004,488,8,8,1,2,4096,14336,True,1
0.028,0.028,0.028,0.028,0.0,0.079,0.079,0.079,0.079,0.0,2.516,2.516,2.516,2.516,0.0,0.181,0.19,0.18325,0.1825,0.002727178028658931,0.10400000000000001,0.107,0.105875,0.106,0.0010532687216470427,480,8,8,1,2,4096,14336,True,1
0.036000000000000004,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.099,0.099,0.099,0.099,0.0,2.8810000000000002,2.8810000000000002,2.8810000000000002,2.8810000000000002,0.0,0.20500000000000002,0.211,0.20825000000000002,0.20900000000000002,0.0022220486043288868,0.121,0.125,0.122375,0.122,0.0013169567191065935,472,8,8,1,2,4096,14336,True,1
0.028,0.028,0.028,0.028,0.0,0.077,0.077,0.077,0.077,0.0,2.513,2.513,2.513,2.513,0.0,0.18,0.186,0.181875,0.1815,0.001690968657308587,0.105,0.109,0.107,0.107,0.0013228756555322965,464,8,8,1,2,4096,14336,True,1
0.028,0.028,0.028,0.028,0.0,0.078,0.078,0.078,0.078,0.0,2.521,2.521,2.521,2.521,0.0,0.181,0.188,0.184875,0.186,0.0021469455046647106,0.10400000000000001,0.108,0.10537500000000001,0.105,0.0012183492931011177,456,8,8,1,2,4096,14336,True,1
0.028,0.028,0.028,0.028,0.0,0.077,0.077,0.077,0.077,0.0,2.492,2.492,2.492,2.492,0.0,0.179,0.186,0.18125,0.181,0.001984313483298445,0.10400000000000001,0.108,0.105625,0.1055,0.0013169567191065891,448,8,8,1,2,4096,14336,True,1
0.035,0.035,0.035,0.035,0.0,0.097,0.097,0.097,0.097,0.0,2.841,2.841,2.841,2.841,0.0,0.198,0.209,0.20237500000000003,0.2015,0.003461845606031554,0.121,0.125,0.123625,0.1245,0.0016535945694153705,440,8,8,1,2,4096,14336,True,1
0.029,0.029,0.029,0.029,0.0,0.076,0.076,0.076,0.076,0.0,2.466,2.466,2.466,2.466,0.0,0.179,0.184,0.18062499999999998,0.18,0.0015761900266148129,0.10300000000000001,0.106,0.10475000000000001,0.10450000000000001,0.001089724735885163,432,8,8,1,2,4096,14336,True,1
0.028,0.028,0.028,0.028,0.0,0.077,0.077,0.077,0.077,0.0,2.484,2.484,2.484,2.484,0.0,0.177,0.185,0.18175,0.183,0.0025860201081971523,0.10400000000000001,0.107,0.10512500000000001,0.10450000000000001,0.0012686114456365225,424,8,8,1,2,4096,14336,True,1
0.028,0.028,0.028,0.028,0.0,0.075,0.075,0.075,0.075,0.0,2.457,2.457,2.457,2.457,0.0,0.177,0.185,0.17925,0.1785,0.002331844763272206,0.10300000000000001,0.107,0.10500000000000001,0.105,0.0014142135623730913,416,8,8,1,2,4096,14336,True,1
0.035,0.035,0.035,0.035,0.0,0.095,0.095,0.095,0.095,0.0,2.763,2.763,2.763,2.763,0.0,0.193,0.20500000000000002,0.19825,0.198,0.0036996621467371886,0.11900000000000001,0.122,0.120375,0.1205,0.0009921567416492176,408,8,8,1,2,4096,14336,True,1
0.028,0.028,0.028,0.028,0.0,0.074,0.074,0.074,0.074,0.0,2.454,2.454,2.454,2.454,0.0,0.177,0.183,0.178375,0.178,0.0018666480653835116,0.10400000000000001,0.107,0.10550000000000001,0.1055,0.0011180339887498913,400,8,8,1,2,4096,14336,True,1
0.028,0.028,0.028,0.028,0.0,0.07200000000000001,0.07200000000000001,0.07200000000000001,0.07200000000000001,0.0,2.461,2.461,2.461,2.461,0.0,0.178,0.183,0.18062499999999998,0.1805,0.0015761900266148129,0.10300000000000001,0.105,0.10412500000000001,0.10400000000000001,0.0007806247497997946,392,8,8,1,2,4096,14336,True,1
0.029,0.029,0.029,0.029,0.0,0.074,0.074,0.074,0.074,0.0,2.431,2.431,2.431,2.431,0.0,0.17500000000000002,0.182,0.17725,0.177,0.001984313483298441,0.10200000000000001,0.106,0.10387500000000001,0.10400000000000001,0.001165922381636098,384,8,8,1,2,4096,14336,True,1
0.034,0.034,0.034,0.034,0.0,0.093,0.093,0.093,0.093,0.0,2.705,2.705,2.705,2.705,0.0,0.191,0.195,0.19225,0.1915,0.0016393596310755017,0.11900000000000001,0.12,0.11912500000000001,0.11900000000000001,0.00033071891388306956,376,8,8,1,2,4096,14336,True,1
0.028,0.028,0.028,0.028,0.0,0.073,0.073,0.073,0.073,0.0,2.416,2.416,2.416,2.416,0.0,0.17500000000000002,0.182,0.1765,0.176,0.0021794494717703315,0.10200000000000001,0.10400000000000001,0.10312500000000001,0.10300000000000001,0.0005994789404140904,368,8,8,1,2,4096,14336,True,1
0.028,0.028,0.028,0.028,0.0,0.074,0.074,0.074,0.074,0.0,2.432,2.432,2.432,2.432,0.0,0.17300000000000001,0.181,0.178,0.1785,0.0026457513110645864,0.10200000000000001,0.10400000000000001,0.10350000000000001,0.10400000000000001,0.0007071067811865482,360,8,8,1,2,4096,14336,True,1
0.028,0.028,0.028,0.028,0.0,0.073,0.073,0.073,0.073,0.0,2.4130000000000003,2.4130000000000003,2.4130000000000003,2.4130000000000003,0.0,0.17400000000000002,0.181,0.17575000000000002,0.17500000000000002,0.002106537443294082,0.101,0.10400000000000001,0.10325000000000001,0.10350000000000001,0.0009682458365518551,352,8,8,1,2,4096,14336,True,1
0.035,0.035,0.035,0.035,0.0,0.09,0.09,0.09,0.09,0.0,2.664,2.664,2.664,2.664,0.0,0.184,0.191,0.18725,0.1875,0.002772634126602357,0.11800000000000001,0.12,0.119125,0.11900000000000001,0.0005994789404140854,344,8,8,1,2,4096,14336,True,1
0.029,0.029,0.029,0.029,0.0,0.07100000000000001,0.07100000000000001,0.07100000000000001,0.07100000000000001,0.0,2.41,2.41,2.41,2.41,0.0,0.17200000000000001,0.179,0.174625,0.17400000000000002,0.0018666480653835033,0.10300000000000001,0.105,0.10387500000000001,0.10400000000000001,0.0007806247497997954,336,8,8,1,2,4096,14336,True,1
0.028,0.028,0.028,0.028,0.0,0.069,0.069,0.069,0.069,0.0,2.41,2.41,2.41,2.41,0.0,0.17200000000000001,0.178,0.17612499999999998,0.177,0.002087911636061248,0.10200000000000001,0.10400000000000001,0.10275000000000001,0.10300000000000001,0.0006614378277661482,328,8,8,1,2,4096,14336,True,1
0.028,0.028,0.028,0.028,0.0,0.07,0.07,0.07,0.07,0.0,2.3930000000000002,2.3930000000000002,2.3930000000000002,2.3930000000000002,0.0,0.17200000000000001,0.177,0.17312500000000003,0.17300000000000001,0.0015360257159305563,0.10300000000000001,0.105,0.10325000000000001,0.10300000000000001,0.0006614378277661437,320,8,8,1,2,4096,14336,True,1
0.035,0.035,0.035,0.035,0.0,0.08700000000000001,0.08700000000000001,0.08700000000000001,0.08700000000000001,0.0,2.645,2.645,2.645,2.645,0.0,0.183,0.187,0.18512499999999998,0.1855,0.0012686114456365285,0.11800000000000001,0.12,0.119,0.11900000000000001,0.000499999999999997,312,8,8,1,2,4096,14336,True,1
0.027,0.027,0.027,0.027,0.0,0.07,0.07,0.07,0.07,0.0,2.376,2.376,2.376,2.376,0.0,0.17200000000000001,0.176,0.17275000000000001,0.17200000000000001,0.0012990381056766503,0.1,0.10300000000000001,0.10200000000000001,0.10200000000000001,0.0008660254037844396,304,8,8,1,2,4096,14336,True,1
0.027,0.027,0.027,0.027,0.0,0.07100000000000001,0.07100000000000001,0.07100000000000001,0.07100000000000001,0.0,2.394,2.394,2.394,2.394,0.0,0.171,0.176,0.17400000000000002,0.17500000000000002,0.0021213203435596346,0.1,0.10300000000000001,0.10225000000000001,0.10250000000000001,0.0009682458365518551,296,8,8,1,2,4096,14336,True,1
0.027,0.027,0.027,0.027,0.0,0.068,0.068,0.068,0.068,0.0,2.363,2.363,2.363,2.363,0.0,0.169,0.17500000000000002,0.17062500000000003,0.17,0.0017984368212422713,0.101,0.10400000000000001,0.10237500000000001,0.10200000000000001,0.0008569568250501313,288,8,8,1,2,4096,14336,True,1
0.034,0.034,0.034,0.034,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001,0.08600000000000001,0.0,2.623,2.623,2.623,2.623,0.0,0.181,0.186,0.182875,0.183,0.0017633419974582372,0.11800000000000001,0.12,0.11862500000000001,0.11850000000000001,0.00069597054535375,280,8,8,1,2,4096,14336,True,1
0.028,0.028,0.028,0.028,0.0,0.069,0.069,0.069,0.069,0.0,2.361,2.361,2.361,2.361,0.0,0.168,0.17400000000000002,0.16975,0.1695,0.0017853571071357141,0.101,0.10300000000000001,0.10250000000000001,0.10300000000000001,0.0007071067811865482,272,8,8,1,2,4096,14336,True,1
0.027,0.027,0.027,0.027,0.0,0.066,0.066,0.066,0.066,0.0,2.372,2.372,2.372,2.372,0.0,0.17,0.17500000000000002,0.172375,0.17300000000000001,0.001996089927833916,0.101,0.10300000000000001,0.10162500000000001,0.101,0.0008569568250501313,264,8,8,1,2,4096,14336,True,1
0.029,0.029,0.029,0.029,0.0,0.066,0.066,0.066,0.066,0.0,2.216,2.216,2.216,2.216,0.0,0.157,0.183,0.170375,0.175,0.009898705723477183,0.085,0.088,0.08625,0.08600000000000001,0.000829156197588847,256,8,8,1,2,4096,14336,True,1
0.034,0.034,0.034,0.034,0.0,0.083,0.083,0.083,0.083,0.0,2.289,2.289,2.289,2.289,0.0,0.162,0.187,0.169375,0.1635,0.010123456672500749,0.092,0.094,0.092625,0.0925,0.0006959705453537533,248,8,8,1,2,4096,14336,True,1
0.027,0.027,0.027,0.027,0.0,0.066,0.066,0.066,0.066,0.0,2.164,2.164,2.164,2.164,0.0,0.162,0.166,0.16325,0.163,0.0011989578808281809,0.085,0.08600000000000001,0.08575,0.08600000000000001,0.0004330127018922197,240,8,8,1,2,4096,14336,True,1
0.029,0.029,0.029,0.029,0.0,0.067,0.067,0.067,0.067,0.0,2.133,2.133,2.133,2.133,0.0,0.163,0.168,0.16412500000000002,0.164,0.0015360257159305647,0.081,0.082,0.081125,0.081,0.0003307189138830741,232,8,8,1,2,4096,14336,True,1
0.027,0.027,0.027,0.027,0.0,0.064,0.064,0.064,0.064,0.0,2.086,2.086,2.086,2.086,0.0,0.158,0.164,0.1595,0.159,0.001802775637731996,0.08,0.082,0.080875,0.081,0.0005994789404140904,224,8,8,1,2,4096,14336,True,1
0.035,0.035,0.035,0.035,0.0,0.083,0.083,0.083,0.083,0.0,2.205,2.205,2.205,2.205,0.0,0.165,0.171,0.1665,0.166,0.0018708286933869723,0.083,0.085,0.083875,0.084,0.0007806247497998004,216,8,8,1,2,4096,14336,True,1
0.028,0.028,0.028,0.028,0.0,0.065,0.065,0.065,0.065,0.0,2.092,2.092,2.092,2.092,0.0,0.157,0.163,0.159,0.158,0.0020615528128088323,0.08,0.083,0.081375,0.081,0.0008569568250501313,208,8,8,1,2,4096,14336,True,1
0.027,0.027,0.027,0.027,0.0,0.064,0.064,0.064,0.064,0.0,2.019,2.019,2.019,2.019,0.0,0.14200000000000002,0.158,0.151125,0.151,0.0043138584816843455,0.08,0.082,0.0805,0.08,0.0007071067811865482,200,8,8,1,2,4096,14336,True,1
0.027,0.027,0.027,0.027,0.0,0.063,0.063,0.063,0.063,0.0,2.039,2.039,2.039,2.039,0.0,0.152,0.158,0.153125,0.152,0.00208791163606126,0.079,0.082,0.080125,0.08,0.0007806247497998004,192,8,8,1,2,4096,14336,True,1
0.033,0.033,0.033,0.033,0.0,0.075,0.075,0.075,0.075,0.0,2.278,2.278,2.278,2.278,0.0,0.16,0.192,0.171125,0.1615,0.01345768832303676,0.089,0.092,0.090625,0.0905,0.0009921567416492224,184,8,8,1,2,4096,14336,True,1
0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.0,0.061,0.061,0.061,0.061,0.0,2.237,2.237,2.237,2.237,0.0,0.158,0.181,0.1755,0.1775,0.006763874629234338,0.084,0.085,0.08475,0.085,0.0004330127018922197,176,8,8,1,2,4096,14336,True,1
0.027,0.027,0.027,0.027,0.0,0.063,0.063,0.063,0.063,0.0,2.209,2.209,2.209,2.209,0.0,0.157,0.182,0.1725,0.176,0.009178779875342907,0.083,0.084,0.08375,0.084,0.0004330127018922197,168,8,8,1,2,4096,14336,True,1
0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.0,0.06,0.06,0.06,0.06,0.0,2.204,2.204,2.204,2.204,0.0,0.156,0.177,0.17124999999999999,0.17500000000000002,0.007512489600658359,0.084,0.08600000000000001,0.084875,0.085,0.0005994789404140904,160,8,8,1,2,4096,14336,True,1
0.034,0.034,0.034,0.034,0.0,0.077,0.077,0.077,0.077,0.0,2.227,2.227,2.227,2.227,0.0,0.161,0.185,0.16525,0.162,0.007578753195612057,0.089,0.091,0.089875,0.09,0.0007806247497998004,152,8,8,1,2,4096,14336,True,1
0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.0,0.061,0.061,0.061,0.061,0.0,2.157,2.157,2.157,2.157,0.0,0.157,0.177,0.16475,0.1595,0.00854034542626936,0.085,0.08600000000000001,0.085125,0.085,0.0003307189138830741,144,8,8,1,2,4096,14336,True,1
0.029,0.029,0.029,0.029,0.0,0.059000000000000004,0.059000000000000004,0.059000000000000004,0.059000000000000004,0.0,2.128,2.128,2.128,2.128,0.0,0.157,0.177,0.162375,0.158,0.007904705876881189,0.083,0.08600000000000001,0.084375,0.0845,0.0009921567416492224,136,8,8,1,2,4096,14336,True,1
0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.0,0.059000000000000004,0.059000000000000004,0.059000000000000004,0.059000000000000004,0.0,2.128,2.128,2.128,2.128,0.0,0.156,0.17500000000000002,0.16212500000000002,0.158,0.007338894671542855,0.084,0.085,0.0845,0.0845,0.0005000000000000004,128,8,8,1,2,4096,14336,True,1
0.032,0.032,0.032,0.032,0.0,0.07100000000000001,0.07100000000000001,0.07100000000000001,0.07100000000000001,0.0,2.226,2.226,2.226,2.226,0.0,0.159,0.188,0.167,0.161,0.010641898326896378,0.08700000000000001,0.09,0.088875,0.089,0.0010532687216470427,120,8,8,1,2,4096,14336,True,1
0.024,0.024,0.024,0.024,0.0,0.056,0.056,0.056,0.056,0.0,2.215,2.215,2.215,2.215,0.0,0.159,0.182,0.1755,0.177,0.006557438524301997,0.082,0.084,0.083125,0.083,0.0005994789404140904,112,8,8,1,2,4096,14336,True,1
0.025,0.025,0.025,0.025,0.0,0.058,0.058,0.058,0.058,0.0,2.013,2.013,2.013,2.013,0.0,0.14,0.153,0.14825,0.149,0.0034186985827943306,0.082,0.083,0.08225,0.082,0.0004330127018922197,104,8,8,1,2,4096,14336,True,1
0.025,0.025,0.025,0.025,0.0,0.057,0.057,0.057,0.057,0.0,2.0380000000000003,2.0380000000000003,2.0380000000000003,2.0380000000000003,0.0,0.149,0.153,0.1515,0.1515,0.0012247448713915902,0.082,0.083,0.082375,0.082,0.00048412291827592754,96,8,8,1,2,4096,14336,True,1
0.031,0.031,0.031,0.031,0.0,0.07200000000000001,0.07200000000000001,0.07200000000000001,0.07200000000000001,0.0,2.154,2.154,2.154,2.154,0.0,0.155,0.163,0.15725,0.1565,0.002331844763272206,0.08600000000000001,0.088,0.08725,0.08700000000000001,0.0006614378277661423,88,8,8,1,2,4096,14336,True,1
0.027,0.027,0.027,0.027,0.0,0.056,0.056,0.056,0.056,0.0,2.04,2.04,2.04,2.04,0.0,0.15,0.153,0.15125,0.151,0.0009682458365518551,0.082,0.083,0.0825,0.0825,0.0005000000000000004,80,8,8,1,2,4096,14336,True,1
0.024,0.024,0.024,0.024,0.0,0.053,0.053,0.053,0.053,0.0,1.996,1.996,1.996,1.996,0.0,0.149,0.153,0.151,0.1505,0.0014142135623730963,0.076,0.078,0.077375,0.078,0.0008569568250501313,72,8,8,1,2,4096,14336,True,1
0.025,0.025,0.025,0.025,0.0,0.031,0.031,0.031,0.031,0.0,1.964,1.964,1.964,1.964,0.0,0.139,0.151,0.146875,0.149,0.004226035376094234,0.076,0.078,0.07725,0.077,0.0006614378277661482,64,8,8,1,2,4096,14336,True,1
0.036000000000000004,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.033,0.033,0.033,0.033,0.0,2.005,2.005,2.005,2.005,0.0,0.14,0.153,0.14625,0.1475,0.005043560250457995,0.078,0.081,0.07975,0.08,0.0008291561975888507,56,8,8,1,2,4096,14336,True,1
0.029,0.029,0.029,0.029,0.0,0.027,0.027,0.027,0.027,0.0,1.945,1.945,1.945,1.945,0.0,0.139,0.152,0.146125,0.149,0.005109733358992416,0.075,0.077,0.076125,0.076,0.0005994789404140904,48,8,8,1,2,4096,14336,True,1
0.03,0.03,0.03,0.03,0.0,0.03,0.03,0.03,0.03,0.0,1.947,1.947,1.947,1.947,0.0,0.14100000000000001,0.149,0.147,0.148,0.0024494897427831718,0.075,0.077,0.076,0.076,0.0007071067811865482,40,8,8,1,2,4096,14336,True,1
0.028,0.028,0.028,0.028,0.0,0.028,0.028,0.028,0.028,0.0,1.938,1.938,1.938,1.938,0.0,0.137,0.15,0.146125,0.1475,0.00437142711251142,0.074,0.077,0.075625,0.076,0.0008569568250501313,32,8,8,1,2,4096,14336,True,1
0.036000000000000004,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.032,0.032,0.032,0.032,0.0,2.0140000000000002,2.0140000000000002,2.0140000000000002,2.0140000000000002,0.0,0.14,0.153,0.148125,0.1495,0.004313858481684341,0.077,0.079,0.078375,0.0785,0.0006959705453537533,24,8,8,1,2,4096,14336,True,1
0.025,0.025,0.025,0.025,0.0,0.022,0.022,0.022,0.022,0.0,1.928,1.928,1.928,1.928,0.0,0.137,0.149,0.143875,0.146,0.004675401052316252,0.075,0.076,0.07575,0.076,0.0004330127018922197,16,8,8,1,2,4096,14336,True,1
0.023,0.023,0.023,0.023,0.0,0.019,0.019,0.019,0.019,0.0,1.897,1.897,1.897,1.897,0.0,0.136,0.148,0.14200000000000002,0.14150000000000001,0.0047169905660282944,0.074,0.076,0.074875,0.075,0.0007806247497998004,8,8,8,1,2,4096,14336,True,1
0.024,0.024,0.024,0.024,0.0,0.021,0.021,0.021,0.021,0.0,1.874,1.874,1.874,1.874,0.0,0.138,0.14400000000000002,0.14,0.1395,0.001732050807568879,0.073,0.076,0.0745,0.0745,0.0008660254037844393,4,8,8,1,2,4096,14336,True,1
0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.0,0.022,0.022,0.022,0.022,0.0,1.018,1.018,1.018,1.018,0.0,0.149,0.152,0.15075,0.151,0.001299038105676659,0.077,0.077,0.077,0.077,0.0,2,8,8,1,2,4096,14336,True,1
0.019,0.019,0.019,0.019,0.0,0.019,0.019,0.019,0.019,0.0,0.496,0.496,0.496,0.496,0.0,0.147,0.147,0.147,0.147,0.0,0.074,0.075,0.0745,0.0745,0.0005000000000000004,1,8,8,1,2,4096,14336,True,1
0.063,0.063,0.063,0.063,0.0,0.375,0.375,0.375,0.375,0.0,6.758,6.758,6.758,6.758,0.0,0.516,0.518,0.51675,0.517,0.0006614378277661482,0.261,0.266,0.26325,0.263,0.0013919410907075067,4096,8,8,1,2,4096,14336,True,2
0.062,0.062,0.062,0.062,0.0,0.375,0.375,0.375,0.375,0.0,6.738,6.738,6.738,6.738,0.0,0.515,0.517,0.516125,0.516,0.0005994789404140904,0.259,0.264,0.2615,0.2615,0.0015000000000000013,4096,8,8,1,2,4096,14336,True,2
0.063,0.063,0.063,0.063,0.0,0.371,0.371,0.371,0.371,0.0,6.726,6.726,6.726,6.726,0.0,0.515,0.517,0.516,0.516,0.0007071067811865482,0.259,0.261,0.26,0.26,0.0008660254037844395,4064,8,8,1,2,4096,14336,True,2
0.062,0.062,0.062,0.062,0.0,0.372,0.372,0.372,0.372,0.0,6.788,6.788,6.788,6.788,0.0,0.519,0.522,0.52025,0.52,0.0008291561975888507,0.264,0.266,0.2645,0.264,0.0007071067811865482,4032,8,8,1,2,4096,14336,True,2
