time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.078,0.093,0.08299999999999999,0.083,0.0030550504633038923,0.029,0.033,0.030950000000000005,0.031,0.0011608186766243903,0.654,0.748,0.6779000000000001,0.67,0.026551647783141438,0.049,0.055,0.05110000000000001,0.051000000000000004,0.0014456832294800959,0.20400000000000001,0.23600000000000002,0.21145,0.2095,0.0076057544004523294,0.03,0.034,0.0316,0.0315,0.0009695359714832667,1.0230000000000001,1.177,1.0565000000000002,1.048,0.03611163247486883,0.09,0.099,0.09225000000000001,0.092,0.0019202864369671536,0.551,0.629,0.5667000000000001,0.5640000000000001,0.017796347939956644,0.017,0.019,0.017300000000000003,0.017,0.0005567764362830021,32,32,4096,11008,32768,True,1488,1
0.07,0.082,0.08042857142857143,0.081,0.0025368039241651812,0.029,0.031,0.029850000000000005,0.03,0.0005722761571129791,0.654,0.677,0.66585,0.669,0.009226456524581912,0.049,0.052000000000000005,0.05020000000000001,0.05,0.0007483314773547889,0.203,0.213,0.20740000000000003,0.20800000000000002,0.0031527765540868805,0.03,0.032,0.030900000000000004,0.031,0.0005385164807134509,1.025,1.061,1.0415000000000003,1.048,0.014326548781894443,0.09,0.092,0.0909,0.091,0.0008306623862918081,0.551,0.5700000000000001,0.56035,0.5640000000000001,0.007875753932164215,0.016,0.017,0.016900000000000005,0.017,0.0003000000000000003,32,32,4096,11008,32768,True,1472,1
0.078,0.095,0.08380952380952382,0.082,0.0054214656919907836,0.029,0.036000000000000004,0.031200000000000006,0.0305,0.00235796522451032,0.652,0.808,0.70225,0.687,0.05067136765472193,0.049,0.057,0.051250000000000004,0.0505,0.00258602010819715,0.202,0.253,0.21785000000000002,0.2105,0.01548313598726046,0.029,0.037,0.031700000000000006,0.031,0.0023043437243605823,1.022,1.274,1.09425,1.046,0.08228418742383013,0.089,0.10300000000000001,0.0932,0.091,0.004501110973970763,0.551,0.681,0.5889000000000001,0.5640000000000001,0.04229645375205822,0.016,0.019,0.017200000000000003,0.017,0.0008717797887081345,32,32,4096,11008,32768,True,1456,1
0.076,0.089,0.08085714285714285,0.08,0.003028212018206599,0.028,0.033,0.029700000000000004,0.029,0.0013076696830622019,0.653,0.76,0.6796,0.661,0.030661702496762956,0.048,0.055,0.049650000000000014,0.049,0.0017109938632268672,0.203,0.23800000000000002,0.21155000000000004,0.20600000000000002,0.009881674959236413,0.029,0.034,0.030200000000000005,0.03,0.0013638181696985854,1.022,1.196,1.06155,1.036,0.04610474487512102,0.089,0.099,0.09079999999999999,0.09,0.002271563338320112,0.551,0.644,0.56915,0.557,0.02206869955389304,0.016,0.018000000000000002,0.016450000000000003,0.016,0.0005894913061275802,32,32,4096,11008,32768,True,1440,1
0.073,0.08600000000000001,0.07995238095238096,0.08,0.003484334881890806,0.028,0.032,0.029550000000000003,0.029,0.0015644487847162015,0.654,0.743,0.6853999999999999,0.683,0.034700720453615934,0.047,0.053,0.04960000000000001,0.0495,0.002009975124224178,0.202,0.23500000000000001,0.2131,0.211,0.011044908329180463,0.028,0.033,0.029950000000000004,0.03,0.0013592277219068186,1.025,1.167,1.0705999999999998,1.0699999999999998,0.05157848388620975,0.088,0.096,0.0906,0.09,0.002922327839240494,0.551,0.628,0.5761000000000001,0.5765,0.028168954542190573,0.016,0.017,0.016250000000000004,0.016,0.00043301270189221973,32,32,4096,11008,32768,True,1424,1
0.07,0.081,0.077,0.077,0.0024299715851758236,0.027,0.03,0.028050000000000002,0.028,0.0008645808232895295,0.528,0.579,0.54575,0.549,0.014124004389690623,0.046,0.049,0.047450000000000006,0.0475,0.0010712142642814286,0.199,0.212,0.20610000000000003,0.20800000000000002,0.004635730794599698,0.027,0.03,0.028650000000000002,0.029,0.0007262919523166975,0.9440000000000001,1.0,0.9737500000000001,0.9844999999999999,0.022225829568319797,0.08700000000000001,0.09,0.08850000000000001,0.089,0.0011618950038622207,0.532,0.5630000000000001,0.5476,0.55,0.012158947322856542,0.016,0.017,0.016100000000000003,0.016,0.00030000000000000024,32,32,4096,11008,32768,True,1408,1
0.069,0.081,0.07628571428571429,0.076,0.002206977185953613,0.027,0.03,0.027950000000000003,0.028,0.0006689544080129828,0.533,0.59,0.5457,0.545,0.015757855184002658,0.045,0.05,0.046700000000000005,0.046,0.0012288205727444517,0.201,0.222,0.20684999999999998,0.20650000000000002,0.00574695571585513,0.027,0.03,0.027800000000000002,0.028,0.0008717797887081347,0.9550000000000001,1.054,0.9767499999999998,0.976,0.02473433847912653,0.08600000000000001,0.091,0.08695,0.08700000000000001,0.0011608186766243868,0.537,0.59,0.5488999999999999,0.5495000000000001,0.012061923561356198,0.016,0.017,0.016050000000000002,0.016,0.0002179449471770339,32,32,4096,11008,32768,True,1392,1
0.069,0.081,0.07523809523809523,0.075,0.0030064179271742084,0.026000000000000002,0.03,0.0279,0.028,0.0011357816691600546,0.531,0.589,0.55195,0.549,0.02260414784945451,0.044,0.049,0.046450000000000005,0.046,0.0013219304066402295,0.199,0.223,0.20835000000000004,0.20700000000000002,0.008644506926366589,0.027,0.03,0.028050000000000002,0.028,0.0011169153951844338,0.9470000000000001,1.054,0.98755,0.982,0.04069210611408556,0.084,0.091,0.0865,0.08600000000000001,0.002376972864800939,0.533,0.593,0.5539000000000001,0.551,0.02216506259860321,0.016,0.017,0.016050000000000002,0.016,0.0002179449471770339,32,32,4096,11008,32768,True,1376,1
0.069,0.082,0.0761904761904762,0.076,0.003245789178657519,0.026000000000000002,0.031,0.0279,0.0275,0.0014798648586948735,0.533,0.606,0.55955,0.554,0.02806683986486542,0.045,0.049,0.04605000000000001,0.0455,0.0013219304066402295,0.201,0.229,0.21149999999999997,0.21,0.010151354589413178,0.027,0.03,0.028100000000000003,0.028,0.0011789826122551592,0.9550000000000001,1.084,1.0014999999999996,0.9935,0.048161706780387226,0.084,0.091,0.08650000000000001,0.08600000000000001,0.0024392621835300906,0.537,0.606,0.5594500000000002,0.556,0.024444784719853823,0.015,0.017,0.015300000000000003,0.015,0.0006403124237432856,32,32,4096,11008,32768,True,1360,1
0.066,0.079,0.07304761904761906,0.073,0.0021925456063278718,0.026000000000000002,0.029,0.026850000000000006,0.027,0.0007921489758877424,0.532,0.593,0.5434,0.539,0.013854241227869529,0.044,0.046,0.044750000000000005,0.045,0.0007664854858377953,0.201,0.223,0.20535,0.203,0.005227571137727343,0.026000000000000002,0.029,0.027000000000000007,0.027,0.000774596669241483,0.9550000000000001,0.993,0.9705500000000002,0.966,0.015140921372228276,0.083,0.08600000000000001,0.08450000000000002,0.084,0.000741619848709567,0.537,0.557,0.5448999999999999,0.5425,0.00812957563468107,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,32,32,4096,11008,32768,True,1344,1
