time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend
0.0,0.0,0.0,0.0,0.0,0.042,0.042,0.042,0.042,0.0,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.042,0.043000000000000003,0.042600000000000006,0.043000000000000003,0.000489897948556636,0.013000000000000001,0.014,0.013600000000000001,0.014,0.0004898979485566352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,64,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.042,0.042,0.042,0.042,0.0,0.026000000000000002,0.027,0.026600000000000002,0.027,0.0004898979485566344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,128,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.042,0.042,0.042,0.042,0.0,0.026000000000000002,0.027,0.026600000000000002,0.027,0.0004898979485566344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,192,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.041,0.042,0.041800000000000004,0.042,0.00040000000000000034,0.028,0.028,0.028000000000000004,0.028,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,256,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.041,0.041,0.041,0.041,0.0,0.028,0.028,0.028000000000000004,0.028,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,320,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.042,0.042,0.042,0.042,0.0,0.032,0.032,0.032,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,384,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.042,0.043000000000000003,0.0422,0.042,0.00040000000000000034,0.032,0.032,0.032,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,448,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.045,0.047,0.046,0.046,0.0006324555320336764,0.032,0.032,0.032,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,512,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.046,0.047,0.0464,0.046,0.000489897948556636,0.032,0.032,0.032,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,576,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.048,0.049,0.048799999999999996,0.049,0.00040000000000000034,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,640,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.044,0.045,0.04479999999999999,0.045,0.00040000000000000034,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,704,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.05,0.051000000000000004,0.0504,0.05,0.000489897948556636,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,768,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.047,0.048,0.047799999999999995,0.048,0.00040000000000000034,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,832,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.05,0.051000000000000004,0.0502,0.05,0.00040000000000000034,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,896,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.053,0.0526,0.053,0.0004898979485566326,0.04,0.041,0.0402,0.04,0.00040000000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,960,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.053,0.055,0.054000000000000006,0.054,0.0006324555320336764,0.041,0.041,0.041,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,1024,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.051000000000000004,0.053,0.0518,0.052000000000000005,0.0007483314773547867,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,1088,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.053,0.055,0.054000000000000006,0.054,0.0008944271909999167,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,1152,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.054,0.057,0.05600000000000001,0.056,0.001095445115010333,0.041,0.042,0.0412,0.041,0.00040000000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,1216,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.053,0.056,0.0546,0.055,0.001019803902718558,0.041,0.042,0.041800000000000004,0.042,0.00040000000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,1280,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.055,0.0534,0.053,0.0010198039027185558,0.042,0.042,0.042,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,1344,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.057,0.06,0.058399999999999994,0.058,0.0010198039027185556,0.043000000000000003,0.043000000000000003,0.043000000000000003,0.043000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,1408,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.056,0.059000000000000004,0.05720000000000001,0.057,0.001166190378969061,0.043000000000000003,0.043000000000000003,0.043000000000000003,0.043000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,1472,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.053,0.055,0.054200000000000005,0.054,0.0007483314773547889,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,1536,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.056,0.058,0.0568,0.057,0.000748331477354789,0.049,0.05,0.0494,0.049,0.000489897948556636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,1600,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.055,0.057,0.056400000000000006,0.057,0.0008000000000000007,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,1664,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.056,0.059000000000000004,0.057800000000000004,0.058,0.000979795897113272,0.051000000000000004,0.051000000000000004,0.051000000000000004,0.051000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,1728,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.054,0.057,0.0558,0.056,0.001166190378969061,0.052000000000000005,0.052000000000000005,0.052000000000000005,0.052000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,1792,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.056,0.059000000000000004,0.05740000000000001,0.057,0.0010198039027185578,0.052000000000000005,0.053,0.0524,0.052000000000000005,0.0004898979485566326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,1856,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.056,0.059000000000000004,0.05740000000000001,0.057,0.001019803902718558,0.053,0.054,0.0538,0.054,0.00040000000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,1920,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.057,0.058,0.05740000000000001,0.057,0.000489897948556636,0.053,0.053,0.053000000000000005,0.053,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,1984,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.056,0.058,0.0568,0.057,0.000748331477354789,0.054,0.054,0.054000000000000006,0.054,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,2048,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.054,0.057,0.0558,0.056,0.001166190378969061,0.056,0.057,0.056400000000000006,0.056,0.000489897948556636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,2112,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.056,0.058,0.05700000000000001,0.057,0.0006324555320336764,0.055,0.055,0.05500000000000001,0.055,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,2176,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.055,0.056,0.055400000000000005,0.055,0.000489897948556636,0.055,0.057,0.05600000000000001,0.056,0.0006324555320336764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,2240,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.055,0.058,0.05620000000000001,0.056,0.0009797958971132722,0.061,0.062,0.061399999999999996,0.061,0.000489897948556636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,2304,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.057,0.058,0.05740000000000001,0.057,0.000489897948556636,0.061,0.061,0.061,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,2368,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.056,0.058,0.05700000000000001,0.057,0.0006324555320336764,0.063,0.064,0.0632,0.063,0.00040000000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,2432,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.055,0.059000000000000004,0.05740000000000001,0.058,0.0013564659966250547,0.064,0.065,0.0644,0.064,0.000489897948556636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,2496,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.057,0.058,0.05740000000000001,0.057,0.0004898979485566361,0.063,0.064,0.0636,0.064,0.000489897948556636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,2560,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.057,0.058,0.057800000000000004,0.058,0.00040000000000000034,0.064,0.065,0.0644,0.064,0.000489897948556636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,2624,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.056,0.057,0.056600000000000004,0.057,0.000489897948556636,0.064,0.065,0.0644,0.064,0.000489897948556636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,2688,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.055,0.057,0.05600000000000001,0.056,0.0006324555320336764,0.064,0.064,0.064,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,2752,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.057,0.059000000000000004,0.057800000000000004,0.058,0.000748331477354789,0.064,0.065,0.06420000000000001,0.064,0.00040000000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,2816,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.056,0.057,0.056400000000000006,0.056,0.000489897948556636,0.065,0.067,0.0658,0.066,0.0007483314773547889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,2880,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.056,0.057,0.056400000000000006,0.056,0.000489897948556636,0.065,0.065,0.065,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,2944,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.057,0.059000000000000004,0.057600000000000005,0.057,0.0008000000000000008,0.064,0.066,0.0654,0.066,0.0008000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,3008,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.057,0.058,0.057600000000000005,0.058,0.000489897948556636,0.07100000000000001,0.073,0.0724,0.073,0.0007999999999999944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,3072,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.056,0.059000000000000004,0.057800000000000004,0.058,0.0009797958971132722,0.07100000000000001,0.07200000000000001,0.07160000000000001,0.07200000000000001,0.000489897948556636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,3136,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.055,0.058,0.056600000000000004,0.057,0.001019803902718558,0.07100000000000001,0.073,0.0718,0.07200000000000001,0.0007483314773547846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,3200,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.055,0.058,0.056600000000000004,0.057,0.001019803902718558,0.07200000000000001,0.074,0.07300000000000001,0.073,0.0008944271909999105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,3264,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.056,0.058,0.056400000000000006,0.056,0.0008000000000000007,0.07200000000000001,0.073,0.07260000000000001,0.073,0.0004898979485566293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,3328,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.057,0.06,0.0578,0.057,0.0011661903789690585,0.07200000000000001,0.075,0.07339999999999999,0.073,0.001019803902718554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,3392,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.055,0.058,0.05600000000000001,0.056,0.001095445115010333,0.07200000000000001,0.073,0.0724,0.07200000000000001,0.0004898979485566293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,3456,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.057,0.058,0.05720000000000001,0.057,0.00040000000000000034,0.07200000000000001,0.073,0.07260000000000001,0.073,0.0004898979485566292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,3520,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.055,0.057,0.05620000000000001,0.056,0.0007483314773547889,0.07200000000000001,0.074,0.07300000000000001,0.073,0.0006324555320336721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,3584,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.057,0.059000000000000004,0.05800000000000001,0.058,0.0006324555320336764,0.073,0.075,0.074,0.074,0.0006324555320336764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,3648,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.057,0.059000000000000004,0.05800000000000001,0.058,0.0006324555320336764,0.073,0.074,0.0736,0.074,0.000489897948556636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,3712,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.057,0.059000000000000004,0.057600000000000005,0.057,0.0008000000000000007,0.073,0.074,0.07339999999999999,0.073,0.000489897948556636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,3776,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.057,0.058,0.05720000000000001,0.057,0.00040000000000000034,0.08,0.081,0.0804,0.08,0.000489897948556636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,3840,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.056,0.058,0.05700000000000001,0.057,0.0008944271909999167,0.08,0.082,0.0806,0.08,0.0008000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,3904,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.056,0.058,0.05720000000000001,0.057,0.0007483314773547889,0.08,0.081,0.08020000000000001,0.08,0.00040000000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,3968,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.056,0.057,0.0568,0.057,0.00040000000000000034,0.08,0.081,0.0804,0.08,0.000489897948556636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,64,4032,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.051000000000000004,0.051000000000000004,0.051000000000000004,0.051000000000000004,0.0,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,80,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.052000000000000005,0.052000000000000005,0.052000000000000005,0.0,0.034,0.034,0.034,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,80,80,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.051000000000000004,0.051000000000000004,0.051000000000000004,0.051000000000000004,0.0,0.034,0.034,0.034,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,80,160,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.053,0.0524,0.052000000000000005,0.0004898979485566326,0.035,0.036000000000000004,0.03560000000000001,0.036000000000000004,0.000489897948556636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,80,240,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.053,0.0524,0.052000000000000005,0.0004898979485566326,0.039,0.041,0.04,0.04,0.0006324555320336764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,80,320,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.053,0.0524,0.052000000000000005,0.0004898979485566326,0.04,0.041,0.040600000000000004,0.041,0.000489897948556636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,80,400,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.053,0.054,0.0538,0.054,0.00040000000000000034,0.041,0.041,0.041,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,80,480,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.054,0.055,0.054400000000000004,0.054,0.000489897948556636,0.041,0.041,0.041,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,80,560,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.06,0.062,0.061399999999999996,0.062,0.0008000000000000007,0.041,0.041,0.041,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,80,640,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.062,0.064,0.0632,0.063,0.0007483314773547889,0.048,0.048,0.048,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,80,720,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.059000000000000004,0.061,0.060399999999999995,0.061,0.0007999999999999982,0.048,0.048,0.048,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,80,800,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.063,0.064,0.0632,0.063,0.00040000000000000034,0.048,0.048,0.048,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,80,880,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.065,0.068,0.067,0.067,0.0010954451150103333,0.048,0.048,0.048,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,80,960,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.066,0.069,0.0678,0.068,0.001166190378969061,0.047,0.048,0.0474,0.047,0.000489897948556636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,80,1040,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.065,0.066,0.0654,0.065,0.000489897948556636,0.054,0.054,0.054000000000000006,0.054,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,80,1120,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.068,0.069,0.06860000000000001,0.069,0.000489897948556636,0.054,0.054,0.054000000000000006,0.054,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,80,1200,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.067,0.069,0.06820000000000001,0.068,0.0007483314773547889,0.054,0.054,0.054000000000000006,0.054,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,80,1280,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.067,0.07,0.0684,0.068,0.001019803902718558,0.054,0.054,0.054000000000000006,0.054,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,80,1360,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.067,0.069,0.068,0.068,0.0006324555320336764,0.054,0.054,0.054000000000000006,0.054,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,80,1440,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.068,0.07,0.0684,0.068,0.0008000000000000007,0.06,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,80,1520,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.065,0.068,0.0666,0.066,0.0012000000000000012,0.06,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,80,1600,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.068,0.069,0.06820000000000001,0.068,0.00040000000000000034,0.059000000000000004,0.06,0.0598,0.06,0.0003999999999999976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,1,80,1680,True,AttentionBackend.FLASHINFER
