time_stats.moe_gating_linear.min,time_stats.moe_gating_linear.max,time_stats.moe_gating_linear.mean,time_stats.moe_gating_linear.median,time_stats.moe_gating_linear.std,time_stats.moe_gating_linear.count,time_stats.moe_gating_routing_topk.min,time_stats.moe_gating_routing_topk.max,time_stats.moe_gating_routing_topk.mean,time_stats.moe_gating_routing_topk.median,time_stats.moe_gating_routing_topk.std,time_stats.moe_gating_routing_topk.count,time_stats.moe_shuffling.min,time_stats.moe_shuffling.max,time_stats.moe_shuffling.mean,time_stats.moe_shuffling.median,time_stats.moe_shuffling.std,time_stats.moe_shuffling.count,time_stats.moe_grouped_gemm.min,time_stats.moe_grouped_gemm.max,time_stats.moe_grouped_gemm.mean,time_stats.moe_grouped_gemm.median,time_stats.moe_grouped_gemm.std,time_stats.moe_grouped_gemm.count,num_tokens,num_experts,num_experts_per_device,expert_parallel_size,routing_runtime_path,routing_assignment_policy,routing_weight_policy,routing_uses_router_logits,gating_runtime_context,gating_runtime_context_impl,router_topk,hidden_dim,expert_hidden_dim,use_gated,num_tensor_parallel_workers,total_routed_tokens,model_expansion_ratio,tokens_per_expert_avg,tokens_to_experts_ratio,expert_utilization,min_load_ratio,load_imbalance_cv,max_load_ratio,load_entropy,load_gini_coefficient,load_distribution,seed,moe_grouped_gemm_backend,measurement_type,profiling_precision,model_arch,quant_signature,model_architecture_profile
0.005247,0.005247,0.005247,0.005247,0.0,1,0.0148469999999999,0.0148469999999999,0.0148469999999999,0.0148469999999999,0.0,1,0.007681,0.007681,0.007681,0.007681,0.0,1,0.0056949999999999,0.0061449999999999,0.00591675,0.00592,0.0001857032242584,20,1,8,2,4,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,prefill_hot,ffn_like_prefix_20x,2,2048,1024,True,4,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,0,vllm_fused,KERNEL_ONLY,BF16,step2_mini,none,step2_mini
0.004896,0.004896,0.004896,0.004896,0.0,1,0.015103,0.015103,0.015103,0.015103,0.0,1,0.007744,0.007744,0.007744,0.007744,0.0,1,0.005184,0.005664,0.0054272,0.005424,0.000177438327314,20,1,8,2,4,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,prefill_hot,ffn_like_prefix_20x,2,2048,1024,True,8,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,0,vllm_fused,KERNEL_ONLY,BF16,step2_mini,none,step2_mini
0.005248,0.005248,0.005248,0.005248,0.0,1,0.0146559999999999,0.0146559999999999,0.0146559999999999,0.0146559999999999,0.0,1,0.007647,0.007647,0.007647,0.007647,0.0,1,0.005696,0.006303,0.0059581,0.0059675,0.0001880127389301,20,1,8,2,4,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,2,2048,1024,True,1,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,0,vllm_fused,KERNEL_ONLY,BF16,step2_mini,none,step2_mini
0.004832,0.004832,0.004832,0.004832,0.0,1,0.015137,0.015137,0.015137,0.015137,0.0,1,0.007809,0.007809,0.007809,0.007809,0.0,1,0.005632,0.006112,0.0058689,0.005856,0.0001859808861146,20,1,8,2,4,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,2,2048,1024,True,2,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,0,vllm_fused,KERNEL_ONLY,BF16,step2_mini,none,step2_mini
0.005313,0.005313,0.005313,0.005313,0.0,1,0.0146229999999999,0.0146229999999999,0.0146229999999999,0.0146229999999999,0.0,1,0.007682,0.007682,0.007682,0.007682,0.0,1,0.005823,0.006304,0.0060655,0.0060799999999999,0.0001947756401606,20,1,8,2,4,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,2,2048,1024,True,4,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,0,vllm_fused,KERNEL_ONLY,BF16,step2_mini,none,step2_mini
0.004864,0.004864,0.004864,0.004864,0.0,1,0.01504,0.01504,0.01504,0.01504,0.0,1,0.007776,0.007776,0.007776,0.007776,0.0,1,0.005248,0.0057599999999999,0.0054911,0.005488,0.0002012607512656,20,1,8,2,4,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,2,2048,1024,True,8,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,0,vllm_fused,KERNEL_ONLY,BF16,step2_mini,none,step2_mini
0.00496,0.00496,0.00496,0.00496,0.0,1,0.0149439999999999,0.0149439999999999,0.0149439999999999,0.0149439999999999,0.0,1,0.007488,0.007488,0.007488,0.007488,0.0,1,0.015327,0.016064,0.01560315,0.0156639999999999,0.0002089244540497,20,1,8,4,2,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,prefill_hot,ffn_like_prefix_20x,2,2048,1024,True,1,1,0.5,0.25,0.25,0.25,0.0,1.7320508075688772,4.0,1.1370376482130855e-10,0.75,uniform,0,vllm_fused,KERNEL_ONLY,BF16,step2_mini,none,step2_mini
0.005279,0.005279,0.005279,0.005279,0.0,1,0.014974,0.014974,0.014974,0.014974,0.0,1,0.008096,0.008096,0.008096,0.008096,0.0,1,0.013343,0.013857,0.01356955,0.0135664999999999,0.0002038623248665,20,1,8,4,2,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,prefill_hot,ffn_like_prefix_20x,2,2048,1024,True,2,1,0.5,0.25,0.25,0.25,0.0,1.7320508075688772,4.0,1.1370376482130855e-10,0.75,uniform,0,vllm_fused,KERNEL_ONLY,BF16,step2_mini,none,step2_mini
0.00496,0.00496,0.00496,0.00496,0.0,1,0.0150079999999999,0.0150079999999999,0.0150079999999999,0.0150079999999999,0.0,1,0.00752,0.00752,0.00752,0.00752,0.0,1,0.012576,0.013088,0.0128432,0.012848,0.0002068725694721,20,1,8,4,2,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,prefill_hot,ffn_like_prefix_20x,2,2048,1024,True,4,1,0.5,0.25,0.25,0.25,0.0,1.7320508075688772,4.0,1.1370376482130855e-10,0.75,uniform,0,vllm_fused,KERNEL_ONLY,BF16,step2_mini,none,step2_mini
0.005312,0.005312,0.005312,0.005312,0.0,1,0.0150079999999999,0.0150079999999999,0.0150079999999999,0.0150079999999999,0.0,1,0.0080309999999999,0.0080309999999999,0.0080309999999999,0.0080309999999999,0.0,1,0.011456,0.012224,0.011827,0.011824,0.0002446963424328,20,1,8,4,2,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,prefill_hot,ffn_like_prefix_20x,2,2048,1024,True,8,1,0.5,0.25,0.25,0.25,0.0,1.7320508075688772,4.0,1.1370376482130855e-10,0.75,uniform,0,vllm_fused,KERNEL_ONLY,BF16,step2_mini,none,step2_mini
0.004896,0.004896,0.004896,0.004896,0.0,1,0.0148799999999999,0.0148799999999999,0.0148799999999999,0.0148799999999999,0.0,1,0.00736,0.00736,0.00736,0.00736,0.0,1,0.015007,0.01568,0.01531035,0.015328,0.0001941196216254,20,1,8,4,2,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,2,2048,1024,True,1,1,0.5,0.25,0.25,0.25,0.0,1.7320508075688772,4.0,1.1370376482130855e-10,0.75,uniform,0,vllm_fused,KERNEL_ONLY,BF16,step2_mini,none,step2_mini
