time_stats.moe_gating_linear.min,time_stats.moe_gating_linear.max,time_stats.moe_gating_linear.mean,time_stats.moe_gating_linear.median,time_stats.moe_gating_linear.std,time_stats.moe_gating_linear.count,time_stats.moe_gating_routing_topk.min,time_stats.moe_gating_routing_topk.max,time_stats.moe_gating_routing_topk.mean,time_stats.moe_gating_routing_topk.median,time_stats.moe_gating_routing_topk.std,time_stats.moe_gating_routing_topk.count,time_stats.moe_shuffling.min,time_stats.moe_shuffling.max,time_stats.moe_shuffling.mean,time_stats.moe_shuffling.median,time_stats.moe_shuffling.std,time_stats.moe_shuffling.count,time_stats.moe_grouped_gemm.min,time_stats.moe_grouped_gemm.max,time_stats.moe_grouped_gemm.mean,time_stats.moe_grouped_gemm.median,time_stats.moe_grouped_gemm.std,num_tokens,num_experts,num_experts_per_device,expert_parallel_size,routing_runtime_path,routing_assignment_policy,routing_weight_policy,routing_uses_router_logits,gating_runtime_context,gating_runtime_context_impl,router_topk,hidden_dim,expert_hidden_dim,use_gated,num_tensor_parallel_workers,total_routed_tokens,model_expansion_ratio,tokens_per_expert_avg,tokens_to_experts_ratio,expert_utilization,min_load_ratio,load_imbalance_cv,max_load_ratio,load_entropy,load_gini_coefficient,load_distribution,seed,moe_grouped_gemm_backend,measurement_type,profiling_precision,model_arch,quant_signature,model_architecture_profile
0.0228799991309642,0.0258879996836185,0.0237023998983204,0.0235999999567866,0.0007346142955796,20,0.0794560015201568,0.0850559994578361,0.0813903998583555,0.0814240016043186,0.0011828094476619,20,0.0330239981412887,0.0383680015802383,0.0341087996959686,0.0337439998984336,0.0012872557483657,20,0.1198400035500526,0.1311040073633194,0.1231312006711959,0.1221119984984397,0.0029838825576007,1,8,1,8,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,prefill_hot,ffn_like_prefix_20x,2,2048,1024,True,1,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,0,vllm_fused,CUDA_EVENT,BF16,step2_mini,none,step2_mini
0.0231359992176294,0.0268799997866153,0.0240079999901354,0.0238239997997879,0.0007902040022216,20,0.0811839997768402,0.0886079967021942,0.0828944001346826,0.0823520012199878,0.0019289778593355,20,0.0333120003342628,0.0387200005352497,0.0347071999683976,0.0345120001584291,0.0012982459989847,20,0.1206400021910667,0.1321599930524826,0.1238064020872116,0.1230079978704452,0.0024862946011126,1,8,1,8,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,prefill_hot,ffn_like_prefix_20x,2,2048,1024,True,2,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,0,vllm_fused,CUDA_EVENT,BF16,step2_mini,none,step2_mini
0.0225280001759529,0.0268159992992877,0.0238816000521183,0.0237920004874467,0.0007950629337021,20,0.0802880004048347,0.0872000008821487,0.0823231995105743,0.0822720006108284,0.0014544133451843,20,0.033535998314619,0.0396800003945827,0.0346943998709321,0.0341439992189407,0.0015116266556849,20,0.1206720024347305,0.134112000465393,0.1248544082045555,0.1239039972424507,0.0031693545170128,1,8,1,8,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,prefill_hot,ffn_like_prefix_20x,2,2048,1024,True,4,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,0,vllm_fused,CUDA_EVENT,BF16,step2_mini,none,step2_mini
0.0229759998619556,0.0267200004309415,0.023737599980086,0.023535999469459,0.0007901214833231,20,0.0802560001611709,0.0871360003948211,0.0823856007307767,0.0821920000016689,0.0016994523416152,20,0.0330559983849525,0.0403200015425682,0.0342960001900792,0.0337439998984336,0.0016321846248363,20,0.1232960000634193,0.1463039964437484,0.1266975849866867,0.125119999051094,0.0052046999335289,1,8,1,8,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,prefill_hot,ffn_like_prefix_20x,2,2048,1024,True,8,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,0,vllm_fused,CUDA_EVENT,BF16,step2_mini,none,step2_mini
0.0234880000352859,0.0292479991912841,0.0250351998955011,0.0248159999027848,0.0012865540409941,20,0.0772479996085167,0.086496002972126,0.079696000367403,0.0792640000581741,0.0020603259750674,20,0.0340479984879493,0.0397440008819103,0.0355968002229929,0.0349759999662637,0.0016330163782094,20,0.1263999938964843,0.1447360068559646,0.1315888017416,0.1300159990787506,0.0049046543426811,1,8,1,8,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,2,2048,1024,True,1,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,0,vllm_fused,CUDA_EVENT,BF16,step2_mini,none,step2_mini
0.0238400008529424,0.0312319993972778,0.025102400034666,0.0246240003034472,0.0015814758173691,20,0.0776000022888183,0.0853120014071464,0.0793599996715784,0.0788479968905448,0.0018707825707045,20,0.0338880009949207,0.0497919991612434,0.03617599979043,0.0352320000529289,0.0033496755004825,20,0.1272000074386596,0.1413120031356811,0.1306256055831909,0.1296640038490295,0.0032482994720339,1,8,1,8,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,2,2048,1024,True,2,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,0,vllm_fused,CUDA_EVENT,BF16,step2_mini,none,step2_mini
0.0240959990769624,0.0312959998846054,0.0254767999984323,0.0252639995887875,0.0015149651811021,20,0.0778879970312118,0.0904000028967857,0.081174399703741,0.0801439993083477,0.0031952625642824,20,0.0343360006809234,0.0405119992792606,0.0356512000784277,0.0352640002965927,0.0012872553469129,20,0.1275839954614639,0.1542720049619674,0.1323440074920654,0.130048006772995,0.0059458948671817,1,8,1,8,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,2,2048,1024,True,4,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,0,vllm_fused,CUDA_EVENT,BF16,step2_mini,none,step2_mini
0.0238080006092786,0.0311680007725954,0.0255248000845313,0.0250880001112818,0.0015997528138355,20,0.0778239965438842,0.0898239985108375,0.0807808000594377,0.0801119990646839,0.002672304773064,20,0.0345599986612796,0.0412160009145736,0.0363487998023629,0.035776000469923,0.0016565650070428,20,0.1276800036430359,0.1507200002670288,0.1330175846815109,0.1306879967451095,0.0061711645685136,1,8,1,8,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,2,2048,1024,True,8,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,0,vllm_fused,CUDA_EVENT,BF16,step2_mini,none,step2_mini
0.0227520000189542,0.0263999998569488,0.0237695998512208,0.0235840007662773,0.0007472256140254,20,0.080544002354145,0.0877439975738525,0.0824351999908685,0.0816959999501705,0.0019801489111857,20,0.0331839993596077,0.0390079990029335,0.0343199998140335,0.0339519996196031,0.0012418101139898,20,0.1205440014600753,0.1353919953107834,0.1240943893790245,0.1223360002040863,0.0039901910349726,1,8,2,4,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,prefill_hot,ffn_like_prefix_20x,2,2048,1024,True,1,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,0,vllm_fused,CUDA_EVENT,BF16,step2_mini,none,step2_mini
0.0226559992879629,0.0259520001709461,0.023771199863404,0.0236639995127916,0.0007521889593478,20,0.0801599994301796,0.0862720012664794,0.0825311999768018,0.0823840014636516,0.0013305580258508,20,0.0332159996032714,0.0387840010225772,0.0347327997907996,0.0344160012900829,0.0013056790328664,20,0.1201279982924461,0.1358399987220764,0.1241248100996017,0.1226560026407241,0.0045295283198356,1,8,2,4,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,prefill_hot,ffn_like_prefix_20x,2,2048,1024,True,2,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,0,vllm_fused,CUDA_EVENT,BF16,step2_mini,none,step2_mini
