time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_input_reshape.count,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_kv_cache_save.count,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_prefill.count,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_decode.count,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,time_stats.attn_output_reshape.count,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend,is_mixed_batch,mode,seq_lens,total_tokens,max_seq_len,min_seq_len,avg_seq_len,equal_seq_len,seq_len_variance,seq_len_std,seq_len_cv,is_chunked_prefill_sample,chunk_start_token,chunk_end_token,total_prefill_tokens,profiling_precision,model_arch,quant_signature,measurement_type,is_true_mixed_batch,model_architecture_profile
0.0098879998549819,0.010751999914646149,0.010367999784648418,0.010367999784648418,0.00027823443131811873,5,0.020576000213623047,0.02284800074994564,0.021356800198554994,0.021183999255299568,0.0008328858756542031,5,0.04630399867892265,0.053247999399900436,0.048959999531507495,0.04800000041723251,0.0026598909336367025,5,0.006719999946653843,0.007519999984651804,0.007046399917453527,0.006943999789655209,0.0002770542778913336,5,0.008736000396311283,0.009568000212311745,0.009203200228512287,0.009344000369310379,0.00032796495630012734,5,2048,16,1,16,1,128,1,64,0,True,FLASHINFER,False,even,[64],64,64,64,64.0,64,0.0,0.0,0.0,False,0,64,64,BF16,step2_mini,none,CUDA_EVENT,False,step2_mini
0.010751999914646149,0.012191999703645706,0.011167999915778637,0.010912000201642513,0.0005219040798067177,5,0.020031999796628952,0.022592000663280487,0.020927999913692475,0.02051199972629547,0.0008856548970390851,5,0.04416000097990036,0.050175998359918594,0.04733439981937408,0.04758400097489357,0.0021463766690719686,5,0.006783999968320131,0.007552000228315592,0.007059200014919042,0.007007999811321497,0.0002712272378958045,5,0.00863999966531992,0.009824000298976898,0.009164799936115742,0.009119999594986439,0.0003917094475570798,5,2048,16,1,16,1,128,1,64,64,True,FLASHINFER,False,even,[64],64,64,64,64.0,64,0.0,0.0,0.0,True,64,128,128,BF16,step2_mini,none,CUDA_EVENT,False,step2_mini
0.010111999697983265,0.011071999557316303,0.010380799882113934,0.010208000428974628,0.00035321952589564647,5,0.02006400004029274,0.022304000332951546,0.020902400463819505,0.020608000457286835,0.0007794874259856077,5,0.04601600021123886,0.04886399954557419,0.04755840003490448,0.047807998955249786,0.0011292690835268864,5,0.006624000146985054,0.0074880002066493034,0.006899200100451708,0.006816000211983919,0.0003126189258378159,5,0.008736000396311283,0.009664000011980534,0.009081600047647954,0.008960000239312649,0.00031574763722179335,5,2048,16,1,16,1,128,1,32,0,True,FLASHINFER,False,even,[32],32,32,32,32.0,32,0.0,0.0,0.0,False,0,32,32,BF16,step2_mini,none,CUDA_EVENT,False,step2_mini
0.010688000358641148,0.011744000017642975,0.011033600196242332,0.010816000401973724,0.00038046355916821883,5,0.020160000771284103,0.022624000906944275,0.021024000272154807,0.020896000787615776,0.0008478492563788888,5,0.045024000108242035,0.05478399991989136,0.048236799985170366,0.046560000628232956,0.003637576859303129,5,0.00684799998998642,0.00800000037997961,0.00725119998678565,0.007071999832987785,0.0004050751822616938,5,0.00902399979531765,0.009664000011980534,0.009388799965381622,0.009375999681651592,0.0002157094906396429,5,2048,16,1,16,1,128,1,64,0,True,FLASHINFER,False,even,[64],64,64,64,64.0,64,0.0,0.0,0.0,False,0,64,64,BF16,step2_mini,none,CUDA_EVENT,False,step2_mini
0.010015999898314476,0.010975999757647514,0.010489599779248238,0.010463999584317207,0.00031444780158927595,5,0.020735999569296837,0.04057599976658821,0.02513279989361763,0.020896000787615776,0.007756329939181011,5,0.0459199994802475,0.050655998289585114,0.047711999714374544,0.04707200080156326,0.001643316727237228,5,0.0066559999249875546,0.0077760000713169575,0.007091199979186058,0.006976000033318996,0.0003800329113098016,5,0.008832000195980072,0.009568000212311745,0.0091711999848485,0.009119999594986439,0.0002516429902270184,5,2048,16,1,16,1,128,1,96,0,True,FLASHINFER,False,even,[96],96,96,96,96.0,96,0.0,0.0,0.0,False,0,96,96,BF16,step2_mini,none,CUDA_EVENT,False,step2_mini
0.010208000428974628,0.01152000017464161,0.010566400177776814,0.010400000028312206,0.0004820861098913563,5,0.020287999883294106,0.022655999287962914,0.0208831999450922,0.020447999238967896,0.0008938485467334279,5,0.006816000211983919,0.007807999849319458,0.007097600027918816,0.006976000033318996,0.00035999634609033566,5,0.03625600039958954,0.04265600070357323,0.0385792002081871,0.03827200084924698,0.002292290488719746,5,0.008448000065982342,0.009696000255644321,0.009113600105047226,0.009216000325977802,0.0004084985449087134,5,2048,16,1,16,1,128,1,0,1,False,FLASHINFER,False,even,[1],1,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,step2_mini,none,CUDA_EVENT,False,step2_mini
0.010239999741315842,0.012223999947309494,0.010739199817180634,0.010432000271975994,0.0007465265345104151,5,0.019519999623298645,0.022112000733613968,0.02059519998729229,0.02038400061428547,0.0008931615396377503,5,0.006688000168651342,0.00723200011998415,0.0069055999629199505,0.00687999976798892,0.0001997374266222635,5,0.036479998379945755,0.04118400067090988,0.03800319954752922,0.03705599904060364,0.0017464619220438288,5,0.008448000065982342,0.01820800080895424,0.01086720023304224,0.009088000282645226,0.0036908975423269284,5,2048,16,1,16,1,128,2,0,1,False,FLASHINFER,False,even,"[1, 1]",2,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,step2_mini,none,CUDA_EVENT,False,step2_mini
0.010239999741315842,0.010816000401973724,0.010540800169110298,0.01056000031530857,0.00020399866989278512,5,0.0197759997099638,0.022304000332951546,0.020844799652695655,0.02067199908196926,0.000831409283701662,5,0.00684799998998642,0.00723200011998415,0.00701440004631877,0.006912000011652708,0.00017920006066560743,5,0.03654399886727333,0.04278400167822838,0.03825279995799065,0.03750399872660637,0.0023102679094945022,5,0.00886400043964386,0.01017600018531084,0.00926080010831356,0.009088000282645226,0.0004675067538885388,5,2048,16,1,16,1,128,4,0,1,False,FLASHINFER,False,even,"[1, 1, 1, 1]",4,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,step2_mini,none,CUDA_EVENT,False,step2_mini
0.01027199998497963,0.01158399973064661,0.010649599879980088,0.010528000071644783,0.0004850506663823958,5,0.01990400068461895,0.02236800082027912,0.020736000314354897,0.02022399939596653,0.0009111858279920119,5,0.006624000146985054,0.007199999876320362,0.006860799994319678,0.006783999968320131,0.0001978830841356928,5,0.037567999213933945,0.040192000567913055,0.03853440061211586,0.037856001406908035,0.0010413335950515148,5,0.008704000152647495,0.009631999768316746,0.009113600105047226,0.009184000082314014,0.0003259603665221395,5,2048,16,1,16,1,128,8,0,1,False,FLASHINFER,False,even,"[1, 1, 1, 1, 1, 1, 1, 1]",8,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,step2_mini,none,CUDA_EVENT,False,step2_mini
0.010208000428974628,0.011776000261306763,0.010681600123643876,0.010432000271975994,0.0005606487814368584,5,0.02038400061428547,0.021983999758958817,0.02095999978482723,0.020767999812960625,0.0005419252931313404,5,0.006943999789655209,0.007872000336647034,0.0071680000051856044,0.006976000033318996,0.0003569113727138067,5,0.03619199991226196,0.04131200164556503,0.037932800501585005,0.03686400130391121,0.001963726253331703,5,0.00854399986565113,0.009631999768316746,0.00912639982998371,0.009184000082314014,0.000357713632939741,5,2048,16,1,16,1,128,1,0,8,False,FLASHINFER,False,even,[1],1,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,step2_mini,none,CUDA_EVENT,False,step2_mini
