time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.emb.count,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.input_layernorm.count,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_pre_proj.count,time_stats.attn_inter_norm.min,time_stats.attn_inter_norm.max,time_stats.attn_inter_norm.mean,time_stats.attn_inter_norm.median,time_stats.attn_inter_norm.std,time_stats.attn_inter_norm.count,time_stats.attn_wq_proj.min,time_stats.attn_wq_proj.max,time_stats.attn_wq_proj.mean,time_stats.attn_wq_proj.median,time_stats.attn_wq_proj.std,time_stats.attn_wq_proj.count,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_rope.count,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.attn_post_proj.count,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.post_attention_layernorm.count,time_stats.share_expert_up_proj.min,time_stats.share_expert_up_proj.max,time_stats.share_expert_up_proj.mean,time_stats.share_expert_up_proj.median,time_stats.share_expert_up_proj.std,time_stats.share_expert_up_proj.count,time_stats.share_expert_act.min,time_stats.share_expert_act.max,time_stats.share_expert_act.mean,time_stats.share_expert_act.median,time_stats.share_expert_act.std,time_stats.share_expert_act.count,time_stats.share_expert_down_proj.min,time_stats.share_expert_down_proj.max,time_stats.share_expert_down_proj.mean,time_stats.share_expert_down_proj.median,time_stats.share_expert_down_proj.std,time_stats.share_expert_down_proj.count,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,use_qk_norm,attn_output_gate,num_tokens,num_tensor_parallel_workers,padded_n_embd,padded_n_expanded_embd,model_arch,is_step2_mini,share_expert_dim,share_q_dim,measurement_type,profiling_precision,quant_signature,model_architecture_profile
0.016160000115633,0.028863999992609,0.0195607999339699,0.0208799997344613,0.0030557065986568,40.0,0.0159040000289678,0.0180159993469715,0.0170047998428344,0.0168160004541277,0.0006199582969808,20.0,0.0234239995479583,0.0284160003066062,0.0247423999011516,0.0243359999731183,0.0012756967823927,20,0.031904000788927,0.037151999771595,0.0333952004089951,0.0329280011355876,0.0013104533346864,20,0.0220800004899501,0.0236479993909597,0.0228240000084042,0.0228319996967911,0.0004935552345393,20,0.0203840006142854,0.0299839992076158,0.0216655999422073,0.0212479997426271,0.0020652391435612,20,0.0219199992716312,0.02415999956429,0.0230415998958051,0.023072000592947,0.000485354108832,20,0.0162240006029605,0.0195199996232986,0.016828800085932,0.0166560001671314,0.0006995421728518,20.0,0.0235520005226135,0.0330879986286163,0.0250751998275518,0.0246079992502927,0.0019359970976153,20,0.0208960007876157,0.026240000501275,0.0220784000121057,0.021824000403285,0.0013300793445584,20,0.0222079996019601,0.0236479993909597,0.0229040001519024,0.0229600006714463,0.0003866409973051,20,16,1,2048,1024,128815,True,False,False,128,1,2048,1024,step2_mini,True,2048,512,CUDA_EVENT,BF16,none,step2_mini
0.0162560008466243,0.0309759993106126,0.0197735999710857,0.0190239995718002,0.0033592790072061,40.0,0.0157120004296302,0.0227520000189542,0.0172559999860823,0.0167839992791414,0.0014069042017276,20.0,0.023072000592947,0.0328000001609325,0.0242863999679684,0.0234399996697902,0.0022481331548586,20,0.0307199992239475,0.0375359989702701,0.03313599973917,0.0326239988207817,0.0016170133419914,20,0.0219839997589588,0.0262080002576112,0.0227792002260684,0.0224000001326203,0.0010121958203578,20,0.0200640000402927,0.0235200002789497,0.0213215999305248,0.0210400000214576,0.0009382659543631,20,0.0222079996019601,0.0240959990769624,0.0230431999079883,0.0229759998619556,0.0005886521443984,20,0.0158399995416402,0.0179200004786252,0.0167695999145507,0.0166400000452995,0.0005405515608781,20.0,0.0230400003492832,0.0247680004686117,0.0238272001035511,0.0238720001652836,0.0004321066759841,20,0.0204479992389678,0.0416000001132488,0.0223087999038398,0.0211680000647902,0.0045070415555878,20,0.021663999184966,0.0248639993369579,0.0225391998887062,0.0224479995667934,0.0007751185727684,20,16,1,2048,1024,128815,True,False,False,64,1,2048,1024,step2_mini,True,2048,512,CUDA_EVENT,BF16,none,step2_mini
0.0158079992979764,0.0285119991749525,0.0194663999602198,0.0204800004139542,0.0030351740501162,40.0,0.0160000007599592,0.018079999834299,0.016975999996066,0.0170399993658065,0.0005158354123294,20.0,0.0229759998619556,0.0263999998569488,0.0242880000732839,0.0242079999297857,0.000860675072259,20,0.0315839983522892,0.072063997387886,0.0350399998947978,0.032447999343276,0.0086130002524914,20,0.0220480002462863,0.025119999423623,0.0228607999160885,0.0227359998971223,0.00067741808473,20,0.01961600035429,0.0219839997589588,0.0207071999087929,0.0205279998481273,0.0006389510262708,20,0.0216959994286298,0.0295679997652769,0.023304000031203,0.0225920006632804,0.0020867551375302,20,0.0157120004296302,0.0202239993959665,0.0167951999232172,0.0166880004107952,0.0008891320894742,20.0,0.022784000262618,0.0253759995102882,0.0236815998330712,0.0236799996346235,0.0005753307151266,20,0.0199360009282827,0.0276480000466108,0.0217680000700056,0.0216640001162886,0.001500928794256,20,0.0212479997426271,0.0266880001872777,0.022166399937123,0.0218560006469488,0.0011145513819271,20,16,1,2048,1024,128815,True,False,False,32,1,2048,1024,step2_mini,True,2048,512,CUDA_EVENT,BF16,none,step2_mini
0.0162560008466243,0.0255360007286071,0.0198424000293016,0.0196960000321269,0.0032095091311051,40.0,0.0156479999423027,0.0265919994562864,0.0172623999416828,0.0166879994794726,0.0022581317465715,20.0,0.0225920006632804,0.0248959995806217,0.0233808001503348,0.0231520002707839,0.0007289591805403,20,0.0310399997979402,0.0675520002841949,0.034683199878782,0.0325440000742673,0.0077227363361871,20,0.0218880008906126,0.026240000501275,0.0227632001042366,0.0225600004196167,0.0010026921449142,20,0.0203840006142854,0.0229439996182918,0.0211983997374773,0.0210560001432895,0.000694958233069,20,0.0219839997589588,0.0302719995379447,0.0233279999345541,0.0228319996967911,0.0017010339577545,20,0.0156479999423027,0.0226240009069442,0.0168656000867486,0.0164800006896257,0.0015823176295035,20.0,0.0227199997752904,0.0249279998242855,0.0234927997924387,0.023471999913454,0.000564985673412,20,0.0201280005276203,0.0266239996999502,0.0213264000602066,0.020911999978125,0.0014255083085702,20,0.0212159994989633,0.0228480007499456,0.0219120000489056,0.0217920001596212,0.0004145051514937,20,16,1,2048,1024,128815,True,False,False,16,1,2048,1024,step2_mini,True,2048,512,CUDA_EVENT,BF16,none,step2_mini
0.0140159996226429,0.0291200000792741,0.0168944000499323,0.0165760000236332,0.0028754626655412,40.0,0.0157760009169578,0.0179200004786252,0.0166624000295996,0.0165919996798038,0.0005152994319805,20.0,0.0228160005062818,0.0252480003982782,0.0235312000848352,0.0233120005577802,0.0005459985270255,20,0.0315520018339157,0.0672959983348846,0.0346464002504944,0.0327840000391006,0.0075489758925682,20,0.0211200006306171,0.02403200045228,0.0224288000725209,0.0223520006984472,0.0005903892671571,20,0.0197119992226362,0.0221759993582963,0.020731199812144,0.0207839999347925,0.0006861948476752,20,0.0219199992716312,0.0283840000629425,0.0228784000501036,0.0224639996886253,0.0013458073210104,20,0.015871999785304,0.0174400005489587,0.0165968002751469,0.0165759995579719,0.0003959831257517,20.0,0.0227520000189542,0.0240000002086162,0.023244799952954,0.023199999704957,0.0003024633882674,20,0.0203200001269578,0.0228799991309642,0.0214943999424576,0.0214239992201328,0.0005981603288542,20,0.0213760007172822,0.022784000262618,0.0219872000627219,0.0219359993934631,0.0003674986736869,20,16,1,2048,1024,128815,True,False,False,8,1,2048,1024,step2_mini,True,2048,512,CUDA_EVENT,BF16,none,step2_mini
0.0142719997093081,0.01961600035429,0.016358400019817,0.0167039996013045,0.0017308154862872,40.0,0.0157760009169578,0.0183359999209642,0.016665600053966,0.0165759995579719,0.0006737955526063,20.0,0.0225600004196167,0.0257600005716085,0.023439999949187,0.0232640001922845,0.0008054534462394,20,0.0319360010325908,0.0680000036954879,0.0351952003315091,0.0328160002827644,0.0077228166045113,20,0.021824000403285,0.0241279993206262,0.0226191999390721,0.0224319994449615,0.0005879013797626,20,0.0199679993093013,0.0257600005716085,0.0212352000176906,0.0207040002569556,0.0013643939677479,20,0.0226559992879629,0.0269120000302791,0.0234608001075685,0.0230240002274513,0.0010174427213438,20,0.0159040000289678,0.0174080003052949,0.0166127999313175,0.0165280001237988,0.0004855438743274,20.0,0.0221120007336139,0.0326079986989498,0.0236415999941527,0.0228319996967911,0.0024662968180197,20,0.0205439999699592,0.0225280001759529,0.0212896001525223,0.0211520008742809,0.000517678650842,20,0.0210560001432895,0.069920003414154,0.0244256003759801,0.0218080002814531,0.0104731176969735,20,16,1,2048,1024,128815,True,False,False,4,1,2048,1024,step2_mini,True,2048,512,CUDA_EVENT,BF16,none,step2_mini
0.0133119998499751,0.0194240007549524,0.0157320000696927,0.0156959998421371,0.0017775085031125,40.0,0.0155520001426339,0.0175999999046325,0.0167216001544147,0.0167359998449683,0.0004482827045564,20.0,0.0226240009069442,0.0260480009019374,0.0237263998948037,0.0236799996346235,0.0007827566141532,20,0.0317119993269443,0.0692799985408783,0.0349327998235821,0.0328640006482601,0.0079773004789716,20,0.021824000403285,0.0245440006256103,0.0227472001686692,0.0224959999322891,0.0007354624176811,20,0.0198079999536275,0.0276480000466108,0.0217296000570058,0.0210239998996257,0.0021310528813947,20,0.0219839997589588,0.0320639982819557,0.0233343998901546,0.0226400000974535,0.0022449221837707,20,0.015871999785304,0.0172160007059574,0.0165232001803815,0.0164480004459619,0.0003885432774092,20.0,0.0223360005766153,0.029696000739932,0.0234480001963675,0.0230400003492832,0.0016238503834756,20,0.0202879998832941,0.0223999992012977,0.0211919999681413,0.0211519999429583,0.0005629521968779,20,0.0210880003869533,0.0248000007122755,0.0220976000651717,0.021824000403285,0.0008890285824038,20,16,1,2048,1024,128815,True,False,False,2,1,2048,1024,step2_mini,True,2048,512,CUDA_EVENT,BF16,none,step2_mini
0.0133440000936388,0.019328000023961,0.0156903999159112,0.0156640000641345,0.0016859837142833,40.0,0.0158079992979764,0.0177599992603063,0.0165999999269843,0.0166880004107952,0.0004249950025987,20.0,0.0226240009069442,0.0284800007939338,0.0238960000686347,0.0234240004792809,0.0016077851406264,20,0.0224319994449615,0.0575359985232353,0.0249999999068677,0.0232159998267889,0.0074835599035124,20,0.0212799999862909,0.0268479995429515,0.0223008000291883,0.0220959996804595,0.0011258769989546,20,0.01961600035429,0.021536000072956,0.0206048000603914,0.0206559998914599,0.0005489562761473,20,0.0221439991146326,0.0248000007122755,0.0230752002447843,0.0230400003492832,0.000579536053513,20,0.0157120004296302,0.017247999086976,0.0164399999193847,0.0164480004459619,0.0003275702221479,20.0,0.0222720000892877,0.0238400008529424,0.0229536002501845,0.0229599997401237,0.0003954429439078,20,0.0204479992389678,0.0222720000892877,0.0212223998270928,0.0211520008742809,0.0005321630719861,20,0.0212159994989633,0.022784000262618,0.0219056002795696,0.0218720007687807,0.0003777458054184,20,16,1,2048,1024,128815,True,False,False,1,1,2048,1024,step2_mini,True,2048,512,CUDA_EVENT,BF16,none,step2_mini
,,,,,,,,,,,,0.0259840004146099,0.0364480018615722,0.0282048000954091,0.0275519993156194,0.002520666237528,20,0.0320639982819557,0.045024000108242,0.034532799758017,0.0335839986801147,0.0029439004887117,20,0.0223360005766153,0.0273919999599456,0.0239679999649524,0.0236479993909597,0.001061946923189,20,0.0210880003869533,0.026367999613285,0.0229008000344038,0.022720000706613,0.0012009284707884,20,0.0227199997752904,0.0245760008692741,0.0236288000829517,0.0236639995127916,0.000502043347933,20,,,,,,,0.0211839992552995,0.0228160005062818,0.0218191999010741,0.0217760000377893,0.0004522400404452,20,0.0206719990819692,0.022911999374628,0.0216047998517751,0.0216000005602836,0.0005904217094348,20,0.0215039998292922,0.0351039990782737,0.0230639996938407,0.0224799998104572,0.0027911607662819,20,16,1,2048,1024,128815,True,False,False,128,2,2048,1024,step2_mini,True,2048,512,CUDA_EVENT,BF16,none,step2_mini
,,,,,,,,,,,,0.0264960005879402,0.029696000739932,0.0273184000514447,0.0271359998732805,0.000741482174523,20,0.0317119993269443,0.0387200005352497,0.0338336000218987,0.0335039999336004,0.0015716234442431,20,0.0228480007499456,0.0258879996836185,0.0238704001531004,0.0236959997564554,0.0007160048801973,20,0.0208320003002882,0.0237119998782873,0.0222208001650869,0.0222559999674558,0.0008273345392974,20,0.0221759993582963,0.0237119998782873,0.0229311999864876,0.0228959992527961,0.0003766495127879,20,,,,,,,0.0209279991686344,0.0226559992879629,0.0217151999473571,0.0215840004384517,0.000470563308886,20,0.020703999325633,0.0223360005766153,0.0215664000250399,0.0216319998726248,0.0004964102818405,20,0.0208640005439519,0.0234239995479583,0.0217167998664081,0.021536000072956,0.0005801869072851,20,16,1,2048,1024,128815,True,False,False,64,2,2048,1024,step2_mini,True,2048,512,CUDA_EVENT,BF16,none,step2_mini
,,,,,,,,,,,,0.0261760000139474,0.0300479996949434,0.0274400001391768,0.0272800000384449,0.0008275881519315,20,0.0311360005289316,0.0365759991109371,0.0334319994784891,0.0329599995166063,0.0012695121238954,20,0.0226240009069442,0.0252160001546144,0.0236160001717507,0.0236320002004504,0.0005460664981718,20,0.0210560001432895,0.0240000002086162,0.0223168001510202,0.0221759993582963,0.0008469669532067,20,0.0221120007336139,0.0234880000352859,0.0227888001129031,0.0227199997752904,0.0004034127613186,20,,,,,,,0.0211200006306171,0.022784000262618,0.0217135999351739,0.0216799993067979,0.0004103587526144,20,0.0209279991686344,0.0232319999486207,0.0215552001260221,0.0213440004736185,0.0005968151313676,20,0.0209919996559619,0.0223360005766153,0.0214624000713229,0.0214079990983009,0.0003334916334114,20,16,1,2048,1024,128815,True,False,False,32,2,2048,1024,step2_mini,True,2048,512,CUDA_EVENT,BF16,none,step2_mini
,,,,,,,,,,,,0.0258239991962909,0.0332479998469352,0.027415999956429,0.0266720000654459,0.0016781207945121,20,0.0318080000579357,0.0357440002262592,0.033292799629271,0.0330399982631206,0.0012285418352676,20,0.0228799991309642,0.0254720002412796,0.0238111998885869,0.0237600002437829,0.0007559658946249,20,0.0211200006306171,0.0263999998569488,0.0224671998992562,0.0220800004899501,0.0011543929787181,20,0.0220480002462863,0.0242880005389451,0.0228847999125719,0.022847999818623,0.0005094210739814,20,,,,,,,0.0208000000566244,0.0235200002789497,0.0216448001563549,0.021536000072956,0.0006160643972827,20,0.0207359995692968,0.0235200002789497,0.0216079999692738,0.0214559994637966,0.0007067493039013,20,0.0208000000566244,0.0245120003819465,0.0215567998588085,0.0214719995856285,0.0007638739648754,20,16,1,2048,1024,128815,True,False,False,16,2,2048,1024,step2_mini,True,2048,512,CUDA_EVENT,BF16,none,step2_mini
,,,,,,,,,,,,0.0257280003279447,0.0308480001986026,0.0272479999810457,0.0268959999084472,0.0014587051927078,20,0.0320000015199184,0.0367680005729198,0.0337951997295022,0.0334240011870861,0.0013576414197491,20,0.023072000592947,0.0269440002739429,0.0240831999108195,0.0237280000001192,0.0010136679167039,20,0.0209919996559619,0.0245760008692741,0.0224944000132381,0.0220800004899501,0.0009878871970116,20,0.0222079996019601,0.0242240000516176,0.0228992002084851,0.0226879995316267,0.0005148322780192,20,,,,,,,0.0211520008742809,0.0283519998192787,0.0221200001426041,0.0216320008039474,0.00159239391084,20,0.0204799994826316,0.0229759998619556,0.0213599999435246,0.0211040005087852,0.0006549846509856,20,0.0210239998996257,0.0290559995919466,0.0222736001014709,0.0216320008039474,0.0018583011845428,20,16,1,2048,1024,128815,True,False,False,8,2,2048,1024,step2_mini,True,2048,512,CUDA_EVENT,BF16,none,step2_mini
,,,,,,,,,,,,0.0257600005716085,0.0348160006105899,0.0274064000695943,0.0269440002739429,0.0019102546903528,20,0.0322239995002746,0.0721919983625412,0.0356111995875835,0.0332159996032714,0.008482766182108,20,0.0229759998619556,0.0253120008856058,0.0239024000242352,0.0238080006092786,0.000709467954985,20,0.0208960007876157,0.0237119998782873,0.0222703999839723,0.0221439991146326,0.0008297493963202,20,0.0220800004899501,0.0296320002526044,0.0232048002071678,0.022784000262618,0.0015345751473778,20,,,,,,,0.0211839992552995,0.0229439996182918,0.021843200083822,0.0217439997941255,0.0004987690185111,20,0.020703999325633,0.0231359992176294,0.0218111999332904,0.0217760000377893,0.0005813440510592,20,0.0213440004736185,0.0220800004899501,0.0215808000415563,0.021536000072956,0.0001936992014314,20,16,1,2048,1024,128815,True,False,False,4,2,2048,1024,step2_mini,True,2048,512,CUDA_EVENT,BF16,none,step2_mini
,,,,,,,,,,,,0.0258879996836185,0.0281600002199411,0.0268463999964296,0.0268800007179379,0.0006254733273593,20,0.0316159985959529,0.068800002336502,0.0353072002530098,0.0328320004045963,0.0078976645017007,20,0.0229439996182918,0.0257600005716085,0.0236624001525342,0.0233760001137852,0.0006718838360632,20,0.0211200006306171,0.0235840007662773,0.0220271999016404,0.0218559997156262,0.0006795971304621,20,0.0223040003329515,0.0239039994776248,0.0228016000241041,0.0227199997752904,0.0004296199432852,20,,,,,,,0.0209599994122982,0.022784000262618,0.0217440000735223,0.0217439997941255,0.0004683929531435,20,0.0209919996559619,0.0232319999486207,0.0216751998290419,0.0217119995504617,0.0005438376642823,20,0.0208640005439519,0.0221120007336139,0.0213920001871883,0.0212960001081228,0.0003513449881761,20,16,1,2048,1024,128815,True,False,False,2,2,2048,1024,step2_mini,True,2048,512,CUDA_EVENT,BF16,none,step2_mini
,,,,,,,,,,,,0.0257920008152723,0.0371840000152587,0.0276864000596106,0.0265600001439452,0.0028640018948926,20,0.0230080001056194,0.0617920011281967,0.0258336000144481,0.0239999992772936,0.0082821733456369,20,0.0223999992012977,0.0336639992892742,0.0236031998880207,0.0229919999837875,0.0023696295941345,20,0.0204799994826316,0.0246399994939565,0.0221007999964058,0.0219040000811219,0.0009203143829467,20,0.0218880008906126,0.0242560002952814,0.0228511999361217,0.0227680001407861,0.0005405914750251,20,,,,,,,0.0210560001432895,0.0226879995316267,0.0217168001458048,0.0216799993067979,0.0003681078290058,20,0.020703999325633,0.0224639996886253,0.0214768000878393,0.0213440004736185,0.0004522399481861,20,0.0208000000566244,0.027615999802947,0.0217855999246239,0.0213919999077916,0.0014204755882007,20,16,1,2048,1024,128815,True,False,False,1,2,2048,1024,step2_mini,True,2048,512,CUDA_EVENT,BF16,none,step2_mini
