frontier_request_id,client_request_id,server_request_id,arrived_at_s,prefill_completed_at_s,completed_at_s,frontier_ttft_ms,official_server_ttft_ms,signed_gap_ms,absolute_error_ms,relative_error_percent
0,pf4096_dc1024:0,cmpl-pf4096_dc1024:0-0,0.0,0.06579007690374297,58.48121072444904,65.79007690374297,121.48427963256836,-55.69420272882539,55.69420272882539,45.84478164357859
1,pf4096_dc1024:1,cmpl-pf4096_dc1024:1-0,0.0812080018222332,0.18497502277117123,58.59194902713078,103.76702094893803,86.77387237548828,16.993148573449744,16.993148573449744,19.58325485339287
2,pf4096_dc1024:2,cmpl-pf4096_dc1024:2-0,0.2414169437251985,0.3607306467545867,58.764528478909924,119.31370302938821,138.14115524291992,-18.827452213531714,18.827452213531714,13.629140555849427
3,pf4096_dc1024:3,cmpl-pf4096_dc1024:3-0,0.3220214080065489,0.4279484959154726,58.82205060348643,105.92708790892374,153.69129180908203,-47.76420390015829,47.76420390015829,31.07801576649626
4,pf4096_dc1024:4,cmpl-pf4096_dc1024:4-0,0.7873845058493316,0.889280511920425,59.28260428697159,101.8960060710934,127.7761459350586,-25.880139863965198,25.880139863965198,20.25428116850434
5,pf4096_dc1024:6,cmpl-pf4096_dc1024:6-0,1.0252374149858952,1.1469866756764124,59.513223936809126,121.74926069051727,147.9017734527588,-26.152512762241514,26.152512762241514,17.682352382741964
6,pf4096_dc1024:5,cmpl-pf4096_dc1024:5-0,1.0254382868297398,1.1469866756764124,59.513223936809126,121.54838884667262,150.42614936828613,-28.87776052161351,28.87776052161351,19.1973008967427
7,pf4096_dc1024:7,cmpl-pf4096_dc1024:7-0,1.34721209295094,1.4347555482949976,59.80092108781649,87.54345534405772,135.93816757202148,-48.394712227963765,48.394712227963765,35.60053301610361
8,pf4096_dc1024:8,cmpl-pf4096_dc1024:8-0,3.225230475887656,3.321026324563144,61.755811377915265,95.79584867548796,131.34312629699707,-35.54727762150911,35.54727762150911,27.064436962714385
9,pf4096_dc1024:9,cmpl-pf4096_dc1024:9-0,5.327490504831076,5.430231756020207,63.94251134785746,102.74125118913169,158.47229957580566,-55.731048386673976,55.731048386673976,35.16769084303902
10,pf4096_dc1024:10,cmpl-pf4096_dc1024:10-0,5.567584719043225,5.663177469649755,64.17270047389364,95.59275060652972,133.0869197845459,-37.49416917801618,37.49416917801618,28.172692882753164
11,pf4096_dc1024:11,cmpl-pf4096_dc1024:11-0,6.580636147875339,6.669782401623552,65.20930462078648,89.14625374821306,131.77990913391113,-42.63365538569808,42.63365538569808,32.352166324818846
12,pf4096_dc1024:12,cmpl-pf4096_dc1024:12-0,7.597669840790331,7.676416045636815,66.23676233124523,78.74620484648354,94.79832649230957,-16.052121645826034,16.052121645826034,16.932916687224694
13,pf4096_dc1024:13,cmpl-pf4096_dc1024:13-0,7.760623968672007,7.854497411557263,66.40813079627695,93.8734428852559,133.75115394592285,-39.877711060666954,39.877711060666954,29.814853841776927
14,pf4096_dc1024:14,cmpl-pf4096_dc1024:14-0,8.466948819812387,8.585924940117351,67.15017293756294,118.97612030496418,135.52498817443848,-16.548867869474293,16.548867869474293,12.210934745239545
15,pf4096_dc1024:15,cmpl-pf4096_dc1024:15-0,9.09218275686726,9.20882868818724,67.77851496481183,116.64593131997947,150.01773834228516,-33.37180702230569,33.37180702230569,22.24524072357599
16,pf4096_dc1024:17,cmpl-pf4096_dc1024:17-0,9.255181189626455,9.353475505651218,67.89267292429552,98.2943160247629,117.28143692016602,-18.98712089540311,18.98712089540311,16.189365848516783
17,pf4096_dc1024:16,cmpl-pf4096_dc1024:16-0,9.255378886591645,9.353475505651218,67.89267292429552,98.09661905957334,159.4676971435547,-61.371078083981345,61.371078083981345,38.484959137984156
18,pf4096_dc1024:18,cmpl-pf4096_dc1024:18-0,9.958455046638846,10.02791538496119,68.57765597231695,69.46033832234377,157.15599060058594,-87.69565227824216,87.69565227824216,55.80166046684268
19,pf4096_dc1024:19,cmpl-pf4096_dc1024:19-0,11.057814959902316,11.14736031925635,69.71997835264845,89.54535935403385,95.84259986877441,-6.297240514740565,6.297240514740565,6.57039826065091
20,pf4096_dc1024:20,cmpl-pf4096_dc1024:20-0,11.143029649741948,11.214927367107165,69.77706277946639,71.89771736521777,141.96276664733887,-70.0650492821211,70.0650492821211,49.35452508908573
21,pf4096_dc1024:21,cmpl-pf4096_dc1024:21-0,11.304884168785064,11.393836248359051,69.94814291023361,88.95207957398732,142.33732223510742,-53.3852426611201,53.3852426611201,37.506145136649664
22,pf4096_dc1024:22,cmpl-pf4096_dc1024:22-0,11.389505930710584,11.46141781965288,70.00519120052239,71.91188894229583,132.9813003540039,-61.069411411708074,61.069411411708074,45.92330744934647
23,pf4096_dc1024:23,cmpl-pf4096_dc1024:23-0,12.26094877999276,12.364075429454473,70.91796526440542,103.12664946171424,114.95757102966309,-11.830921567948849,11.830921567948849,10.291554929336543
24,pf4096_dc1024:24,cmpl-pf4096_dc1024:24-0,12.42550987098366,12.54276682347502,71.08910806474317,117.25695249135981,122.38764762878418,-5.130695137424368,5.130695137424368,4.1921674587507045
25,pf4096_dc1024:26,cmpl-pf4096_dc1024:26-0,14.220737189985812,14.358214524667247,72.91463126834581,137.47733468143508,96.89927101135254,40.57806367008254,40.57806367008254,41.87654173923403
26,pf4096_dc1024:25,cmpl-pf4096_dc1024:25-0,14.220921248663217,14.358214524667247,72.91463126834581,137.29327600402996,160.50362586975098,-23.210349865721014,23.210349865721014,14.460950486287619
27,pf4096_dc1024:27,cmpl-pf4096_dc1024:27-0,15.246672202832997,15.316483377586948,73.88444665010023,69.81117475395138,149.6281623840332,-79.81698763008183,79.81698763008183,53.34355936633429
28,pf4096_dc1024:28,cmpl-pf4096_dc1024:28-0,16.10937092266977,16.216213036398177,74.77414307153298,106.84211372840835,96.73595428466797,10.106159443740381,10.106159443740381,10.44715950596886
29,pf4096_dc1024:29,cmpl-pf4096_dc1024:29-0,16.27402257360518,16.394335856176145,74.94096115055162,120.31328257096519,93.51754188537598,26.79574068558921,26.79574068558921,28.653170459113035
30,pf4096_dc1024:30,cmpl-pf4096_dc1024:30-0,17.065224688034505,17.177139409257496,75.71943405050432,111.91472122299118,161.70573234558105,-49.79101112258988,49.79101112258988,30.79112311008344
31,pf4096_dc1024:31,cmpl-pf4096_dc1024:31-0,17.14978284575045,17.244859798606615,75.7750392576438,95.07695285616435,114.15743827819824,-19.080485422033888,19.080485422033888,16.714184997332648
32,pf4096_dc1024:32,cmpl-pf4096_dc1024:32-0,19.02021131804213,19.11945019032162,77.66557887318298,99.23887227948924,159.30867195129395,-60.0697996718047,60.0697996718047,37.70654725573889
