Unnamed: 0,time_stats.all_reduce.min,time_stats.all_reduce.max,time_stats.all_reduce.mean,time_stats.all_reduce.median,time_stats.all_reduce.std,rank,num_workers,size,collective,devices_per_node,max_devices_per_node
3449,0.0720639999999998,0.0732159999999998,0.0725439999999998,0.0723519999999998,0.0004895058733049,0,2,3735552,all_reduce,2,8
3450,0.0725440000000003,0.0768640000000002,0.0750396666666668,0.075711,0.0018264019881236,0,2,3768320,all_reduce,2,8
3451,0.072384,0.0776959999999999,0.074272,0.0727360000000001,0.0024253945383517,0,2,3801088,all_reduce,2,8
3452,0.0691189999999999,0.0831989999999996,0.0750923333333332,0.0729590000000002,0.005942778998265,0,2,3833856,all_reduce,2,8
3453,0.0687360000000003,0.0747830000000001,0.0711353333333334,0.0698869999999999,0.002621742974096,0,2,3866624,all_reduce,2,8
3454,0.0703990000000001,0.0813759999999999,0.0770556666666666,0.0793919999999998,0.0047761541246301,0,2,3899392,all_reduce,2,8
3455,0.0694390000000003,0.081662,0.0765323333333334,0.0784960000000001,0.005179602451497,0,2,3932160,all_reduce,2,8
3456,0.0756150000000002,0.0856949999999997,0.0790393333333333,0.075808,0.0047069265508985,0,2,3964928,all_reduce,2,8
3457,0.0757430000000001,0.0851190000000001,0.0802553333333333,0.0799039999999997,0.0038357893871043,0,2,3997696,all_reduce,2,8
3458,0.0762229999999999,0.0863990000000001,0.079754,0.0766400000000001,0.0047018075247717,0,2,4030464,all_reduce,2,8
3459,0.0785600000000001,0.0864320000000002,0.0815466666666667,0.0796479999999996,0.0034828912638146,0,2,4063232,all_reduce,2,8
3460,0.0789750000000003,0.0843520000000003,0.082399666666667,0.0838720000000003,0.0024295207117636,0,2,4096000,all_reduce,2,8
3461,0.0713279999999999,0.0802550000000001,0.0751463333333334,0.0738560000000002,0.0037569093976595,0,2,4128768,all_reduce,2,8
3462,0.071584,0.0758399999999999,0.0743573333333333,0.0756480000000001,0.0019626086947959,0,2,4161536,all_reduce,2,8
3463,0.0717110000000002,0.0832629999999999,0.0792526666666666,0.0827839999999998,0.0053363478355726,0,2,4194304,all_reduce,2,8
3464,0.0772479999999998,0.0784000000000001,0.0778769999999999,0.0779829999999999,0.0004762373357897,0,2,4227072,all_reduce,2,8
3465,0.0776000000000003,0.0936959999999999,0.0842983333333333,0.0815989999999997,0.0068427628110937,0,2,4259840,all_reduce,2,8
3466,0.0781109999999998,0.087231,0.0827083333333332,0.0827829999999999,0.0037235987371836,0,2,4292608,all_reduce,2,8
3467,0.0902380000000002,0.0943669999999999,0.0927133333333333,0.0935349999999998,0.0017829773476468,0,2,4325376,all_reduce,2,8
3468,0.0797119999999999,0.0905609999999999,0.0845763333333332,0.0834559999999999,0.004499374796075,0,2,4358144,all_reduce,2,8
3469,0.0810239999999998,0.092384,0.0856,0.083392,0.0048934546760613,0,2,4390912,all_reduce,2,8
3470,0.0821110000000003,0.0915509999999999,0.0857483333333333,0.0835829999999998,0.0041468784511832,0,2,4423680,all_reduce,2,8
3471,0.0818230000000003,0.09248,0.0859513333333335,0.0835510000000001,0.004670054413197,0,2,4456448,all_reduce,2,8
3472,0.0814070000000001,0.0959360000000001,0.0877220000000001,0.0858230000000001,0.0060815354968955,0,2,4489216,all_reduce,2,8
3473,0.0832639999999999,0.085248,0.0844156666666666,0.0847350000000001,0.000840850495365,0,2,4521984,all_reduce,2,8
3474,0.0824000000000001,0.0977599999999997,0.0882456666666666,0.084577,0.0067861003201804,0,2,4554752,all_reduce,2,8
3475,0.0838389999999999,0.0976000000000001,0.0885756666666667,0.084288,0.0063837995130034,0,2,4587520,all_reduce,2,8
3476,0.0816000000000003,0.0876159999999999,0.0850346666666667,0.0858879999999999,0.0025290574440994,0,2,4620288,all_reduce,2,8
3477,0.085056,0.0939519999999997,0.0905279999999999,0.092576,0.0039098535351936,0,2,4653056,all_reduce,2,8
3478,0.0822719999999999,0.0862399999999997,0.0835946666666665,0.0822719999999999,0.0018705331384987,0,2,4685824,all_reduce,2,8
3479,0.093536,0.0951039999999998,0.0944319999999999,0.0946559999999999,0.0006594381446857,0,2,4718592,all_reduce,2,8
3480,0.083808,0.095585,0.0912536666666666,0.0943679999999999,0.0052882723286742,0,2,4751360,all_reduce,2,8
3481,0.083519,0.097536,0.0923833333333334,0.0960950000000002,0.006295576454058,0,2,4784128,all_reduce,2,8
3482,0.0831350000000002,0.099583,0.0931086666666667,0.0966079999999999,0.0071562642178412,0,2,4816896,all_reduce,2,8
3483,0.0838400000000001,0.0841599999999998,0.084032,0.084096,0.0001382558015659,0,2,4849664,all_reduce,2,8
3484,0.083007,0.0979529999999999,0.0883946666666667,0.0842240000000001,0.0067769990572687,0,2,4882432,all_reduce,2,8
3485,0.0836479999999999,0.0954560000000001,0.0905063333333334,0.0924150000000001,0.00500596126855,0,2,4915200,all_reduce,2,8
3486,0.084096,0.0856639999999999,0.0846506666666666,0.084192,0.0007176058961729,0,2,4947968,all_reduce,2,8
3487,0.08416,0.0977919999999999,0.0900373333333333,0.08816,0.0057213717080977,0,2,4980736,all_reduce,2,8
3488,0.0847999999999999,0.096576,0.0899096666666666,0.088353,0.0049319335176198,0,2,5013504,all_reduce,2,8
3489,0.084768,0.0974719999999999,0.0927569999999999,0.0960309999999999,0.0056796250463095,0,2,5046272,all_reduce,2,8
3490,0.0851190000000001,0.0976639999999997,0.0895573333333332,0.0858889999999999,0.0057408918199951,0,2,5079040,all_reduce,2,8
3491,0.0906549999999997,0.1055999999999999,0.0989223333333331,0.1005119999999997,0.0062039523065722,0,2,5111808,all_reduce,2,8
3492,0.0839670000000001,0.0965440000000003,0.0897703333333334,0.0887999999999999,0.0051801796837133,0,2,5144576,all_reduce,2,8
3493,0.0845119999999999,0.0967039999999997,0.0887146666666665,0.0849279999999998,0.0056518639599888,0,2,5177344,all_reduce,2,8
3494,0.088671,0.0989440000000001,0.0927463333333334,0.090624,0.0044543504078098,0,2,5210112,all_reduce,2,8
3495,0.088864,0.0966079999999999,0.0932053333333333,0.094144,0.0032303978427156,0,2,5242880,all_reduce,2,8
3496,0.0858249999999998,0.0979840000000001,0.0936323333333333,0.0970880000000001,0.0055327235206141,0,2,5275648,all_reduce,2,8
3497,0.0864640000000001,0.10048,0.094528,0.0966399999999998,0.0059136831162989,0,2,5308416,all_reduce,2,8
3498,0.0860799999999999,0.1004159999999997,0.0944849999999999,0.096959,0.0061085039630556,0,2,5341184,all_reduce,2,8
3499,0.0867840000000001,0.106496,0.094336,0.089728,0.0086820114412886,0,2,5373952,all_reduce,2,8
3500,0.0860150000000001,0.101856,0.0947730000000001,0.0964480000000003,0.0065746249069179,0,2,5406720,all_reduce,2,8
3501,0.0863999999999998,0.0896960000000001,0.0884263333333333,0.089183,0.001448059007392,0,2,5439488,all_reduce,2,8
3502,0.0863670000000002,0.0971189999999996,0.0901966666666666,0.087104,0.0049040674501431,0,2,5472256,all_reduce,2,8
3503,0.0857599999999999,0.086528,0.086197,0.0863030000000001,0.0003223693533821,0,2,5505024,all_reduce,2,8
3504,0.0871359999999999,0.0971199999999998,0.0905279999999999,0.0873279999999999,0.0046619069059773,0,2,5537792,all_reduce,2,8
3505,0.0871020000000001,0.0998399999999999,0.0917219999999997,0.0882239999999992,0.0057585393981461,0,2,5570560,all_reduce,2,8
3506,0.0887050000000001,0.0998069999999997,0.0933973333333333,0.09168,0.0046922294866677,0,2,5603328,all_reduce,2,8
3507,0.0882559999999998,0.09968,0.0955303333333332,0.0986549999999999,0.0051607234850251,0,2,5636096,all_reduce,2,8
3508,0.085728,0.097855,0.091157,0.0898879999999999,0.0050314877190217,0,2,5668864,all_reduce,2,8
3509,0.0870729999999998,0.0993920000000002,0.0949333333333333,0.098335,0.0055748209139149,0,2,5701632,all_reduce,2,8
3510,0.088288,0.0925109999999999,0.0898236666666666,0.0886719999999998,0.0019066872376512,0,2,5734400,all_reduce,2,8
