time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.emb.count,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.input_layernorm.count,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_pre_proj.count,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_rope.count,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.attn_post_proj.count,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.post_attention_layernorm.count,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_up_proj.count,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_act.count,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.mlp_down_proj.count,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,use_qk_norm,attn_output_gate,num_tokens,num_tensor_parallel_workers,padded_n_embd,padded_n_expanded_embd,model_arch,is_step2_mini,share_expert_dim,share_q_dim,measurement_type,profiling_precision,quant_signature,model_architecture_profile
,,,,,,,,,,,,0.0599359981715679,0.0671679973602294,0.0621887998655438,0.0616640001535415,0.0019066576358501,20,0.0197119992226362,0.031904000788927,0.0215600000694394,0.0211040005087852,0.0024758134360485,20,0.0247039999812841,0.0263039991259574,0.0255183999426662,0.0254880003631114,0.0003619642608946,20,,,,,,,0.0499840006232261,0.0514560006558895,0.0506191998720169,0.0506559982895851,0.0004266061753231,20,0.0071040000766515,0.0076159997843205,0.0074223999865353,0.0074400000739842,0.0001492294587134,20,0.0366079993546009,0.0383040010929107,0.037355200573802,0.0373280011117458,0.0003855002358635,20,32,32,4096,11008,32000,True,False,False,8,2,4096,11008,generic,False,,,CUDA_EVENT,FP16,none,generic
,,,,,,,,,,,,0.0596159994602203,0.0734720006585121,0.0622720003128051,0.0612320005893707,0.0031386441534094,20,0.019328000023961,0.0299200005829334,0.0218624000437557,0.0213919999077916,0.0020719500139412,20,0.0249600000679492,0.0308159999549388,0.0260079998522996,0.025743999518454,0.0012036371485288,20,,,,,,,0.0492159985005855,0.0513279996812343,0.0499568000435829,0.0497919991612434,0.0005019283478171,20,0.007135999854654,0.0075520002283155,0.0073200000450015,0.0072960001416504,0.0001166465450703,20,0.036031998693943,0.0382720008492469,0.0368991998955607,0.0367520004510879,0.0006116023982582,20,32,32,4096,11008,32000,True,False,False,4,2,4096,11008,generic,False,,,CUDA_EVENT,FP16,none,generic
,,,,,,,,,,,,0.0589759983122348,0.0682559981942176,0.0615263998508453,0.0605280008167028,0.0026121114429849,20,0.0193600002676248,0.0233600009232759,0.0212847999297082,0.0212319996207952,0.000930109334883,20,0.0248959995806217,0.0330559983849525,0.0262799999676644,0.0258240001276135,0.0016540584475721,20,,,,,,,0.0492479987442493,0.0551679991185665,0.050148799829185,0.0497439987957477,0.0012721467603023,20,0.0072320001199841,0.0077120000496506,0.0074240000685676,0.0073919999413192,0.00011582058363,20,0.0361599996685981,0.0427520014345645,0.0373632000759244,0.0367680005729198,0.0015770648411405,20,32,32,4096,11008,32000,True,False,False,2,2,4096,11008,generic,False,,,CUDA_EVENT,FP16,none,generic
,,,,,,,,,,,,0.0591359995305538,0.0663359984755516,0.0605712000280618,0.0600479990243911,0.0015624477766646,20,0.0198720004409551,0.0235200002789497,0.0213087999261915,0.021263999864459,0.0008798487874722,20,0.0253439992666244,0.026367999613285,0.0257503998465836,0.0257760006934404,0.0002318841511794,20,,,,,,,0.0489280000329017,0.0506879985332489,0.04978400003165,0.0498399995267391,0.0004112810033047,20,0.0069120000116527,0.0075520002283155,0.0072672000387683,0.0072960001416504,0.0001637638077067,20,0.0359040014445781,0.0425920002162456,0.0369935996830463,0.0366239994764328,0.0013558515736328,20,32,32,4096,11008,32000,True,False,False,1,2,4096,11008,generic,False,,,CUDA_EVENT,FP16,none,generic
,,,,,,,,,,,,0.0543680004775524,0.0788159966468811,0.0592623999342322,0.0576800014823675,0.0053801450083753,20,0.0202559996396303,0.028991999104619,0.0220432001166045,0.0216800002381205,0.0018729507226693,20,0.0233280006796121,0.0264320001006126,0.0244912000373005,0.0243520000949502,0.0007344174362416,20,,,,,,,0.0349440015852451,0.0404799990355968,0.0360368000343441,0.0358880013227462,0.0011306587464063,20,0.0151359997689723,0.0213120002299547,0.0170160001143813,0.01643200032413,0.0016622413623941,20,0.0262080002576112,0.0293439999222755,0.026752000208944,0.0264960005879402,0.0007092169369963,20,32,32,4096,11008,32000,True,False,False,128,4,4096,11008,generic,False,,,CUDA_EVENT,FP16,none,generic
,,,,,,,,,,,,0.055647999048233,0.0657280012965202,0.0581984005868434,0.0571519993245601,0.0027630130903435,20,0.0207359995692968,0.0270399991422891,0.0220767999999225,0.0215039998292922,0.0015142423905128,20,0.0239359997212886,0.0280639994889497,0.0248640000820159,0.0246080001816153,0.0009619712113473,20,,,,,,,0.0341439992189407,0.0357119999825954,0.0347055997699499,0.0346719995141029,0.0004571044825832,20,0.0150079997256398,0.0211200006306171,0.0175856001209467,0.0173440007492899,0.0015276935890206,20,0.0259840004146099,0.0285439994186162,0.026796799711883,0.0266720000654459,0.000579844855579,20,32,32,4096,11008,32000,True,False,False,64,4,4096,11008,generic,False,,,CUDA_EVENT,FP16,none,generic
,,,,,,,,,,,,0.0590719990432262,0.0709759965538978,0.0613968001678586,0.0607040002942085,0.0025257761815956,20,0.0206400007009506,0.0241279993206262,0.0217583999969065,0.0215840004384517,0.0007427497192655,20,0.0242880005389451,0.0298560000956058,0.0254943998530507,0.0252160001546144,0.0011731436750914,20,,,,,,,0.0342399999499321,0.0395519994199276,0.0358783999457955,0.0356639996170997,0.0011031694892146,20,0.0148160001263022,0.0191360004246234,0.0168608002364635,0.0169280003756284,0.0011523954811501,20,0.0254399999976158,0.0264640003442764,0.025915199983865,0.0258719995617866,0.0002756973155245,20,32,32,4096,11008,32000,True,False,False,32,4,4096,11008,generic,False,,,CUDA_EVENT,FP16,none,generic
,,,,,,,,,,,,0.0581439994275569,0.0714880004525184,0.0612816002219915,0.0604800004512071,0.0035017630973252,20,0.0205119997262954,0.0245440006256103,0.0217248000204563,0.0215199999511241,0.0010228946237926,20,0.0246399994939565,0.0270719993859529,0.0255215998739004,0.0254239998757839,0.000617647782857,20,,,,,,,0.0343360006809234,0.0364160016179084,0.0351680001243948,0.0350719988346099,0.0004971856650938,20,0.0153919998556375,0.018495999276638,0.0165280001237988,0.0161760002374649,0.0008639701393227,20,0.0251519996672868,0.0330239981412887,0.0261743998154997,0.025679999962449,0.0016229226464067,20,32,32,4096,11008,32000,True,False,False,16,4,4096,11008,generic,False,,,CUDA_EVENT,FP16,none,generic
,,,,,,,,,,,,0.0566399991512298,0.0703679993748664,0.060912000015378,0.0598560012876987,0.0035638934873095,20,0.0202239993959665,0.0241279993206262,0.0214271998032927,0.0214559994637966,0.0008792957379217,20,0.0244479998946189,0.0271359998732805,0.0253871999680995,0.0253119999542832,0.0006346395731746,20,,,,,,,0.0335040017962455,0.039071999490261,0.034545600041747,0.0343360006809234,0.001164926066099,20,0.0155840003862977,0.0275839995592832,0.0175567999016493,0.0167839992791414,0.0025141345420272,20,0.0247680004686117,0.0260799992829561,0.0254480000585317,0.0253759995102882,0.0003277266737646,20,32,32,4096,11008,32000,True,False,False,8,4,4096,11008,generic,False,,,CUDA_EVENT,FP16,none,generic
,,,,,,,,,,,,0.057727999985218,0.074752002954483,0.0613760000094771,0.0603359993547201,0.0033822962135704,20,0.0202239993959665,0.0240000002086162,0.0215936001390218,0.0215840004384517,0.0009273156845245,20,0.0243839994072914,0.0266880001872777,0.0252303999848663,0.0251359995454549,0.0005360813358344,20,,,,,,,0.0331519991159439,0.0349440015852451,0.0339456001296639,0.0339200012385845,0.0004223034627679,20,0.0152000002562999,0.0222399998456239,0.017307199910283,0.0170240001752972,0.0014496132030784,20,0.0251519996672868,0.0285439994186162,0.0258079998195171,0.0256159994751214,0.0007142884094959,20,32,32,4096,11008,32000,True,False,False,4,4,4096,11008,generic,False,,,CUDA_EVENT,FP16,none,generic
