time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.emb.count,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.input_layernorm.count,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_pre_proj.count,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_rope.count,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.attn_post_proj.count,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.post_attention_layernorm.count,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_up_proj.count,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_act.count,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.mlp_down_proj.count,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,use_qk_norm,attn_output_gate,num_tokens,num_tensor_parallel_workers,padded_n_embd,padded_n_expanded_embd,model_arch,is_step2_mini,share_expert_dim,share_q_dim,measurement_type,profiling_precision,quant_signature,model_architecture_profile
,,,,,,,,,,,,0.013953,0.014656,0.01416155,0.0141285,0.0001772217466904,20,0.0024,0.002656,0.0024912999999999,0.002496,5.9279085687955794e-05,20,0.0055039999999999,0.005696,0.0055696999999999,0.0055525,5.009301348491622e-05,20,,,,,,,0.017471,0.0187519999999999,0.0183358999999999,0.018416,0.0003144622234863,20,0.0024,0.002784,0.0025584,0.00256,0.0001096062954396,20,0.009984,0.010688,0.01023675,0.0102075,0.0001705121329993,20,32,32,4096,11008,32000,True,False,False,4,4,4096,11008,generic,False,,,KERNEL_ONLY,FP16,none,generic
,,,,,,,,,,,,0.013729,0.014112,0.0139359499999999,0.0139515,9.922271665299244e-05,20,0.0022719999999999,0.0028799999999999,0.00250715,0.002576,0.0002034124565998,20,0.005439,0.005695,0.0055551999999999,0.005552,7.119241532635347e-05,20,,,,,,,0.017759,0.018816,0.01822855,0.0182555,0.0002888770456439,20,0.002368,0.002688,0.00250715,0.0024955,0.0001062700686929,20,0.009952,0.010272,0.0101278499999999,0.0101125,9.083791884450002e-05,20,32,32,4096,11008,32000,True,False,False,2,4,4096,11008,generic,False,,,KERNEL_ONLY,FP16,none,generic
,,,,,,,,,,,,0.013728,0.01456,0.0139968,0.013905,0.0002222063455439,20,0.002432,0.002751,0.0025247,0.002496,8.118441968752373e-05,20,0.00544,0.005632,0.0055216,0.0055195,5.206860858521179e-05,20,,,,,,,0.017728,0.019136,0.01826395,0.0182085,0.0003948744705599,20,0.002336,0.002848,0.00254725,0.002576,0.0001435906943363,20,0.010015,0.010464,0.0102398499999999,0.010224,0.0001236520420373,20,32,32,4096,11008,32000,True,False,False,1,4,4096,11008,generic,False,,,KERNEL_ONLY,FP16,none,generic
,,,,,,,,,,,,0.00944,0.009952,0.00967985,0.009664,0.000133967636017,20,0.002688,0.002976,0.0028,0.002784,8.734300200931949e-05,20,0.004768,0.00512,0.0049088499999999,0.004912,7.986818828544942e-05,20,,,,,,,0.011776,0.01248,0.0121726999999999,0.012192,0.0001712133464423,20,0.002273,0.002496,0.0023775,0.002368,5.818204190297893e-05,20,0.007424,0.007776,0.00751825,0.007488,7.865104894405388e-05,20,32,32,4096,11008,32000,True,False,False,128,8,4096,11008,generic,False,,,KERNEL_ONLY,FP16,none,generic
,,,,,,,,,,,,0.01024,0.011136,0.01048955,0.010464,0.0001794573695895,20,0.002528,0.0028799999999999,0.0026848,0.002672,9.217081967737938e-05,20,0.004383,0.004928,0.0044929,0.004448,0.0001512514132165,20,,,,,,,0.011199,0.012224,0.0115471499999999,0.011408,0.0003399938639152,20,0.00224,0.002592,0.0023296,0.002304,8.379462989953479e-05,20,0.007136,0.007744,0.00725265,0.007216,0.0001414076642194,20,32,32,4096,11008,32000,True,False,False,64,8,4096,11008,generic,False,,,KERNEL_ONLY,FP16,none,generic
,,,,,,,,,,,,0.009696,0.010495,0.00997115,0.0099204999999999,0.0001870917622451,20,0.002432,0.002784,0.0025936,0.002624,0.0001073193365614,20,0.0045119999999999,0.004768,0.00465595,0.004656,6.436262502415521e-05,20,,,,,,,0.013344,0.01456,0.0136574999999999,0.0136,0.0002816060191118,20,0.002208,0.00256,0.0022943499999999,0.0022719999999999,7.641810976463628e-05,20,0.006879,0.00752,0.0070319,0.006992,0.0001459376236616,20,32,32,4096,11008,32000,True,False,False,32,8,4096,11008,generic,False,,,KERNEL_ONLY,FP16,none,generic
,,,,,,,,,,,,0.009504,0.010112,0.00974395,0.00976,0.0001471932318416,20,0.002432,0.0028799999999999,0.0025984999999999,0.0025925,0.0001246926220752,20,0.004352,0.00464,0.0045072,0.0045119999999999,6.804307459249588e-05,20,,,,,,,0.013024,0.013729,0.0133198999999999,0.0132795,0.0001482113018632,20,0.002112,0.002432,0.0022032,0.002208,7.386040888053623e-05,20,0.00672,0.0072,0.00695025,0.006912,0.0001346624947786,20,32,32,4096,11008,32000,True,False,False,16,8,4096,11008,generic,False,,,KERNEL_ONLY,FP16,none,generic
,,,,,,,,,,,,0.009312,0.009824,0.0095791,0.009583,0.0001322372489127,20,0.002368,0.002784,0.002536,0.00256,0.0001130805022981,20,0.004256,0.004896,0.0043729,0.004352,0.000142453115094,20,,,,,,,0.012801,0.013793,0.01311215,0.0130565,0.0002416928370887,20,0.001888,0.002176,0.0020703499999999,0.00208,8.994068878989096e-05,20,0.006624,0.006976,0.00681125,0.0068005,9.24169221517359e-05,20,32,32,4096,11008,32000,True,False,False,8,8,4096,11008,generic,False,,,KERNEL_ONLY,FP16,none,generic
,,,,,,,,,,,,0.009216,0.009727,0.0094127,0.009408,0.0001377904568538,20,0.002112,0.002528,0.00227035,0.002304,0.0001370333079948,20,0.004224,0.004448,0.0043409,0.00432,5.274931279173245e-05,20,,,,,,,0.012672,0.01392,0.01291995,0.0128,0.0003116962423578,20,0.001856,0.002176,0.0020592,0.00208,9.877327573792429e-05,20,0.0066879999999999,0.0072,0.0068912,0.0068795,0.0001169459704307,20,32,32,4096,11008,32000,True,False,False,4,8,4096,11008,generic,False,,,KERNEL_ONLY,FP16,none,generic
,,,,,,,,,,,,0.009248,0.009696,0.0094656,0.0094565,0.000134381323107,20,0.002336,0.00272,0.0024752999999999,0.00248,0.0001137735030663,20,0.004256,0.004416,0.0043312,0.004336,4.205900616990396e-05,20,,,,,,,0.012608,0.0131519999999999,0.01291195,0.012928,0.0001425659408835,20,0.00176,0.002208,0.0020048,0.002,0.0001062645754708,20,0.006624,0.006944,0.0067904499999999,0.006784,8.558532292396878e-05,20,32,32,4096,11008,32000,True,False,False,2,8,4096,11008,generic,False,,,KERNEL_ONLY,FP16,none,generic
,,,,,,,,,,,,0.00928,0.0096,0.0094448,0.009456,8.675171468046028e-05,20,0.002176,0.002784,0.00243675,0.002432,0.0001498582246658,20,0.004256,0.004864,0.0043502499999999,0.0043355,0.0001241430122882,20,,,,,,,0.012576,0.013408,0.01281285,0.0128005,0.00017453431611,20,0.001792,0.0022719999999999,0.002032,0.002048,0.0001249639948145,20,0.006592,0.007329,0.00677445,0.0067365,0.0001576281938613,20,32,32,4096,11008,32000,True,False,False,1,8,4096,11008,generic,False,,,KERNEL_ONLY,FP16,none,generic
