time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_input_reshape.count,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_kv_cache_save.count,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_prefill.count,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_decode.count,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,time_stats.attn_output_reshape.count,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,attention_backend,prefill_seq_lens,prefill_kv_cache_sizes,decode_kv_cache_sizes,num_prefill_seqs,num_decode_seqs,decode_batch_size,total_batch_size,total_prefill_tokens,total_decode_tokens,total_tokens,decode_avg_kv_cache_size,batch_composition_ratio,mode,is_true_mixed_batch,is_mixed_batch,is_prefill,batch_size,prefill_chunk_size,kv_cache_size,is_chunked_prefill_sample,chunk_start_token,chunk_end_token,profiling_precision,measurement_type,model_arch,model_architecture_profile,quant_signature
0.004360000137239695,0.009440000168979168,0.005448000133037567,0.004480000119656324,0.001996541026652454,5,0.017480000853538513,0.06080000102519989,0.028472000360488893,0.020759999752044678,0.016358022722047005,5,5.343893051147461,5.426612854003906,5.382205200195313,5.383533000946045,0.028217756331547085,5,0.13940100371837616,0.14071999490261078,0.13991219997406007,0.13996000587940216,0.00048071697973800205,5,0.004399999976158142,0.004480000119656324,0.004431999940425158,0.00443999981507659,2.9933287895859092e-05,5,2880,64,8,1,8,9216,TORCH_SDPA,[8192],[0],[4096],1,1,1,2,8192,1,8193,4096,0.5,true_mixed,True,False,True,2,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.00431999983265996,0.004519999958574772,0.004423999879509211,0.00443999981507659,6.499233210529004e-05,5,0.018400000408291817,0.044759999960660934,0.023959999904036522,0.018880000337958336,0.010404737409946711,5,5.359570026397705,5.396210193634033,5.381642150878906,5.387890815734863,0.014313404302760274,5,0.14159999787807465,0.14876000583171844,0.1434799998998642,0.14239999651908875,0.0026636543452554064,5,0.004360000137239695,0.004519999958574772,0.004440000001341105,0.00443999981507659,5.656851225467499e-05,5,2880,64,8,1,8,9216,TORCH_SDPA,[8192],[0],"[4096, 4096]",1,2,2,3,8192,2,8194,4096,0.3333333333333333,true_mixed,True,False,True,3,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.00431999983265996,0.011479999870061874,0.005815999861806631,0.00443999981507659,0.0028323389667933786,5,0.018479999154806137,0.050439998507499695,0.025175999477505685,0.019039999693632126,0.012634469202408998,5,5.381532192230225,5.455892086029053,5.406292533874511,5.398693084716797,0.0259227713783547,5,0.05992000177502632,0.06255999952554703,0.06090419963002205,0.06055999919772148,0.0009280634533594961,5,0.004399999976158142,0.00443999981507659,0.004415999911725521,0.004399999976158142,1.95958390287433e-05,5,2880,64,8,1,8,9216,TORCH_SDPA,[8192],[0],[1024],1,1,1,2,8192,1,8193,1024,0.5,true_mixed,True,False,True,2,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.00419999985024333,0.00851999968290329,0.005135999992489815,0.004360000137239695,0.0016932050927633776,5,0.017680000513792038,0.02524000033736229,0.01937600001692772,0.017999999225139618,0.0029377108427319385,5,5.40157413482666,5.443212985992432,5.419365882873535,5.409974098205566,0.01566656403644182,5,0.11451999843120575,0.1151610016822815,0.11493639945983887,0.11503999680280685,0.0002461303998599628,5,0.00419999985024333,0.00431999983265996,0.004279999900609255,0.00431999983265996,5.0596386064013265e-05,5,2880,64,8,1,8,9216,TORCH_SDPA,[8192],[0],[3072],1,1,1,2,8192,1,8193,3072,0.5,true_mixed,True,False,True,2,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.004279999993741512,0.004519999958574772,0.004392000008374452,0.004399999976158142,7.756285354573324e-05,5,0.018400000408291817,0.06868000328540802,0.029144000634551047,0.019840000197291374,0.019777282832205246,5,5.363411903381348,5.394132137298584,5.377667999267578,5.373211860656738,0.013821117472519058,5,0.1454409956932068,0.14667999744415283,0.14595219790935515,0.14587999880313873,0.0004087682830134979,5,0.00443999981507659,0.004519999958574772,0.004479999933391809,0.004480000119656324,3.5777151814455904e-05,5,2880,64,8,1,8,9216,TORCH_SDPA,[8192],[0],"[4096, 4096, 4096, 4096]",1,4,4,5,8192,4,8196,4096,0.2,true_mixed,True,False,True,5,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.004360000137239695,0.005840000230818987,0.004712000116705894,0.004480000119656324,0.0005659117118327156,5,0.018000999465584755,0.04211999848484993,0.02320819944143295,0.018519999459385872,0.009460050954088056,5,5.393372058868408,5.455772876739502,5.417636775970459,5.41273307800293,0.020566584150115003,5,0.061000000685453415,0.06443999707698822,0.06207199990749359,0.06164000183343887,0.0012358369671149993,5,0.004399999976158142,0.004480000119656324,0.004439999908208847,0.00443999981507659,2.529826665971379e-05,5,2880,64,8,1,8,9216,TORCH_SDPA,[8192],[0],"[1024, 1024]",1,2,2,3,8192,2,8194,1024,0.3333333333333333,true_mixed,True,False,True,3,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.004120000172406435,0.006039999891072512,0.004600000008940697,0.004279999993741512,0.000723104350287287,5,0.017280999571084976,0.028999999165534973,0.02000019997358322,0.018120000138878822,0.004513680164729062,5,5.389531135559082,5.436771869659424,5.4130758285522464,5.417972087860107,0.017036546926965837,5,0.11744000017642975,0.11891999840736389,0.11813599914312363,0.11819999665021896,0.0005546015924846876,5,0.00419999985024333,0.007720000110566616,0.00533600002527237,0.004360000137239695,0.0014004799214322877,5,2880,64,8,1,8,9216,TORCH_SDPA,[8192],[0],"[3072, 3072]",1,2,2,3,8192,2,8194,3072,0.3333333333333333,true_mixed,True,False,True,3,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.004360000137239695,0.004480000119656324,0.004416000004857779,0.004399999976158142,4.079213795521706e-05,5,0.017999999225139618,0.03203999996185303,0.022223999351263048,0.018719999119639397,0.005456715774162282,5,5.357371807098389,5.396131992340088,5.375428009033203,5.375452041625977,0.013228657601125817,5,0.15116000175476074,0.15508000552654266,0.15290420055389403,0.152879998087883,0.0012589750010573114,5,0.004399999976158142,0.004600000102072954,0.004480000026524067,0.004480000119656324,6.693286652482382e-05,5,2880,64,8,1,8,9216,TORCH_SDPA,[8192],[0],"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]",1,8,8,9,8192,8,8200,4096,0.1111111111111111,true_mixed,True,False,True,9,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.00443999981507659,0.005840000230818987,0.004808000009506941,0.004519999958574772,0.000527878881038698,5,0.018640000373125076,0.06199999898672104,0.028088000044226645,0.0188400000333786,0.017012096808512272,5,5.365571975708008,5.42493200302124,5.391204357147217,5.384812831878662,0.020421073914680874,5,0.06260000169277191,0.06504099816083908,0.06336040049791336,0.06304000318050385,0.0008608543531686153,5,0.004399999976158142,0.008679999969899654,0.00528799993917346,0.00443999981507659,0.0016961886847894046,5,2880,64,8,1,8,9216,TORCH_SDPA,[8192],[0],"[1024, 1024, 1024, 1024]",1,4,4,5,8192,4,8196,1024,0.2,true_mixed,True,False,True,5,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.00419999985024333,0.012199999764561653,0.005823999829590321,0.00419999985024333,0.003188338719781135,5,0.017880000174045563,0.05992000177502632,0.02690400034189224,0.018279999494552612,0.01653808476504763,5,5.390212059020996,5.4749321937561035,5.420596122741699,5.406052112579346,0.030026195660557763,5,0.11971999704837799,0.12043999880552292,0.12001599967479706,0.11992000043392181,0.0002562494799746327,5,0.0041600000113248825,0.004399999976158142,0.004279999900609255,0.00431999983265996,8.763559635978157e-05,5,2880,64,8,1,8,9216,TORCH_SDPA,[8192],[0],"[3072, 3072, 3072, 3072]",1,4,4,5,8192,4,8196,3072,0.2,true_mixed,True,False,True,5,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
