time_stats.moe_gating_linear.min,time_stats.moe_gating_linear.max,time_stats.moe_gating_linear.mean,time_stats.moe_gating_linear.median,time_stats.moe_gating_linear.std,time_stats.moe_gating_linear.count,time_stats.moe_gating_routing_topk.min,time_stats.moe_gating_routing_topk.max,time_stats.moe_gating_routing_topk.mean,time_stats.moe_gating_routing_topk.median,time_stats.moe_gating_routing_topk.std,time_stats.moe_gating_routing_topk.count,time_stats.moe_shuffling.min,time_stats.moe_shuffling.max,time_stats.moe_shuffling.mean,time_stats.moe_shuffling.median,time_stats.moe_shuffling.std,time_stats.moe_shuffling.count,time_stats.moe_grouped_gemm.min,time_stats.moe_grouped_gemm.max,time_stats.moe_grouped_gemm.mean,time_stats.moe_grouped_gemm.median,time_stats.moe_grouped_gemm.std,num_tokens,num_experts,num_experts_per_device,expert_parallel_size,routing_runtime_path,routing_assignment_policy,routing_weight_policy,routing_uses_router_logits,gating_runtime_context,gating_runtime_context_impl,router_topk,hidden_dim,expert_hidden_dim,use_gated,num_tensor_parallel_workers,total_routed_tokens,model_expansion_ratio,tokens_per_expert_avg,tokens_to_experts_ratio,expert_utilization,min_load_ratio,load_imbalance_cv,max_load_ratio,load_entropy,load_gini_coefficient,load_distribution,seed,moe_grouped_gemm_backend,measurement_type,profiling_precision,model_arch,model_architecture_profile,quant_signature
0.03415999934077263,0.1443209946155548,0.05020014978945255,0.03856000117957592,0.031463321283514194,20,0.007679999805986881,0.05471999943256378,0.014977999916300177,0.012120000086724758,0.010512989888778764,20,0.054441001266241074,0.08540000021457672,0.05994629934430122,0.05814049951732159,0.0060994079816494495,20,3.094809055328369,3.4362499713897705,3.143803358078003,3.1123690605163574,0.07915500551462173,4096,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,4,2880,2880,True,1,16384,1.0,128.0,128.0,1.0,0.1015625,3.0852848956406063,13.21875,4.443010072319939,0.7668304443359375,extremely_skewed,1,vllm_fused,CUDA_EVENT,BF16,generic,generic,none
0.036639999598264694,0.1385599970817566,0.05750024877488613,0.03870049864053726,0.03451217600320394,20,0.010759999975562096,0.04692000150680542,0.017475999984890224,0.012159999925643206,0.011767045187896103,20,0.05220000073313713,0.06156099960207939,0.05457219984382391,0.05414050072431564,0.0020072676496747164,20,2.8090479373931885,3.0019290447235107,2.8582603931427,2.8286490440368652,0.06071211397647858,3584,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,4,2880,2880,True,1,14336,1.0,112.0,112.0,1.0,0.11607142857142858,3.129567174345429,13.446428571428571,4.379570213995079,0.7756892613002233,extremely_skewed,2,vllm_fused,CUDA_EVENT,BF16,generic,generic,none
0.03548000007867813,0.13592000305652618,0.05273205023258924,0.04064000025391579,0.03052390057174372,20,0.00803999975323677,0.03596099838614464,0.01387004991993308,0.01081999996677041,0.007941522957911307,20,0.03036000020802021,0.050360001623630524,0.034690150246024135,0.034160999581217766,0.004352031379240809,20,2.94136905670166,3.2708089351654053,3.027674913406372,3.0087289810180664,0.0777517631649971,4096,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,4,2880,2880,True,1,16384,1.0,128.0,128.0,0.9921875,0.0,0.362630938855114,1.59375,6.888701907371495,0.2050933837890625,skewed,0,vllm_fused,CUDA_EVENT,BF16,generic,generic,none
0.033959999680519104,0.13176099956035614,0.05337614994496107,0.03677999973297119,0.03265968221218847,20,0.010879999957978725,0.035440001636743546,0.014688050048425794,0.01155999954789877,0.0069469397811646105,20,0.02879999950528145,0.044759999960660934,0.033960099704563616,0.03353999927639961,0.0028825186587994314,20,2.8149681091308594,4.031692028045654,2.9285967350006104,2.84500789642334,0.26435214281082153,3840,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,4,2880,2880,True,1,15360,1.0,120.0,120.0,0.9921875,0.0,0.36998967703317226,1.675,6.884539567867205,0.2096496582031251,skewed,1,vllm_fused,CUDA_EVENT,BF16,generic,generic,none
0.03303999826312065,0.13928000628948212,0.05489410031586885,0.03652000054717064,0.0359717754495221,20,0.007519999984651804,0.047359999269247055,0.016198099753819407,0.011420499999076128,0.011422063607200534,20,0.0480399988591671,0.06515999883413315,0.0534699996933341,0.05331999808549881,0.003071595602264897,20,2.847368001937866,3.043768882751465,2.925900459289551,2.9146480560302734,0.0630294606089592,3584,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,4,2880,2880,True,1,14336,1.0,112.0,112.0,1.0,0.09821428571428571,3.0750544744324517,13.151785714285714,4.456539043445354,0.7676021030970983,extremely_skewed,0,vllm_fused,CUDA_EVENT,BF16,generic,generic,none
0.02500000037252903,0.08668000251054764,0.038688050117343664,0.03446049988269806,0.012827882599352684,20,0.00875999964773655,2.877208948135376,0.15520649743266404,0.011359999887645245,0.6244778143779205,20,0.04975999891757965,0.05424100160598755,0.050922049954533574,0.0505599994212389,0.0012169831859334143,20,2.737328052520752,2.86712908744812,2.7724223136901855,2.7543280124664307,0.035312049090862274,3328,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,4,2880,2880,True,1,13312,1.0,104.0,104.0,1.0,0.10576923076923077,3.0750097341333396,13.134615384615385,4.456449457346663,0.7677659254807692,extremely_skewed,0,vllm_fused,CUDA_EVENT,BF16,generic,generic,none
0.034279998391866684,2.9914889335632324,0.18841849640011787,0.036540500819683075,0.6432279502294443,20,0.007360000163316727,0.03999999910593033,0.014450000040233136,0.01209999993443489,0.007815306769500844,20,0.022880999371409416,0.04960000142455101,0.02764805005863309,0.026200000196695328,0.005470424428018187,20,2.5351269245147705,2.7523679733276367,2.59999942779541,2.5850470066070557,0.05765071138739586,2560,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,4,2880,2880,True,1,10240,1.0,80.0,80.0,1.0,0.775,0.09812699042567238,1.3,6.993084165515457,0.05483093261718741,uniform,0,vllm_fused,CUDA_EVENT,BF16,generic,generic,none
0.03432000055909157,3.8874900341033936,0.23076865170150995,0.03724000044167042,0.8389171382643025,20,0.0106800002977252,0.06363999843597412,0.0144960499368608,0.011479999870061874,0.011372735065857842,20,0.02768000029027462,0.04252000153064728,0.030142000131309032,0.028879999183118343,0.0031623911493575256,20,2.4996469020843506,2.631967067718506,2.527921199798584,2.50984787940979,0.036044489592313766,3328,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,4,2880,2880,True,1,13312,1.0,104.0,104.0,1.0,0.75,0.10212810474157694,1.2307692307692308,6.992423631248759,0.057792076697716244,uniform,1,vllm_fused,CUDA_EVENT,BF16,generic,generic,none
0.03432000055909157,0.11788000166416168,0.05191614963114262,0.03683999925851822,0.028222616841728974,20,0.007600000128149986,0.08036100119352341,0.018400049954652786,0.011700000148266554,0.016499264201674513,20,0.04580000042915344,0.05719999969005585,0.05129814986139536,0.05107999965548515,0.0023281972729259706,20,2.6840479373931885,2.813807964324951,2.7177398204803467,2.7020480632781982,0.03638830780982971,3328,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,4,2880,2880,True,1,13312,1.0,104.0,104.0,1.0,0.09615384615384616,3.0768869251181488,13.153846153846153,4.453679220382629,0.7677694467397838,extremely_skewed,1,vllm_fused,CUDA_EVENT,BF16,generic,generic,none
0.030479999259114265,0.10636000335216522,0.04044415010139346,0.035800499841570854,0.015504007544431332,20,0.007400000002235174,0.01711999997496605,0.010980050009675325,0.010660000145435333,0.002658484885569081,20,0.05395999923348427,0.0647210031747818,0.05509005021303892,0.05444000102579594,0.002284763832783346,20,2.9680089950561523,3.0811679363250732,3.004467010498047,2.995208978652954,0.03517162799835205,3840,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,4,2880,2880,True,1,15360,1.0,120.0,120.0,1.0,0.10833333333333334,3.0663788148985005,13.116666666666667,4.469864840206178,0.7641398111979167,extremely_skewed,0,vllm_fused,CUDA_EVENT,BF16,generic,generic,none
