time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.emb.count,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.input_layernorm.count,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_pre_proj.count,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_rope.count,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.attn_post_proj.count,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.post_attention_layernorm.count,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,use_qk_norm,attn_output_gate,num_tokens,num_tensor_parallel_workers,padded_n_embd,padded_n_expanded_embd,model_arch,is_step2_mini,share_expert_dim,share_q_dim,measurement_type,profiling_precision,quant_signature,model_architecture_profile
,,,,,,,,,,,,0.1136640012264251,0.132095992565155,0.1185775995254516,0.1169440001249313,0.0045820644842696,20,0.0205439999699592,0.0232640001922845,0.0215503999963402,0.0214400002732872,0.0007461199793891,20,0.0249279998242855,0.0284160003066062,0.0259952002204954,0.0258080000057816,0.0007970040610934,20,,,,,,,32,4,2048,768,151936,True,True,False,32,2,2048,768,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,0.1096960008144378,0.1392319947481155,0.1164752002805471,0.1141760013997554,0.0062772482479244,20,0.0204160008579492,0.0237440001219511,0.0214943998493254,0.0210079997777938,0.0009724577962465,20,0.0246079992502927,0.0320639982819557,0.0259183998219668,0.0256639998406171,0.0015695817199376,20,,,,,,,32,4,2048,768,151936,True,True,False,16,2,2048,768,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,0.1112639978528022,0.1300799995660781,0.1172767996788024,0.1162879988551139,0.0047730648457169,20,0.0198720004409551,0.0231679994612932,0.0214080000296235,0.0213440004736185,0.0008133289292818,20,0.0244800001382827,0.0347520001232624,0.0261151999235153,0.0255839992314577,0.0021244699005352,20,,,,,,,32,4,2048,768,151936,True,True,False,8,2,2048,768,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,0.1116800010204315,0.1350719928741455,0.1189648002386093,0.1164960004389286,0.0066515465598104,20,0.0203840006142854,0.0238080006092786,0.0214847999624907,0.021200000308454,0.0009609274062587,20,0.0247039999812841,0.0307519994676113,0.0259808000177145,0.0257600005716085,0.0012315592997773,20,,,,,,,32,4,2048,768,151936,True,True,False,4,2,2048,768,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,0.1123839989304542,0.1439359933137893,0.1187792003154754,0.1169440001249313,0.007383886101334,20,0.0206400007009506,0.0235200002789497,0.0217920000664889,0.0215039998292922,0.0008439146369573,20,0.0251839999109506,0.0296640004962682,0.0261296001262962,0.0257760006934404,0.0011207528061789,20,,,,,,,32,4,2048,768,151936,True,True,False,2,2,2048,768,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,0.0941760018467903,0.1114239990711212,0.0994688007980585,0.0985920019447803,0.0035881172128455,20,0.01961600035429,0.028736000880599,0.0214960002340376,0.0210400000214576,0.0019856478050961,20,0.0244800001382827,0.0317759998142719,0.0255103999748826,0.0251519996672868,0.0015048031478535,20,,,,,,,32,4,2048,768,151936,True,True,False,1,2,2048,768,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,0.112415999174118,0.1355839967727661,0.1189904004335403,0.1172159984707832,0.0052811479448328,20,0.0199679993093013,0.0243839994072914,0.0217215998098254,0.0218719998374581,0.0009984616635531,20,0.024992000311613,0.0288960002362728,0.0261568000540137,0.0259360000491142,0.0009176470446935,20,,,,,,,32,4,2048,768,151936,True,True,False,128,4,2048,768,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,0.1128960028290748,0.1440960019826889,0.1198080010712146,0.1160000003874301,0.0082644860070408,20,0.0200640000402927,0.0267840009182691,0.0218911999836564,0.0215839995071291,0.0015248564180137,20,0.0247680004686117,0.0314240008592605,0.0260399999096989,0.0256960000842809,0.0014068315604584,20,,,,,,,32,4,2048,768,151936,True,True,False,64,4,2048,768,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,0.1112319976091384,0.1418240070343017,0.1194896008819341,0.1166720017790794,0.0070869539664454,20,0.0202559996396303,0.0296320002526044,0.0220655999146401,0.0215199999511241,0.0019100401765373,20,0.0247680004686117,0.0295359995216131,0.0259664001874625,0.0256000002846121,0.001098512676667,20,,,,,,,32,4,2048,768,151936,True,True,False,32,4,2048,768,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,0.1110719963908195,0.13264000415802,0.1171727996319532,0.1160960011184215,0.0051437478191649,20,0.0202879998832941,0.0236799996346235,0.0216319998726248,0.0216319998726248,0.0008678432773978,20,0.0245440006256103,0.0267840009182691,0.025512000080198,0.0254880003631114,0.0006024059542864,20,,,,,,,32,4,2048,768,151936,True,True,False,16,4,2048,768,generic,False,,,CUDA_EVENT,BF16,none,generic
