schema_version,model,model_name,total_gpus,status,mode,effective_parallel_mode,simulation_mode,host,worker_job_id,shape,attn_tp,attn_dp,moe_tp,moe_ep,pp,replicas_per_cluster,requests,qps,prefill_tokens,decode_tokens,sim_wallclock_s,init_s,total_proc_s,peak_rss_mb,expected_requests,completed_requests,event_count,events_per_s,git_sha,runner_sha256,python_executable,seed,case_id,attempt_id,attempt_index,case_fingerprint,command,started_at,completed_at,exit_code,signal,failure_reason,oom_evidence,notes,stderr_tail,stdout_tail
2,dense,llama3.3-70b,32,success,sequential,False,online,rjob-f8e6cfcf3b7bb524-52045d57e7718f09-0,yc-simwall-v2b-20260809-163401:rank-0:replica-0,"{""attn_dp"":1,""attn_tp"":4,""moe_ep"":1,""moe_tp"":1,""pp"":2}",4,1,1,1,2,2,64,8.0,512,128,0.3945442643016577,5.828640028834343,6.225947011262178,210.28125,64,64,5686,14411.564213369584,9b37c289b899c17adffb03d515df92fbee045a4e,7fe6b1aae60464d784ccea2504e754c6812a74c118be12b159476a082e34b7df,/data/ycfeng/home_offload/i-fengyicheng/miniconda3/envs/dev-vidur-v03-hopper-e2e/bin/python3.13,42,dense-g32-sequential-atp4-adp1-mtp1-mep1-pp2,dense-g32-sequential-atp4-adp1-mtp1-mep1-pp2-attempt-00,0,a68a304beb866251bb449dcc25df5117fc8e88d46c2b2ac6c001a04774016660,"[""/data/ycfeng/home_offload/i-fengyicheng/miniconda3/envs/dev-vidur-v03-hopper-e2e/bin/python3.13"",""-m"",""frontier.main"",""--simulation_mode"",""online"",""--sys_arch"",""pd-disaggregation"",""--no-enable_parallel_clusters"",""--seed"",""42"",""--log_level"",""WARNING"",""--cluster_config_prefill_cluster_num_replicas"",""2"",""--cluster_config_prefill_replica_config_num_pipeline_stages"",""2"",""--cluster_config_prefill_replica_config_attn_tensor_parallel_size"",""4"",""--cluster_config_prefill_replica_config_attn_data_parallel_size"",""1"",""--cluster_config_prefill_replica_config_moe_tensor_parallel_size"",""1"",""--cluster_config_prefill_replica_config_moe_expert_parallel_size"",""1"",""--cluster_config_prefill_replica_config_total_expert_num"",""1"",""--cluster_config_prefill_replica_config_router_topk"",""1"",""--cluster_config_prefill_replica_config_device"",""h800"",""--cluster_config_prefill_replica_config_network_device"",""h800_dgx"",""--cluster_config_decode_cluster_num_replicas"",""2"",""--cluster_config_decode_replica_config_num_pipeline_stages"",""2"",""--cluster_config_decode_replica_config_attn_tensor_parallel_size"",""4"",""--cluster_config_decode_replica_config_attn_data_parallel_size"",""1"",""--cluster_config_decode_replica_config_moe_tensor_parallel_size"",""1"",""--cluster_config_decode_replica_config_moe_expert_parallel_size"",""1"",""--cluster_config_decode_replica_config_total_expert_num"",""1"",""--cluster_config_decode_replica_config_router_topk"",""1"",""--cluster_config_decode_replica_config_device"",""h800"",""--cluster_config_decode_replica_config_network_device"",""h800_dgx"",""--replica_config_model_name"",""llama3.3-70b"",""--replica_config_device"",""h800"",""--replica_config_network_device"",""h800_dgx"",""--replica_config_num_pipeline_stages"",""2"",""--replica_config_attn_tensor_parallel_size"",""4"",""--replica_config_attn_data_parallel_size"",""1"",""--replica_config_moe_tensor_parallel_size"",""1"",""--replica_config_moe_expert_parallel_size"",""1"",""--replica_config_total_expert_num"",""1"",""--replica_config_router_topk"",""1"",""--replica_config_moe_routing_mode"",""simulation"",""--replica_config_moe_routing_seed"",""42"",""--cc_backend_config_type"",""analytical"",""--replica_scheduler_config_type"",""vllm_v1"",""--decode_cuda_graph_mode"",""none"",""--vllm_v1_scheduler_config_num_blocks"",""0"",""--vllm_v1_scheduler_config_num_blocks_mode"",""memory_planner"",""--vllm_v1_scheduler_config_block_size"",""16"",""--vllm_v1_scheduler_config_max_tokens_in_batch"",""1024"",""--vllm_v1_scheduler_config_long_prefill_token_threshold"",""64"",""--vllm_v1_scheduler_config_enable_chunked_prefill"",""--random_forrest_execution_time_predictor_config_enable_dummy_mode"",""--random_forrest_execution_time_predictor_config_dummy_execution_time_ms"",""1.0"",""--request_generator_config_type"",""synthetic"",""--synthetic_request_generator_config_num_requests"",""64"",""--length_generator_config_type"",""fixed"",""--fixed_request_length_generator_config_prefill_tokens"",""512"",""--fixed_request_length_generator_config_decode_tokens"",""128"",""--interval_generator_config_type"",""poisson"",""--poisson_request_interval_generator_config_qps"",""8.0"",""--analytical_kv_cache_transfer_config_network_bandwidth_gbps"",""200.0"",""--analytical_kv_cache_transfer_config_network_latency_ms"",""0.5"",""--metrics_config_output_dir"",""/data/ycfeng/stepfun-performance-optimization/Frontier/worktrees/sim-walltime-scaling/task_memory/task_2026-08-03_sim_walltime_scaling/results_v2_rebaseline_2026-08-09_launch-02/results/simulator-configs"",""--metrics_config_run_id"",""dense-g32-sequential-atp4-adp1-mtp1-mep1-pp2-attempt-00"",""--no-metrics_config_write_metrics"",""--no-metrics_config_write_json_trace"",""--no-metrics_config_enable_chrome_trace"",""--no-metrics_config_enable_op_level_tracing"",""--no-metrics_config_enable_metrics_ground_truth_trace"",""--no-metrics_config_enable_per_layer_expansion"",""--no-metrics_config_save_table_to_wandb"",""--no-metrics_config_store_plots"",""--no-metrics_config_enable_memory_time_series"",""--no-metrics_config_store_operation_metrics"",""--no-metrics_config_store_token_completion_metrics"",""--no-metrics_config_store_request_metrics"",""--no-metrics_config_store_batch_metrics"",""--no-metrics_config_store_utilization_metrics"",""--no-metrics_config_store_frontier_stage_batch_ledger"",""--no-metrics_config_store_frontier_stage_batch_ledger_summary"",""--no-enable_cluster_event_logging"",""--no-enable_performance_profiling""]",2026-08-09T08:57:34.597088+00:00,2026-08-09T08:57:40.823127+00:00,0,,,,[],,
2,dense,llama3.3-70b,64,success,sequential,False,online,rjob-f8e6cfcf3b7bb524-52045d57e7718f09-0,yc-simwall-v2b-20260809-163401:rank-0:replica-0,"{""attn_dp"":1,""attn_tp"":4,""moe_ep"":1,""moe_tp"":1,""pp"":2}",4,1,1,1,2,4,128,16.0,512,128,0.7876802328974009,5.829280955716968,6.6198233012109995,211.4375,128,128,11459,14547.78160148725,9b37c289b899c17adffb03d515df92fbee045a4e,7fe6b1aae60464d784ccea2504e754c6812a74c118be12b159476a082e34b7df,/data/ycfeng/home_offload/i-fengyicheng/miniconda3/envs/dev-vidur-v03-hopper-e2e/bin/python3.13,42,dense-g64-sequential-atp4-adp1-mtp1-mep1-pp2,dense-g64-sequential-atp4-adp1-mtp1-mep1-pp2-attempt-00,0,18b504d523fc464fe46c787f90a65841850cedb3c3d955540dda085080197aa5,"[""/data/ycfeng/home_offload/i-fengyicheng/miniconda3/envs/dev-vidur-v03-hopper-e2e/bin/python3.13"",""-m"",""frontier.main"",""--simulation_mode"",""online"",""--sys_arch"",""pd-disaggregation"",""--no-enable_parallel_clusters"",""--seed"",""42"",""--log_level"",""WARNING"",""--cluster_config_prefill_cluster_num_replicas"",""4"",""--cluster_config_prefill_replica_config_num_pipeline_stages"",""2"",""--cluster_config_prefill_replica_config_attn_tensor_parallel_size"",""4"",""--cluster_config_prefill_replica_config_attn_data_parallel_size"",""1"",""--cluster_config_prefill_replica_config_moe_tensor_parallel_size"",""1"",""--cluster_config_prefill_replica_config_moe_expert_parallel_size"",""1"",""--cluster_config_prefill_replica_config_total_expert_num"",""1"",""--cluster_config_prefill_replica_config_router_topk"",""1"",""--cluster_config_prefill_replica_config_device"",""h800"",""--cluster_config_prefill_replica_config_network_device"",""h800_dgx"",""--cluster_config_decode_cluster_num_replicas"",""4"",""--cluster_config_decode_replica_config_num_pipeline_stages"",""2"",""--cluster_config_decode_replica_config_attn_tensor_parallel_size"",""4"",""--cluster_config_decode_replica_config_attn_data_parallel_size"",""1"",""--cluster_config_decode_replica_config_moe_tensor_parallel_size"",""1"",""--cluster_config_decode_replica_config_moe_expert_parallel_size"",""1"",""--cluster_config_decode_replica_config_total_expert_num"",""1"",""--cluster_config_decode_replica_config_router_topk"",""1"",""--cluster_config_decode_replica_config_device"",""h800"",""--cluster_config_decode_replica_config_network_device"",""h800_dgx"",""--replica_config_model_name"",""llama3.3-70b"",""--replica_config_device"",""h800"",""--replica_config_network_device"",""h800_dgx"",""--replica_config_num_pipeline_stages"",""2"",""--replica_config_attn_tensor_parallel_size"",""4"",""--replica_config_attn_data_parallel_size"",""1"",""--replica_config_moe_tensor_parallel_size"",""1"",""--replica_config_moe_expert_parallel_size"",""1"",""--replica_config_total_expert_num"",""1"",""--replica_config_router_topk"",""1"",""--replica_config_moe_routing_mode"",""simulation"",""--replica_config_moe_routing_seed"",""42"",""--cc_backend_config_type"",""analytical"",""--replica_scheduler_config_type"",""vllm_v1"",""--decode_cuda_graph_mode"",""none"",""--vllm_v1_scheduler_config_num_blocks"",""0"",""--vllm_v1_scheduler_config_num_blocks_mode"",""memory_planner"",""--vllm_v1_scheduler_config_block_size"",""16"",""--vllm_v1_scheduler_config_max_tokens_in_batch"",""1024"",""--vllm_v1_scheduler_config_long_prefill_token_threshold"",""64"",""--vllm_v1_scheduler_config_enable_chunked_prefill"",""--random_forrest_execution_time_predictor_config_enable_dummy_mode"",""--random_forrest_execution_time_predictor_config_dummy_execution_time_ms"",""1.0"",""--request_generator_config_type"",""synthetic"",""--synthetic_request_generator_config_num_requests"",""128"",""--length_generator_config_type"",""fixed"",""--fixed_request_length_generator_config_prefill_tokens"",""512"",""--fixed_request_length_generator_config_decode_tokens"",""128"",""--interval_generator_config_type"",""poisson"",""--poisson_request_interval_generator_config_qps"",""16.0"",""--analytical_kv_cache_transfer_config_network_bandwidth_gbps"",""200.0"",""--analytical_kv_cache_transfer_config_network_latency_ms"",""0.5"",""--metrics_config_output_dir"",""/data/ycfeng/stepfun-performance-optimization/Frontier/worktrees/sim-walltime-scaling/task_memory/task_2026-08-03_sim_walltime_scaling/results_v2_rebaseline_2026-08-09_launch-02/results/simulator-configs"",""--metrics_config_run_id"",""dense-g64-sequential-atp4-adp1-mtp1-mep1-pp2-attempt-00"",""--no-metrics_config_write_metrics"",""--no-metrics_config_write_json_trace"",""--no-metrics_config_enable_chrome_trace"",""--no-metrics_config_enable_op_level_tracing"",""--no-metrics_config_enable_metrics_ground_truth_trace"",""--no-metrics_config_enable_per_layer_expansion"",""--no-metrics_config_save_table_to_wandb"",""--no-metrics_config_store_plots"",""--no-metrics_config_enable_memory_time_series"",""--no-metrics_config_store_operation_metrics"",""--no-metrics_config_store_token_completion_metrics"",""--no-metrics_config_store_request_metrics"",""--no-metrics_config_store_batch_metrics"",""--no-metrics_config_store_utilization_metrics"",""--no-metrics_config_store_frontier_stage_batch_ledger"",""--no-metrics_config_store_frontier_stage_batch_ledger_summary"",""--no-enable_cluster_event_logging"",""--no-enable_performance_profiling""]",2026-08-09T08:57:34.596930+00:00,2026-08-09T08:57:41.216835+00:00,0,,,,[],,
2,dense,llama3.3-70b,128,success,sequential,False,online,rjob-f8e6cfcf3b7bb524-52045d57e7718f09-0,yc-simwall-v2b-20260809-163401:rank-0:replica-0,"{""attn_dp"":1,""attn_tp"":4,""moe_ep"":1,""moe_tp"":1,""pp"":2}",4,1,1,1,2,8,256,32.0,512,128,1.6985678896307945,5.831176441162825,7.532542010769248,212.55078125,256,256,22968,13521.979392294052,9b37c289b899c17adffb03d515df92fbee045a4e,7fe6b1aae60464d784ccea2504e754c6812a74c118be12b159476a082e34b7df,/data/ycfeng/home_offload/i-fengyicheng/miniconda3/envs/dev-vidur-v03-hopper-e2e/bin/python3.13,42,dense-g128-sequential-atp4-adp1-mtp1-mep1-pp2,dense-g128-sequential-atp4-adp1-mtp1-mep1-pp2-attempt-00,0,c265cbaab815ffe7514f5e240b74ccd091045a8079cf9d47b8072d8113ee7c7d,"[""/data/ycfeng/home_offload/i-fengyicheng/miniconda3/envs/dev-vidur-v03-hopper-e2e/bin/python3.13"",""-m"",""frontier.main"",""--simulation_mode"",""online"",""--sys_arch"",""pd-disaggregation"",""--no-enable_parallel_clusters"",""--seed"",""42"",""--log_level"",""WARNING"",""--cluster_config_prefill_cluster_num_replicas"",""8"",""--cluster_config_prefill_replica_config_num_pipeline_stages"",""2"",""--cluster_config_prefill_replica_config_attn_tensor_parallel_size"",""4"",""--cluster_config_prefill_replica_config_attn_data_parallel_size"",""1"",""--cluster_config_prefill_replica_config_moe_tensor_parallel_size"",""1"",""--cluster_config_prefill_replica_config_moe_expert_parallel_size"",""1"",""--cluster_config_prefill_replica_config_total_expert_num"",""1"",""--cluster_config_prefill_replica_config_router_topk"",""1"",""--cluster_config_prefill_replica_config_device"",""h800"",""--cluster_config_prefill_replica_config_network_device"",""h800_dgx"",""--cluster_config_decode_cluster_num_replicas"",""8"",""--cluster_config_decode_replica_config_num_pipeline_stages"",""2"",""--cluster_config_decode_replica_config_attn_tensor_parallel_size"",""4"",""--cluster_config_decode_replica_config_attn_data_parallel_size"",""1"",""--cluster_config_decode_replica_config_moe_tensor_parallel_size"",""1"",""--cluster_config_decode_replica_config_moe_expert_parallel_size"",""1"",""--cluster_config_decode_replica_config_total_expert_num"",""1"",""--cluster_config_decode_replica_config_router_topk"",""1"",""--cluster_config_decode_replica_config_device"",""h800"",""--cluster_config_decode_replica_config_network_device"",""h800_dgx"",""--replica_config_model_name"",""llama3.3-70b"",""--replica_config_device"",""h800"",""--replica_config_network_device"",""h800_dgx"",""--replica_config_num_pipeline_stages"",""2"",""--replica_config_attn_tensor_parallel_size"",""4"",""--replica_config_attn_data_parallel_size"",""1"",""--replica_config_moe_tensor_parallel_size"",""1"",""--replica_config_moe_expert_parallel_size"",""1"",""--replica_config_total_expert_num"",""1"",""--replica_config_router_topk"",""1"",""--replica_config_moe_routing_mode"",""simulation"",""--replica_config_moe_routing_seed"",""42"",""--cc_backend_config_type"",""analytical"",""--replica_scheduler_config_type"",""vllm_v1"",""--decode_cuda_graph_mode"",""none"",""--vllm_v1_scheduler_config_num_blocks"",""0"",""--vllm_v1_scheduler_config_num_blocks_mode"",""memory_planner"",""--vllm_v1_scheduler_config_block_size"",""16"",""--vllm_v1_scheduler_config_max_tokens_in_batch"",""1024"",""--vllm_v1_scheduler_config_long_prefill_token_threshold"",""64"",""--vllm_v1_scheduler_config_enable_chunked_prefill"",""--random_forrest_execution_time_predictor_config_enable_dummy_mode"",""--random_forrest_execution_time_predictor_config_dummy_execution_time_ms"",""1.0"",""--request_generator_config_type"",""synthetic"",""--synthetic_request_generator_config_num_requests"",""256"",""--length_generator_config_type"",""fixed"",""--fixed_request_length_generator_config_prefill_tokens"",""512"",""--fixed_request_length_generator_config_decode_tokens"",""128"",""--interval_generator_config_type"",""poisson"",""--poisson_request_interval_generator_config_qps"",""32.0"",""--analytical_kv_cache_transfer_config_network_bandwidth_gbps"",""200.0"",""--analytical_kv_cache_transfer_config_network_latency_ms"",""0.5"",""--metrics_config_output_dir"",""/data/ycfeng/stepfun-performance-optimization/Frontier/worktrees/sim-walltime-scaling/task_memory/task_2026-08-03_sim_walltime_scaling/results_v2_rebaseline_2026-08-09_launch-02/results/simulator-configs"",""--metrics_config_run_id"",""dense-g128-sequential-atp4-adp1-mtp1-mep1-pp2-attempt-00"",""--no-metrics_config_write_metrics"",""--no-metrics_config_write_json_trace"",""--no-metrics_config_enable_chrome_trace"",""--no-metrics_config_enable_op_level_tracing"",""--no-metrics_config_enable_metrics_ground_truth_trace"",""--no-metrics_config_enable_per_layer_expansion"",""--no-metrics_config_save_table_to_wandb"",""--no-metrics_config_store_plots"",""--no-metrics_config_enable_memory_time_series"",""--no-metrics_config_store_operation_metrics"",""--no-metrics_config_store_token_completion_metrics"",""--no-metrics_config_store_request_metrics"",""--no-metrics_config_store_batch_metrics"",""--no-metrics_config_store_utilization_metrics"",""--no-metrics_config_store_frontier_stage_batch_ledger"",""--no-metrics_config_store_frontier_stage_batch_ledger_summary"",""--no-enable_cluster_event_logging"",""--no-enable_performance_profiling""]",2026-08-09T08:57:34.597081+00:00,2026-08-09T08:57:42.129706+00:00,0,,,,[],,
2,dense,llama3.3-70b,256,success,sequential,False,online,rjob-f8e6cfcf3b7bb524-52045d57e7718f09-0,yc-simwall-v2b-20260809-163401:rank-0:replica-0,"{""attn_dp"":1,""attn_tp"":4,""moe_ep"":1,""moe_tp"":1,""pp"":2}",4,1,1,1,2,16,512,64.0,512,128,3.4931175466626883,5.834342893213034,9.330422343686223,216.21875,512,512,45936,13150.430635776082,9b37c289b899c17adffb03d515df92fbee045a4e,7fe6b1aae60464d784ccea2504e754c6812a74c118be12b159476a082e34b7df,/data/ycfeng/home_offload/i-fengyicheng/miniconda3/envs/dev-vidur-v03-hopper-e2e/bin/python3.13,42,dense-g256-sequential-atp4-adp1-mtp1-mep1-pp2,dense-g256-sequential-atp4-adp1-mtp1-mep1-pp2-attempt-00,0,3430a029dd6e40b6b0d0111b06cec4e1bb4a5cb1517ef1bb56118b8bf9263f97,"[""/data/ycfeng/home_offload/i-fengyicheng/miniconda3/envs/dev-vidur-v03-hopper-e2e/bin/python3.13"",""-m"",""frontier.main"",""--simulation_mode"",""online"",""--sys_arch"",""pd-disaggregation"",""--no-enable_parallel_clusters"",""--seed"",""42"",""--log_level"",""WARNING"",""--cluster_config_prefill_cluster_num_replicas"",""16"",""--cluster_config_prefill_replica_config_num_pipeline_stages"",""2"",""--cluster_config_prefill_replica_config_attn_tensor_parallel_size"",""4"",""--cluster_config_prefill_replica_config_attn_data_parallel_size"",""1"",""--cluster_config_prefill_replica_config_moe_tensor_parallel_size"",""1"",""--cluster_config_prefill_replica_config_moe_expert_parallel_size"",""1"",""--cluster_config_prefill_replica_config_total_expert_num"",""1"",""--cluster_config_prefill_replica_config_router_topk"",""1"",""--cluster_config_prefill_replica_config_device"",""h800"",""--cluster_config_prefill_replica_config_network_device"",""h800_dgx"",""--cluster_config_decode_cluster_num_replicas"",""16"",""--cluster_config_decode_replica_config_num_pipeline_stages"",""2"",""--cluster_config_decode_replica_config_attn_tensor_parallel_size"",""4"",""--cluster_config_decode_replica_config_attn_data_parallel_size"",""1"",""--cluster_config_decode_replica_config_moe_tensor_parallel_size"",""1"",""--cluster_config_decode_replica_config_moe_expert_parallel_size"",""1"",""--cluster_config_decode_replica_config_total_expert_num"",""1"",""--cluster_config_decode_replica_config_router_topk"",""1"",""--cluster_config_decode_replica_config_device"",""h800"",""--cluster_config_decode_replica_config_network_device"",""h800_dgx"",""--replica_config_model_name"",""llama3.3-70b"",""--replica_config_device"",""h800"",""--replica_config_network_device"",""h800_dgx"",""--replica_config_num_pipeline_stages"",""2"",""--replica_config_attn_tensor_parallel_size"",""4"",""--replica_config_attn_data_parallel_size"",""1"",""--replica_config_moe_tensor_parallel_size"",""1"",""--replica_config_moe_expert_parallel_size"",""1"",""--replica_config_total_expert_num"",""1"",""--replica_config_router_topk"",""1"",""--replica_config_moe_routing_mode"",""simulation"",""--replica_config_moe_routing_seed"",""42"",""--cc_backend_config_type"",""analytical"",""--replica_scheduler_config_type"",""vllm_v1"",""--decode_cuda_graph_mode"",""none"",""--vllm_v1_scheduler_config_num_blocks"",""0"",""--vllm_v1_scheduler_config_num_blocks_mode"",""memory_planner"",""--vllm_v1_scheduler_config_block_size"",""16"",""--vllm_v1_scheduler_config_max_tokens_in_batch"",""1024"",""--vllm_v1_scheduler_config_long_prefill_token_threshold"",""64"",""--vllm_v1_scheduler_config_enable_chunked_prefill"",""--random_forrest_execution_time_predictor_config_enable_dummy_mode"",""--random_forrest_execution_time_predictor_config_dummy_execution_time_ms"",""1.0"",""--request_generator_config_type"",""synthetic"",""--synthetic_request_generator_config_num_requests"",""512"",""--length_generator_config_type"",""fixed"",""--fixed_request_length_generator_config_prefill_tokens"",""512"",""--fixed_request_length_generator_config_decode_tokens"",""128"",""--interval_generator_config_type"",""poisson"",""--poisson_request_interval_generator_config_qps"",""64.0"",""--analytical_kv_cache_transfer_config_network_bandwidth_gbps"",""200.0"",""--analytical_kv_cache_transfer_config_network_latency_ms"",""0.5"",""--metrics_config_output_dir"",""/data/ycfeng/stepfun-performance-optimization/Frontier/worktrees/sim-walltime-scaling/task_memory/task_2026-08-03_sim_walltime_scaling/results_v2_rebaseline_2026-08-09_launch-02/results/simulator-configs"",""--metrics_config_run_id"",""dense-g256-sequential-atp4-adp1-mtp1-mep1-pp2-attempt-00"",""--no-metrics_config_write_metrics"",""--no-metrics_config_write_json_trace"",""--no-metrics_config_enable_chrome_trace"",""--no-metrics_config_enable_op_level_tracing"",""--no-metrics_config_enable_metrics_ground_truth_trace"",""--no-metrics_config_enable_per_layer_expansion"",""--no-metrics_config_save_table_to_wandb"",""--no-metrics_config_store_plots"",""--no-metrics_config_enable_memory_time_series"",""--no-metrics_config_store_operation_metrics"",""--no-metrics_config_store_token_completion_metrics"",""--no-metrics_config_store_request_metrics"",""--no-metrics_config_store_batch_metrics"",""--no-metrics_config_store_utilization_metrics"",""--no-metrics_config_store_frontier_stage_batch_ledger"",""--no-metrics_config_store_frontier_stage_batch_ledger_summary"",""--no-enable_cluster_event_logging"",""--no-enable_performance_profiling""]",2026-08-09T08:57:34.596911+00:00,2026-08-09T08:57:43.927398+00:00,0,,,,[],,
2,dense,llama3.3-70b,512,success,sequential,False,online,rjob-f8e6cfcf3b7bb524-52045d57e7718f09-0,yc-simwall-v2b-20260809-163401:rank-0:replica-0,"{""attn_dp"":1,""attn_tp"":4,""moe_ep"":1,""moe_tp"":1,""pp"":2}",4,1,1,1,2,32,1024,128.0,512,128,8.07892433181405,5.56939335167408,13.651197895407677,227.41015625,1024,1024,91872,11371.81092762766,9b37c289b899c17adffb03d515df92fbee045a4e,7fe6b1aae60464d784ccea2504e754c6812a74c118be12b159476a082e34b7df,/data/ycfeng/home_offload/i-fengyicheng/miniconda3/envs/dev-vidur-v03-hopper-e2e/bin/python3.13,42,dense-g512-sequential-atp4-adp1-mtp1-mep1-pp2,dense-g512-sequential-atp4-adp1-mtp1-mep1-pp2-attempt-00,0,64c4fa05e64f2610429a5757ca6ce5676d550772bde9d2c7cfeda3595dcd7bed,"[""/data/ycfeng/home_offload/i-fengyicheng/miniconda3/envs/dev-vidur-v03-hopper-e2e/bin/python3.13"",""-m"",""frontier.main"",""--simulation_mode"",""online"",""--sys_arch"",""pd-disaggregation"",""--no-enable_parallel_clusters"",""--seed"",""42"",""--log_level"",""WARNING"",""--cluster_config_prefill_cluster_num_replicas"",""32"",""--cluster_config_prefill_replica_config_num_pipeline_stages"",""2"",""--cluster_config_prefill_replica_config_attn_tensor_parallel_size"",""4"",""--cluster_config_prefill_replica_config_attn_data_parallel_size"",""1"",""--cluster_config_prefill_replica_config_moe_tensor_parallel_size"",""1"",""--cluster_config_prefill_replica_config_moe_expert_parallel_size"",""1"",""--cluster_config_prefill_replica_config_total_expert_num"",""1"",""--cluster_config_prefill_replica_config_router_topk"",""1"",""--cluster_config_prefill_replica_config_device"",""h800"",""--cluster_config_prefill_replica_config_network_device"",""h800_dgx"",""--cluster_config_decode_cluster_num_replicas"",""32"",""--cluster_config_decode_replica_config_num_pipeline_stages"",""2"",""--cluster_config_decode_replica_config_attn_tensor_parallel_size"",""4"",""--cluster_config_decode_replica_config_attn_data_parallel_size"",""1"",""--cluster_config_decode_replica_config_moe_tensor_parallel_size"",""1"",""--cluster_config_decode_replica_config_moe_expert_parallel_size"",""1"",""--cluster_config_decode_replica_config_total_expert_num"",""1"",""--cluster_config_decode_replica_config_router_topk"",""1"",""--cluster_config_decode_replica_config_device"",""h800"",""--cluster_config_decode_replica_config_network_device"",""h800_dgx"",""--replica_config_model_name"",""llama3.3-70b"",""--replica_config_device"",""h800"",""--replica_config_network_device"",""h800_dgx"",""--replica_config_num_pipeline_stages"",""2"",""--replica_config_attn_tensor_parallel_size"",""4"",""--replica_config_attn_data_parallel_size"",""1"",""--replica_config_moe_tensor_parallel_size"",""1"",""--replica_config_moe_expert_parallel_size"",""1"",""--replica_config_total_expert_num"",""1"",""--replica_config_router_topk"",""1"",""--replica_config_moe_routing_mode"",""simulation"",""--replica_config_moe_routing_seed"",""42"",""--cc_backend_config_type"",""analytical"",""--replica_scheduler_config_type"",""vllm_v1"",""--decode_cuda_graph_mode"",""none"",""--vllm_v1_scheduler_config_num_blocks"",""0"",""--vllm_v1_scheduler_config_num_blocks_mode"",""memory_planner"",""--vllm_v1_scheduler_config_block_size"",""16"",""--vllm_v1_scheduler_config_max_tokens_in_batch"",""1024"",""--vllm_v1_scheduler_config_long_prefill_token_threshold"",""64"",""--vllm_v1_scheduler_config_enable_chunked_prefill"",""--random_forrest_execution_time_predictor_config_enable_dummy_mode"",""--random_forrest_execution_time_predictor_config_dummy_execution_time_ms"",""1.0"",""--request_generator_config_type"",""synthetic"",""--synthetic_request_generator_config_num_requests"",""1024"",""--length_generator_config_type"",""fixed"",""--fixed_request_length_generator_config_prefill_tokens"",""512"",""--fixed_request_length_generator_config_decode_tokens"",""128"",""--interval_generator_config_type"",""poisson"",""--poisson_request_interval_generator_config_qps"",""128.0"",""--analytical_kv_cache_transfer_config_network_bandwidth_gbps"",""200.0"",""--analytical_kv_cache_transfer_config_network_latency_ms"",""0.5"",""--metrics_config_output_dir"",""/data/ycfeng/stepfun-performance-optimization/Frontier/worktrees/sim-walltime-scaling/task_memory/task_2026-08-03_sim_walltime_scaling/results_v2_rebaseline_2026-08-09_launch-02/results/simulator-configs"",""--metrics_config_run_id"",""dense-g512-sequential-atp4-adp1-mtp1-mep1-pp2-attempt-00"",""--no-metrics_config_write_metrics"",""--no-metrics_config_write_json_trace"",""--no-metrics_config_enable_chrome_trace"",""--no-metrics_config_enable_op_level_tracing"",""--no-metrics_config_enable_metrics_ground_truth_trace"",""--no-metrics_config_enable_per_layer_expansion"",""--no-metrics_config_save_table_to_wandb"",""--no-metrics_config_store_plots"",""--no-metrics_config_enable_memory_time_series"",""--no-metrics_config_store_operation_metrics"",""--no-metrics_config_store_token_completion_metrics"",""--no-metrics_config_store_request_metrics"",""--no-metrics_config_store_batch_metrics"",""--no-metrics_config_store_utilization_metrics"",""--no-metrics_config_store_frontier_stage_batch_ledger"",""--no-metrics_config_store_frontier_stage_batch_ledger_summary"",""--no-enable_cluster_event_logging"",""--no-enable_performance_profiling""]",2026-08-09T08:57:41.425437+00:00,2026-08-09T08:57:55.076738+00:00,0,,,,[],,
