time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_input_reshape.count,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_kv_cache_save.count,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_prefill.count,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_decode.count,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,time_stats.attn_output_reshape.count,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend,is_mixed_batch,mode,seq_lens,total_tokens,max_seq_len,min_seq_len,avg_seq_len,equal_seq_len,seq_len_variance,seq_len_std,seq_len_cv,is_chunked_prefill_sample,chunk_start_token,chunk_end_token,total_prefill_tokens,profiling_precision,model_arch,quant_signature,measurement_type,model_architecture_profile,prefill_seq_lens,prefill_kv_cache_sizes,decode_kv_cache_sizes,num_prefill_seqs,num_decode_seqs,decode_batch_size,total_batch_size,total_decode_tokens,decode_avg_kv_cache_size,batch_composition_ratio,is_true_mixed_batch
0.0102080004289746,0.0118720000609755,0.0107072001323103,0.0104959998279809,0.0006026203432128,5,0.0203840006142854,0.0226879995316267,0.0210815999656915,0.020576000213623,0.0008691754359722,5,0.0065919999033212,0.0077439998276531,0.0069823999889194,0.0068479999899864,0.0004009077019801,5,0.0367040000855922,0.0542399995028972,0.0409600004553794,0.0372800007462501,0.0067229854935948,5,0.0088640004396438,0.0096000004559755,0.0092928001657128,0.0094079999253153,0.0002580716106391,5,4096,16,4,16,1,128,1,0,1,False,FLASHINFER,False,even,[1],1,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,generic,none,CUDA_EVENT,generic,,,,,,,,,,,
0.0105600003153085,0.0122239999473094,0.0110464001074433,0.0106880003586411,0.0006176578987426,5,0.020703999325633,0.0231679994612932,0.0213247995823621,0.0209279991686344,0.0009280220161321,5,0.0069439997896552,0.0082240002229809,0.0074944000691175,0.0074880002066493,0.0004223031677802,5,0.0373120009899139,0.0444479994475841,0.0395007997751235,0.0379519984126091,0.0026341730753192,5,0.0087999999523162,0.0103040002286434,0.0094335999339818,0.0094400001689791,0.0005024714670332,5,4096,16,4,16,1,128,1,0,32,False,FLASHINFER,False,even,[1],1,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,generic,none,CUDA_EVENT,generic,,,,,,,,,,,
0.0099200000986456,0.0125759998336434,0.0109823999926447,0.0108479997143149,0.0009011053890661,5,0.0204479992389678,0.0221439991146326,0.0212607998400926,0.0213760007172822,0.0005985283648018,5,0.0066880001686513,0.0074880002066493,0.0070144000463187,0.0070079998113214,0.000268037047516,5,0.0372160002589225,0.0442560017108917,0.0400832004845142,0.038816001266241,0.0026126272106517,5,0.0088640004396438,0.0096960002556443,0.0092032002285122,0.0089600002393126,0.0003657532369097,5,4096,16,4,16,1,128,1,0,64,False,FLASHINFER,False,even,[1],1,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,generic,none,CUDA_EVENT,generic,,,,,,,,,,,
0.0103040002286434,0.0120320003479719,0.0108608001843094,0.0106560001149773,0.0006066849662508,5,0.0200960002839565,0.0230400003492832,0.020915200561285,0.0204160008579492,0.001076380223163,5,0.0066880001686513,0.007584000006318,0.0070783999748528,0.0070719998329877,0.000325331540933,5,0.0369280017912387,0.0436160005629062,0.0387328006327152,0.0378880016505718,0.0024696536278084,5,0.0087679997086524,0.0098879998549819,0.0091583998873829,0.0090880002826452,0.000389507203605,5,4096,16,4,16,1,128,1,0,8,False,FLASHINFER,False,even,[1],1,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,generic,none,CUDA_EVENT,generic,,,,,,,,,,,
0.0097920000553131,0.0122560001909732,0.0107007998973131,0.0105919996276497,0.0008336231321957,5,0.0200640000402927,0.0230080001056194,0.0209152001887559,0.0204160008579492,0.0010982294658979,5,0.0068479999899864,0.0074559999629855,0.0071359999477863,0.0072320001199841,0.0002351510568931,5,0.0371199995279312,0.044319998472929,0.0394303999841213,0.0388800017535686,0.0026382748058248,5,0.008895999751985,0.012288000434637,0.0098112000152468,0.0092799998819828,0.0012481807236678,5,4096,16,4,16,1,128,1,0,96,False,FLASHINFER,False,even,[1],1,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,generic,none,CUDA_EVENT,generic,,,,,,,,,,,
0.0103040002286434,0.0119359996169805,0.011027199961245,0.0111680002883076,0.0005818721463148,5,0.0205119997262954,0.0225920006632804,0.0212799999862909,0.0208000000566244,0.0008517053701279,5,0.0472959987819194,0.0513279996812343,0.0484479993581771,0.0475840009748935,0.001528917042354,5,0.0069439997896552,0.0093120001256465,0.0075519999489188,0.0070719998329877,0.0008927943571573,5,0.0090239997953176,0.0134720001369714,0.0102975998073816,0.0097279995679855,0.0016088588329708,5,4096,16,4,16,1,128,1,32,0,True,FLASHINFER,False,even,[32],32,32,32,32.0,32,0.0,0.0,0.0,False,0,32,32,BF16,generic,none,CUDA_EVENT,generic,,,,,,,,,,,
0.0103679997846484,0.0123840002343058,0.010937600210309,0.0105600003153085,0.0007370844658689,5,0.0206080004572868,0.024992000311613,0.0218944001942873,0.0208640005439519,0.0016610928871261,5,0.0460480004549026,0.0569600015878677,0.0491648003458976,0.046239998191595,0.0042243205128144,5,0.0067199999466538,0.0076480000279843,0.0070463999174535,0.0069439997896552,0.000349020145093,5,0.0088640004396438,0.0100159998983144,0.0093696001917123,0.0093120001256465,0.0003689863347376,5,4096,16,4,16,1,128,1,64,0,True,FLASHINFER,False,even,[64],64,64,64,64.0,64,0.0,0.0,0.0,False,0,64,64,BF16,generic,none,CUDA_EVENT,generic,,,,,,,,,,,
0.0099839996546506,0.011455999687314,0.0105343997478485,0.0104639995843172,0.0005133581761007,5,0.0204479992389678,0.0256319995969533,0.0223103996366262,0.0219199992716312,0.0017729733188786,5,0.044608000665903,0.0587520003318786,0.0497728005051612,0.04806400090456,0.0050274676606088,5,0.0065600001253187,0.0072639998979866,0.0069183999672532,0.0068479999899864,0.0002372319502822,5,0.0083839995786547,0.0096960002556443,0.0091199999675154,0.0092799998819828,0.0004789324320959,5,4096,16,4,16,1,128,1,64,0,True,FLASHINFER,False,even,[64],64,64,64,64.0,64,0.0,0.0,0.0,False,0,64,64,BF16,generic,none,CUDA_EVENT,generic,,,,,,,,,,,
0.0101760001853108,0.0111999996006488,0.0105599999427795,0.0103679997846484,0.0003903474863696,5,0.0204479992389678,0.0231359992176294,0.0213247999548912,0.0210560001432895,0.0009339612802183,5,0.0451840013265609,0.0510080009698867,0.0474432006478309,0.0470400005578994,0.0019462315148622,5,0.0065919999033212,0.0080000003799796,0.0070400000549852,0.0068799997679889,0.0004969798339049,5,0.0086399996653199,0.0095359999686479,0.0090751998126506,0.0091199995949864,0.0002992300562853,5,4096,16,4,16,1,128,1,64,64,True,FLASHINFER,False,even,[64],64,64,64,64.0,64,0.0,0.0,0.0,True,64,128,128,BF16,generic,none,CUDA_EVENT,generic,,,,,,,,,,,
0.0103679997846484,0.011455999687314,0.0107839997857809,0.0106239998713135,0.0003731809038567,5,0.0203520003706216,0.0221120007336139,0.0208896003663539,0.0205119997262954,0.0006734918995571,5,0.0464960001409053,0.0506559982895851,0.0477888002991676,0.0470720008015632,0.0015339443860041,5,0.0068799997679889,0.0082879997789859,0.0072959999553859,0.0069760000333189,0.0005335465812136,5,0.0089279999956488,0.0101119996979832,0.0094335999339818,0.0092799998819828,0.000460355347964,5,4096,16,4,16,1,128,1,96,0,True,FLASHINFER,False,even,[96],96,96,96,96.0,96,0.0,0.0,0.0,False,0,96,96,BF16,generic,none,CUDA_EVENT,generic,,,,,,,,,,,
0.01142400037497282,0.01484800036996603,0.012320000119507313,0.011807999573647976,0.001278238873667305,5,0.022304000332951546,0.025631999596953392,0.02346239984035492,0.02319999970495701,0.0011388402611189111,5,0.05110400170087814,0.059167999774217606,0.05365760028362274,0.05260799825191498,0.0029091075247408733,5,0.03961599990725517,0.04355200007557869,0.04104320034384727,0.04118400067090988,0.0014303105079681814,5,0.010239999741315842,0.01190400030463934,0.010796799883246421,0.010623999871313572,0.0006177245354281863,5,4096,16,4,16,1,128,2,0,0,True,FLASHINFER,False,true_mixed,,17,,,,,,,,False,0,0,16,BF16,generic,none,CUDA_EVENT,generic,[16],[0],[16],1,1,1,2,1,16,0.5,True
0.021407999098300934,0.02675200067460537,0.022809599712491035,0.02191999927163124,0.0019834223586244646,5,0.04585599899291992,0.05552000179886818,0.04851840063929558,0.04665600135922432,0.0035742388084060287,5,0.10038399696350098,0.13023999333381653,0.10879999697208405,0.10550399869680405,0.010970781986187218,5,0.0764160007238388,0.09027200192213058,0.08343040049076081,0.08188799768686295,0.004849173822374213,5,0.018592000007629395,0.021856000646948814,0.020147199928760528,0.01990400068461895,0.0010828302145154446,5,4096,16,4,16,1,128,2,0,0,True,FLASHINFER,False,true_mixed,,17,,,,,,,,False,0,0,16,BF16,generic,none,CUDA_EVENT,generic,[16],[0],[1],1,1,1,2,1,1,0.5,True
0.01119999960064888,0.01235199999064207,0.011705599911510944,0.011552000418305397,0.0003993723367400505,5,0.023679999634623528,0.02659199945628643,0.024447999894618988,0.023903999477624893,0.0010917580440986715,5,0.05241600051522255,0.057920001447200775,0.05535360053181648,0.055424001067876816,0.0020663580194239597,5,0.040672000497579575,0.04335999861359596,0.04159999936819077,0.04137599840760231,0.0009501356971412582,5,0.010463999584317207,0.01158399973064661,0.010771199874579907,0.010623999871313572,0.00041209236685027723,5,4096,16,4,16,1,128,2,0,0,True,FLASHINFER,False,true_mixed,,17,,,,,,,,False,0,0,16,BF16,generic,none,CUDA_EVENT,generic,[16],[0],[32],1,1,1,2,1,32,0.5,True
0.011359999887645245,0.012703999876976013,0.011872000060975552,0.011776000261306763,0.000450279860201664,5,0.022655999287962914,0.02707199938595295,0.024159999564290047,0.02364799939095974,0.0015865030857877597,5,0.051872000098228455,0.060864001512527466,0.056044799834489824,0.056703999638557434,0.0035097804087193454,5,0.040352001786231995,0.0461760014295578,0.04229760020971298,0.04163200035691261,0.002066556346843289,5,0.010367999784648418,0.01196799986064434,0.010963199846446513,0.010623999871313572,0.0006183871588632388,5,4096,16,4,16,1,128,2,0,0,True,FLASHINFER,False,true_mixed,,17,,,,,,,,False,0,0,16,BF16,generic,none,CUDA_EVENT,generic,[16],[0],[64],1,1,1,2,1,64,0.5,True
0.010591999627649784,0.013088000006973743,0.011551999673247337,0.01119999960064888,0.0008603182230039298,5,0.022272000089287758,0.02470399998128414,0.023148800060153008,0.0226879995316267,0.0008746249827410034,5,0.048128001391887665,0.0589120015501976,0.0525504007935524,0.05276799947023392,0.003766192288162702,5,0.03859199956059456,0.043455999344587326,0.04015999957919121,0.0395519994199276,0.001717538581043018,5,0.009568000212311745,0.010784000158309937,0.010048000141978264,0.009983999654650688,0.0004067903548899436,5,4096,16,4,16,1,128,2,0,0,True,FLASHINFER,False,true_mixed,,17,,,,,,,,False,0,0,16,BF16,generic,none,CUDA_EVENT,generic,[16],[0],[8],1,1,1,2,1,8,0.5,True
0.011103999800980091,0.013183999806642532,0.011801599897444249,0.01152000017464161,0.0007461971116497293,5,0.022143999114632607,0.026399999856948853,0.02349439971148968,0.023231999948620796,0.0015337851307569551,5,0.05225599929690361,0.05788800120353699,0.05399679988622665,0.05315199866890907,0.002009906385207859,5,0.04064000025391579,0.04275200143456459,0.0412928007543087,0.04095999896526337,0.000762809537958451,5,0.010143999941647053,0.011392000131309032,0.010591999813914298,0.010463999584317207,0.0004298019533630979,5,4096,16,4,16,1,128,2,0,0,True,FLASHINFER,False,true_mixed,,17,,,,,,,,False,0,0,16,BF16,generic,none,CUDA_EVENT,generic,[16],[0],[96],1,1,1,2,1,96,0.5,True
0.021023999899625778,0.02486399933695793,0.022252799570560457,0.021824000403285027,0.001359242947696954,5,0.04588799923658371,0.04975999891757965,0.04698240011930466,0.046560000628232956,0.0014192130629157329,5,0.09855999797582626,0.10851199924945831,0.10268799960613251,0.10255999863147736,0.0033951981798837913,5,0.07744000107049942,0.08451200276613235,0.08092800080776215,0.08140800148248672,0.002310303447284409,5,0.020416000857949257,0.02147199958562851,0.020768000185489653,0.020640000700950623,0.0003670941510458907,5,4096,16,4,16,1,128,2,0,0,True,FLASHINFER,False,true_mixed,,33,,,,,,,,False,0,0,32,BF16,generic,none,CUDA_EVENT,generic,[32],[0],[16],1,1,1,2,1,16,0.5,True
0.011168000288307667,0.01360000018030405,0.011846400052309036,0.01142400037497282,0.0009090253729164503,5,0.02239999920129776,0.026208000257611275,0.02372479997575283,0.023455999791622162,0.0013019873668207442,5,0.05177599936723709,0.0586559996008873,0.054470399767160414,0.05347200110554695,0.002380542034585902,5,0.03932800143957138,0.044319998472929,0.041363199800252916,0.04028800129890442,0.0019275151070553252,5,0.010080000385642052,0.01056000031530857,0.010323200188577176,0.01033599954098463,0.00021475786912587215,5,4096,16,4,16,1,128,2,0,0,True,FLASHINFER,False,true_mixed,,33,,,,,,,,False,0,0,32,BF16,generic,none,CUDA_EVENT,generic,[32],[0],[1],1,1,1,2,1,1,0.5,True
0.010784000158309937,0.013183999806642532,0.011455999873578548,0.011103999800980091,0.0008842659553151935,5,0.02236800082027912,0.026240000501275063,0.023667200282216073,0.023231999948620796,0.0013321535614635345,5,0.0498879998922348,0.05641600117087364,0.052025599777698515,0.051263999193906784,0.0022941485467070926,5,0.038816001266241074,0.04291199892759323,0.04090880006551743,0.040991999208927155,0.0014534613361316447,5,0.009568000212311745,0.01071999967098236,0.010067199915647506,0.010048000141978264,0.00037678539725541306,5,4096,16,4,16,1,128,2,0,0,True,FLASHINFER,False,true_mixed,,33,,,,,,,,False,0,0,32,BF16,generic,none,CUDA_EVENT,generic,[32],[0],[32],1,1,1,2,1,32,0.5,True
0.01152000017464161,0.013183999806642532,0.012019200064241887,0.011839999817311764,0.0005981859257212604,5,0.023231999948620796,0.026367999613285065,0.0240703996270895,0.023615999147295952,0.0011580993703024201,5,0.05084799975156784,0.058240000158548355,0.053254399448633194,0.05273599922657013,0.0026280088153650396,5,0.039903998374938965,0.043776001781225204,0.041574399918317795,0.041120000183582306,0.0014102392550657376,5,0.01033599954098463,0.011264000087976456,0.010719999857246875,0.010463999584317207,0.0003960769319452888,5,4096,16,4,16,1,128,2,0,0,True,FLASHINFER,False,true_mixed,,33,,,,,,,,False,0,0,32,BF16,generic,none,CUDA_EVENT,generic,[32],[0],[64],1,1,1,2,1,64,0.5,True
0.011680000461637974,0.020479999482631683,0.017599999718368054,0.018719999119639397,0.0030508602241045165,5,0.026496000587940216,0.043807998299598694,0.03779199942946434,0.0398080013692379,0.005916521564050605,5,0.06387200206518173,0.09702400118112564,0.0856448009610176,0.08649600297212601,0.011881829821332254,5,0.045504000037908554,0.08249600231647491,0.06369920000433922,0.06723199784755707,0.014317482608214766,5,0.011008000001311302,0.017343999817967415,0.014611200056970119,0.016416000202298164,0.0028032876514355147,5,4096,16,4,16,1,128,2,0,0,True,FLASHINFER,False,true_mixed,,33,,,,,,,,False,0,0,32,BF16,generic,none,CUDA_EVENT,generic,[32],[0],[8],1,1,1,2,1,8,0.5,True
0.01104000024497509,0.013279999606311321,0.011654399894177913,0.01119999960064888,0.0008328363271860814,5,0.02287999913096428,0.026240000501275063,0.024159999936819075,0.02396799996495247,0.0011178955728039185,5,0.05212799832224846,0.06908799707889557,0.05703039914369583,0.0544000007212162,0.006153105784605136,5,0.04070400074124336,0.04294399917125702,0.04145279973745346,0.04134399816393852,0.0007977176838501801,5,0.010015999898314476,0.01104000024497509,0.01034880019724369,0.010208000428974628,0.00035610699713549903,5,4096,16,4,16,1,128,2,0,0,True,FLASHINFER,False,true_mixed,,33,,,,,,,,False,0,0,32,BF16,generic,none,CUDA_EVENT,generic,[32],[0],[96],1,1,1,2,1,96,0.5,True
0.011359999887645245,0.015584000386297703,0.012710400111973285,0.011615999974310398,0.0016618325881007834,5,0.02252800017595291,0.025599999353289604,0.02353919968008995,0.02319999970495701,0.0010698914280559309,5,0.05164799839258194,0.05936000123620033,0.053990399837493895,0.05289600044488907,0.0027884772966681832,5,0.040031999349594116,0.04291199892759323,0.04093439951539039,0.040608000010252,0.0010528726704527487,5,0.009855999611318111,0.010751999914646149,0.010291199944913388,0.01033599954098463,0.0003059976902568525,5,4096,16,4,16,1,128,2,0,0,True,FLASHINFER,False,true_mixed,,65,,,,,,,,False,0,0,64,BF16,generic,none,CUDA_EVENT,generic,[64],[0],[16],1,1,1,2,1,16,0.5,True
0.011392000131309032,0.016287999227643013,0.01288319993764162,0.011839999817311764,0.0018715593290667553,5,0.02300800010561943,0.025312000885605812,0.024012800306081772,0.023871999233961105,0.0007716183958537655,5,0.05145600065588951,0.058111999183893204,0.053273600339889524,0.0514880008995533,0.0025901735724075973,5,0.0387520007789135,0.04428799822926521,0.040620800107717514,0.039903998374938965,0.0019055017073956238,5,0.010015999898314476,0.013344000093638897,0.011046400107443333,0.01065600011497736,0.0011801711340510993,5,4096,16,4,16,1,128,2,0,0,True,FLASHINFER,False,true_mixed,,65,,,,,,,,False,0,0,64,BF16,generic,none,CUDA_EVENT,generic,[64],[0],[1],1,1,1,2,1,1,0.5,True
0.01104000024497509,0.01616000011563301,0.01263360008597374,0.011487999930977821,0.001882992708410492,5,0.022816000506281853,0.026559999212622643,0.02394239977002144,0.023423999547958374,0.0013388698720037848,5,0.05027199909090996,0.060095999389886856,0.05351039916276932,0.0522879995405674,0.0033973332696441783,5,0.0395519994199276,0.043296001851558685,0.04081280007958412,0.04057599976658821,0.0013148233623777794,5,0.010208000428974628,0.011008000001311302,0.010521600022912025,0.010432000271975994,0.00027258279373951156,5,4096,16,4,16,1,128,2,0,0,True,FLASHINFER,False,true_mixed,,65,,,,,,,,False,0,0,64,BF16,generic,none,CUDA_EVENT,generic,[64],[0],[32],1,1,1,2,1,32,0.5,True
0.020896000787615776,0.02768000029027462,0.023385600373148917,0.021856000646948814,0.002500295631887319,5,0.04428799822926521,0.049984000623226166,0.046457599848508835,0.045951999723911285,0.0018853845860279342,5,0.09583999961614609,0.10831999778747559,0.10060799866914749,0.09945599734783173,0.004180233406345349,5,0.07772800326347351,0.08495999872684479,0.08013440072536468,0.07926400005817413,0.0024926652867694353,5,0.020255999639630318,0.02223999984562397,0.020819199830293657,0.02035200037062168,0.0007617344298320582,5,4096,16,4,16,1,128,2,0,0,True,FLASHINFER,False,true_mixed,,65,,,,,,,,False,0,0,64,BF16,generic,none,CUDA_EVENT,generic,[64],[0],[64],1,1,1,2,1,64,0.5,True
0.011359999887645245,0.01571200042963028,0.012889600172638894,0.011680000461637974,0.0017301795525320133,5,0.023391999304294586,0.027168000116944313,0.02454399988055229,0.02396799996495247,0.0014034839136602831,5,0.05260799825191498,0.06128000095486641,0.05633279979228974,0.054496001452207565,0.003791998943877452,5,0.04095999896526337,0.04438399896025658,0.042086399346590045,0.04137599840760231,0.0013239497918317823,5,0.010432000271975994,0.011296000331640244,0.01079040002077818,0.010784000158309937,0.00032407021454394026,5,4096,16,4,16,1,128,2,0,0,True,FLASHINFER,False,true_mixed,,65,,,,,,,,False,0,0,64,BF16,generic,none,CUDA_EVENT,generic,[64],[0],[8],1,1,1,2,1,8,0.5,True
0.010847999714314938,0.01587199978530407,0.012358399853110314,0.011327999643981457,0.001897618856840026,5,0.02239999920129776,0.025119999423623085,0.023206399753689766,0.022816000506281853,0.000979304503666035,5,0.0498879998922348,0.05315199866890907,0.051283200085163114,0.05052800104022026,0.001246702318920369,5,0.03868800029158592,0.042847998440265656,0.040383999794721605,0.04016000032424927,0.0013534140105020574,5,0.00979200005531311,0.010688000358641148,0.010118400119245053,0.010048000141978264,0.000308530552890592,5,4096,16,4,16,1,128,2,0,0,True,FLASHINFER,False,true_mixed,,65,,,,,,,,False,0,0,64,BF16,generic,none,CUDA_EVENT,generic,[64],[0],[96],1,1,1,2,1,96,0.5,True
0.011648000217974186,0.014720000326633453,0.012672000005841256,0.012543999589979649,0.0011010976821502721,5,0.023584000766277313,0.02953599952161312,0.025708800181746483,0.02505600079894066,0.0020215892656455453,5,0.0533440001308918,0.06604799628257751,0.05800959840416908,0.056543998420238495,0.004294031571134501,5,0.04057599976658821,0.0469760000705719,0.043884800374507905,0.04399999976158142,0.0021742676884702818,5,0.010208000428974628,0.012415999546647072,0.01125119999051094,0.010912000201642513,0.0007884215900324226,5,4096,16,4,16,1,128,2,0,0,True,FLASHINFER,False,true_mixed,,9,,,,,,,,False,0,0,8,BF16,generic,none,CUDA_EVENT,generic,[8],[0],[16],1,1,1,2,1,16,0.5,True
0.01190400030463934,0.015615999698638916,0.013113600201904774,0.012384000234305859,0.001365226440102144,5,0.023423999547958374,0.02879999950528145,0.025004799664020538,0.023871999233961105,0.0019814795794272175,5,0.052671998739242554,0.06124800071120262,0.05609599947929382,0.05558399856090546,0.003187111064541726,5,0.03920000046491623,0.04566400125622749,0.04318080022931099,0.044096000492572784,0.0025328647300739506,5,0.009983999654650688,0.011455999687314034,0.010700799897313118,0.010751999914646149,0.0004943352874746133,5,4096,16,4,16,1,128,2,0,0,True,FLASHINFER,False,true_mixed,,9,,,,,,,,False,0,0,8,BF16,generic,none,CUDA_EVENT,generic,[8],[0],[1],1,1,1,2,1,1,0.5,True
0.01119999960064888,0.014688000082969666,0.012428800016641617,0.011872000060975552,0.0012409401578914229,5,0.024064000695943832,0.029952000826597214,0.025683199986815453,0.024607999250292778,0.002177185908510452,5,0.054368000477552414,0.0644799992442131,0.05788799971342087,0.0562559999525547,0.0036685453543744357,5,0.040832001715898514,0.046112000942230225,0.04328320026397705,0.04303999990224838,0.0021766209267752566,5,0.01027199998497963,0.011680000461637974,0.010924800112843514,0.010784000158309937,0.0005029604291263791,5,4096,16,4,16,1,128,2,0,0,True,FLASHINFER,False,true_mixed,,9,,,,,,,,False,0,0,8,BF16,generic,none,CUDA_EVENT,generic,[8],[0],[32],1,1,1,2,1,32,0.5,True
0.012384000234305859,0.026079999282956123,0.019769599847495555,0.019872000440955162,0.004364705843830585,5,0.03859199956059456,0.0496320016682148,0.04360320046544075,0.040800001472234726,0.004475636846907819,5,0.08796799927949905,0.11276800185441971,0.09689600020647049,0.09657599776983261,0.008648079598626552,5,0.046592000871896744,0.07683199644088745,0.06723200008273125,0.07203199714422226,0.010693382128027968,5,0.011008000001311302,0.02022399939596653,0.016198400035500528,0.016383999958634377,0.0029962937209075937,5,4096,16,4,16,1,128,2,0,0,True,FLASHINFER,False,true_mixed,,9,,,,,,,,False,0,0,8,BF16,generic,none,CUDA_EVENT,generic,[8],[0],[64],1,1,1,2,1,64,0.5,True
0.011839999817311764,0.014783999882638454,0.01268480010330677,0.01228800043463707,0.0010856632796049106,5,0.02489599958062172,0.031072000041604042,0.02643839977681637,0.025151999667286873,0.0023547652684630287,5,0.05516799911856651,0.0719040036201477,0.06024320051074028,0.05724800005555153,0.006014115402561211,5,0.04073600098490715,0.04793599992990494,0.04389760047197342,0.04412800073623657,0.0024497371407893,5,0.010591999627649784,0.013248000293970108,0.011648000217974186,0.01142400037497282,0.0010056354634622895,5,4096,16,4,16,1,128,2,0,0,True,FLASHINFER,False,true_mixed,,9,,,,,,,,False,0,0,8,BF16,generic,none,CUDA_EVENT,generic,[8],[0],[8],1,1,1,2,1,8,0.5,True
0.017503999173641205,0.021088000386953354,0.018764799833297728,0.01852799952030182,0.0012657773931602826,5,0.03232000023126602,0.03939199820160866,0.03459839969873428,0.03324799984693527,0.0025279102310261686,5,0.07436800003051758,0.0872960016131401,0.07833600044250488,0.07631999999284744,0.00480174939086619,5,0.056703999638557434,0.06374400109052658,0.06041599959135056,0.06092799827456474,0.0024678620835095746,5,0.014783999882638454,0.017184000462293625,0.01593600008636713,0.01568000018596649,0.0008744847856231386,5,4096,16,4,16,1,128,2,0,0,True,FLASHINFER,False,true_mixed,,9,,,,,,,,False,0,0,8,BF16,generic,none,CUDA_EVENT,generic,[8],[0],[96],1,1,1,2,1,96,0.5,True
