time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.emb.count,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.input_layernorm.count,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,time_stats.add.count,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_pre_proj.count,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_rope.count,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.attn_post_proj.count,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.post_attention_layernorm.count,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,use_qk_norm,attn_output_gate,num_tokens,num_tensor_parallel_workers,padded_n_embd,padded_n_expanded_embd,model_arch,is_step2_mini,share_expert_dim,share_q_dim,measurement_type,profiling_precision,quant_signature,model_architecture_profile
,,,,,,,,,,,,,,,,,,0.0603520013391971,0.0766400024294853,0.0658000003546476,0.0645759999752044,0.0039766729199318,20,0.0211200006306171,0.0254720002412796,0.022817600145936,0.0227039996534585,0.0009132329424757,20,0.0238080006092786,0.0292799994349479,0.0254240000620484,0.0250240005552768,0.0013995564066949,20,,,,,,,16,4,4096,448,32064,True,False,False,8,2,4096,448,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,,,,,,,0.0616960003972053,0.0746560022234916,0.0653296006843447,0.0642880015075206,0.0033747560974735,20,0.0210560001432895,0.026240000501275,0.0226688000373542,0.022512000054121,0.0010990685180885,20,0.0242240000516176,0.0273279994726181,0.0251104000024497,0.0247680004686117,0.0008204801082951,20,,,,,,,16,4,4096,448,32064,True,False,False,4,2,4096,448,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,,,,,,,0.0617600008845329,0.0861440002918243,0.0662560001015663,0.0653280019760131,0.0050621379382838,20,0.0217599999159574,0.0270080007612705,0.0229296000674366,0.0226719994097948,0.0011127756974323,20,0.0239359997212886,0.0297919996082782,0.0251263998448848,0.0248319990932941,0.001199107944864,20,,,,,,,16,4,4096,448,32064,True,False,False,2,2,4096,448,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,,,,,,,0.0619519986212253,0.0716480016708374,0.0653936000540852,0.064640000462532,0.0029305341936583,20,0.0216000005602836,0.0251519996672868,0.0227152001112699,0.0227199997752904,0.0008059473079496,20,0.0238719992339611,0.0264320001006126,0.0250975999981164,0.0250399997457861,0.0007818158940396,20,,,,,,,16,4,4096,448,32064,True,False,False,1,2,4096,448,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,,,,,,,0.0593280009925365,0.0733759999275207,0.0649760007858276,0.0640319995582103,0.0039674393784464,20,0.0213760007172822,0.0271680001169443,0.0236064000055193,0.0231039999052882,0.00148764200416,20,0.0239359997212886,0.0363840013742446,0.0263840001076459,0.0253760004416108,0.0028992162156727,20,,,,,,,16,4,4096,448,32064,True,False,False,128,4,4096,448,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,,,,,,,0.0638080015778541,0.0796800032258033,0.0677023995667696,0.0658080019056797,0.0045873440870327,20,0.0216959994286298,0.0260160006582736,0.022952000144869,0.0225760005414485,0.0011253303441117,20,0.02403200045228,0.0267520006746053,0.0251536001451313,0.0251359995454549,0.0006501968568059,20,,,,,,,16,4,4096,448,32064,True,False,False,64,4,4096,448,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,,,,,,,0.0630720034241676,0.0931840017437934,0.0703312009572982,0.0677120015025138,0.0070745214964767,20,0.0220800004899501,0.0285439994186162,0.0236976000480353,0.0230719996616244,0.0017651550768993,20,0.0242560002952814,0.0307519994676113,0.0261647999286651,0.0253119999542832,0.0018788735183224,20,,,,,,,16,4,4096,448,32064,True,False,False,32,4,4096,448,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,,,,,,,0.0617280006408691,0.0726080015301704,0.0643152007833123,0.0636320002377033,0.0024707081517958,20,0.0213760007172822,0.0248000007122755,0.0224479999393224,0.0223519997671246,0.0007373553916931,20,0.0236159991472959,0.0260480009019374,0.0245616002939641,0.0244800001382827,0.0006746217235435,20,,,,,,,16,4,4096,448,32064,True,False,False,16,4,4096,448,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,,,,,,,0.0611199997365474,0.0744320005178451,0.0649088006466627,0.0643679983913898,0.0028713544398412,20,0.0212799999862909,0.0249279998242855,0.0226336000487208,0.022512000054121,0.0008503274262596,20,0.0242240000516176,0.0264960005879402,0.0247840001247823,0.0247039999812841,0.000513946430471,20,,,,,,,16,4,4096,448,32064,True,False,False,8,4,4096,448,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,,,,,,,0.0615999996662139,0.0723839998245239,0.0648079996928572,0.0638559982180595,0.0026495321032519,20,0.0209599994122982,0.0242240000516176,0.0224415999837219,0.0224959999322891,0.0007369107245276,20,0.0234880000352859,0.0359679982066154,0.0251823998056352,0.0244800001382827,0.0025582486022928,20,,,,,,,16,4,4096,448,32064,True,False,False,4,4,4096,448,generic,False,,,CUDA_EVENT,BF16,none,generic
