frontier_request_id,client_request_id,server_request_id,arrived_at_s,prefill_completed_at_s,completed_at_s,frontier_ttft_ms,official_server_ttft_ms,signed_gap_ms,absolute_error_ms,relative_error_percent
13,pf4096_dc1024:13,cmpl-pf4096_dc1024:13-0,7.774475597310811,7.839415916819447,57.62291335445348,64.94031950863555,125.6859302520752,-60.74561074343964,60.74561074343964,48.33127353364731
14,pf4096_dc1024:14,cmpl-pf4096_dc1024:14-0,8.468250667210668,8.547649090543523,58.33754523846999,79.3984233328544,119.80581283569336,-40.40738950283895,40.40738950283895,33.72740315885617
15,pf4096_dc1024:15,cmpl-pf4096_dc1024:15-0,9.098562655039132,9.164050315328659,58.95688222168342,65.48766028952713,135.2822780609131,-69.79461777138596,69.79461777138596,51.59184098005784
16,pf4096_dc1024:16,cmpl-pf4096_dc1024:16-0,9.243767234962434,9.349645816266353,59.09980368328632,105.87858130391936,151.7806053161621,-45.90202401224275,45.90202401224275,30.24235139702328
17,pf4096_dc1024:17,cmpl-pf4096_dc1024:17-0,9.243776010349391,9.349645816266353,59.09980368328632,105.86980591696182,109.4505786895752,-3.580772772613372,3.580772772613372,3.2715887074194416
18,pf4096_dc1024:18,cmpl-pf4096_dc1024:18-0,9.901847353205085,9.967218691698882,59.719075620534845,65.37133849379728,81.42900466918945,-16.05766617539217,16.05766617539217,19.719835997784166
19,pf4096_dc1024:19,cmpl-pf4096_dc1024:19-0,11.07166463136673,11.137110860160668,60.90923919737275,65.44622879393813,88.8214111328125,-23.375182338874367,23.375182338874367,26.31705806150954
20,pf4096_dc1024:20,cmpl-pf4096_dc1024:20-0,11.146486870013176,11.248197628999968,61.00249506484743,101.71075898679227,127.3500919342041,-25.63933294741183,25.63933294741183,20.132952052094698
21,pf4096_dc1024:21,cmpl-pf4096_dc1024:21-0,11.29098080797121,11.359293937050118,61.09611983235259,68.31312907890918,110.49985885620117,-42.18672977729199,42.18672977729199,38.178084763159404
22,pf4096_dc1024:22,cmpl-pf4096_dc1024:22-0,11.367169197183102,11.47040173704243,61.18974979761452,103.23253985932723,89.24746513366699,13.98507472566024,13.98507472566024,15.669996570451191
23,pf4096_dc1024:23,cmpl-pf4096_dc1024:23-0,12.266853540204464,12.36345117978589,62.07923429139492,96.59763958142698,98.56128692626953,-1.9636473448425562,1.9636473448425562,1.9923109834305395
24,pf4096_dc1024:24,cmpl-pf4096_dc1024:24-0,12.410776608157905,12.52043035176009,62.21967852097753,109.65374360218583,89.77818489074707,19.875558711438757,19.875558711438757,22.138516985641598
25,pf4096_dc1024:25,cmpl-pf4096_dc1024:25-0,14.200333567336202,14.287567261905131,63.99860763275472,87.23369456892982,115.07177352905273,-27.838078960122914,27.838078960122914,24.191926574499607
26,pf4096_dc1024:26,cmpl-pf4096_dc1024:26-0,14.27392605226487,14.35297869413565,64.04542149940464,79.05264187078131,130.50580024719238,-51.45315837641107,51.45315837641107,39.42595522877382
27,pf4096_dc1024:27,cmpl-pf4096_dc1024:27-0,15.26107430830598,15.338420183655494,65.02849549585169,77.3458753495131,142.73715019226074,-65.39127484274765,65.39127484274765,45.8123724304909
28,pf4096_dc1024:28,cmpl-pf4096_dc1024:28-0,16.16789268096909,16.27787659527069,65.960818527493,109.98391430160126,136.13176345825195,-26.147849156650693,26.147849156650693,19.207750265183005
29,pf4096_dc1024:29,cmpl-pf4096_dc1024:29-0,16.31442303908989,16.38931556796438,66.05405067121244,74.89252887449283,113.4181022644043,-38.52557338991147,38.52557338991147,33.967746436189955
30,pf4096_dc1024:30,cmpl-pf4096_dc1024:30-0,17.003260982222855,17.09909491916607,66.75327840471043,95.83393694321529,85.93010902404785,9.90382791916744,9.90382791916744,11.525445541324542
31,pf4096_dc1024:31,cmpl-pf4096_dc1024:31-0,17.1483171810396,17.256533196170828,66.89312170508917,108.21601513122658,91.23706817626953,16.978946954957053,16.978946954957053,18.609702497403596
32,pf4096_dc1024:32,cmpl-pf4096_dc1024:32-0,19.016514429356903,19.108650047562712,68.7576662754697,92.13561820580907,139.15610313415527,-47.02048492834621,47.02048492834621,33.78973963004374
33,pf4096_dc1024:33,cmpl-pf4096_dc1024:33-0,19.700911526102573,19.772641657276658,69.41024540630194,71.73013117408544,129.24909591674805,-57.518964742662604,57.518964742662604,44.502411668482175
34,pf4096_dc1024:34,cmpl-pf4096_dc1024:34-0,20.05673938104883,20.160569235404004,69.78314699442551,103.82985435517611,106.52947425842285,-2.6996199032467416,2.6996199032467416,2.5341530332703144
35,pf4096_dc1024:35,cmpl-pf4096_dc1024:35-0,20.273764143232256,20.364453198410608,69.969561847424,90.68905517835191,114.89987373352051,-24.2108185551686,24.2108185551686,21.071231645840715
