time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend,is_mixed_batch,mode,seq_lens,total_tokens,max_seq_len,min_seq_len,avg_seq_len,equal_seq_len,seq_len_variance,seq_len_std,seq_len_cv,is_chunked_prefill_sample,chunk_start_token,chunk_end_token,total_prefill_tokens,profiling_precision,model_arch,quant_signature,measurement_type,is_true_mixed_batch
0.0167679991573095,0.0216959994286298,0.0183167994022369,0.0177919995039701,0.0017431748803688,0.0412480011582374,0.0455360002815723,0.0431808002293109,0.0432960018515586,0.0014941770846896,0.0784960016608238,0.1000640019774437,0.0842176005244255,0.0816320031881332,0.0080386249179897,0.012415999546647,0.0135679999366402,0.0128511998802423,0.0126719996333122,0.0004100998616446,0.0166400000452995,0.0232640001922845,0.018342400342226,0.0167360007762908,0.0025492895294987,2048,16,2,16,1,64,2,0,0,True,AttentionBackend.FLASHINFER,True,online_grid_balanced,"[10, 9]",19,10,9,9.5,13,0.25,0.5,0.0526315789473684,False,0,0,0,BF16,generic,none,CUDA_EVENT,False
0.0170879997313022,0.0217599999159574,0.0184255994856357,0.0175039991736412,0.0017363238357685,0.041312001645565,0.0467839986085891,0.0439231999218463,0.0428159981966018,0.0020840420225119,0.0804480016231536,0.0914879962801933,0.0854911997914314,0.0854080021381378,0.0042725244940153,0.0123840002343058,0.0130240004509687,0.0127104002982378,0.0127680003643035,0.0002432001264471,0.0161279998719692,0.0365759991109371,0.020575999841094,0.0166400000452995,0.0080084943414921,2048,16,2,16,1,64,2,0,0,True,AttentionBackend.FLASHINFER,True,online_grid_balanced,"[11, 10]",21,11,10,10.5,14,0.25,0.5,0.0476190476190476,False,0,0,0,BF16,generic,none,CUDA_EVENT,False
0.0172160007059574,0.021824000403285,0.0182207997888326,0.0173119995743036,0.001804369032229,0.0417920015752315,0.0458239987492561,0.0430976003408432,0.0427200011909008,0.0014321412509729,0.0779519975185394,0.0874880030751228,0.0824064001441002,0.0801919996738433,0.0037499539305608,0.0120000001043081,0.0130559997633099,0.0125055998563766,0.0125439995899796,0.0003431019620863,0.0162560008466243,0.0221759993582963,0.0179007999598979,0.0168960001319646,0.0021778435468983,2048,16,2,16,1,64,2,0,0,True,AttentionBackend.FLASHINFER,True,online_grid_balanced,"[11, 11]",22,11,11,11.0,15,0.0,0.0,0.0,False,0,0,0,BF16,generic,none,CUDA_EVENT,False
0.0170559994876384,0.0341439992189407,0.0207487996667623,0.0173119995743036,0.0067064424772084,0.0397440008819103,0.0546879991888999,0.044166400283575,0.0432000011205673,0.0054834362028447,0.0766080021858215,0.0987199991941452,0.0852543994784355,0.0828799977898597,0.0075207048232123,0.0118079995736479,0.0136320004239678,0.0125376001000404,0.012640000320971,0.0006667684429467,0.0160959996283054,0.0184320006519556,0.0168128002434968,0.0161920003592968,0.0008968226915358,2048,16,2,16,1,64,2,0,0,True,AttentionBackend.FLASHINFER,True,online_grid_balanced,"[12, 11]",23,12,11,11.5,16,0.25,0.5,0.0434782608695652,False,0,0,0,BF16,generic,none,CUDA_EVENT,False
0.017119999974966,0.023072000592947,0.0190975997596979,0.0173439998179674,0.0023993089780813,0.0396480001509189,0.0445119999349117,0.0418432004749774,0.0415039993822574,0.0016715642820343,0.0772799998521804,0.0894080027937889,0.0826496019959449,0.0816000029444694,0.0046459513421939,0.0125439995899796,0.0133440000936388,0.0130047997459769,0.0130559997633099,0.0002674251788874,0.0161279998719692,0.0180479995906353,0.0168384000658988,0.0166720002889633,0.0006923838783685,2048,16,2,16,1,64,2,0,0,True,AttentionBackend.FLASHINFER,True,online_grid_balanced,"[12, 12]",24,12,12,12.0,16,0.0,0.0,0.0,False,0,0,0,BF16,generic,none,CUDA_EVENT,False
0.0170879997313022,0.0233600009232759,0.0190912000834941,0.0173439998179674,0.0024674143565344,0.0403520017862319,0.0447360016405582,0.042662401497364,0.0436160005629062,0.0019196157960702,0.0781439989805221,0.0969920009374618,0.0844864010810852,0.0841279998421669,0.0067769139584564,0.0125120002776384,0.0138879995793104,0.0131136000156402,0.0127680003643035,0.0005525536320027,0.0166720002889633,0.0212799999862909,0.0179456003010273,0.0172160007059574,0.0016832606768582,2048,16,2,16,1,64,2,0,0,True,AttentionBackend.FLASHINFER,True,online_grid_balanced,"[13, 12]",25,13,12,12.5,17,0.25,0.5,0.04,False,0,0,0,BF16,generic,none,CUDA_EVENT,False
0.0174720007926225,0.0210239998996257,0.0185599997639656,0.0182719994336366,0.0012697186788081,0.0402880012989044,0.045983999967575,0.0419008009135723,0.041312001645565,0.0021115727799922,0.076895996928215,0.0863040015101432,0.0798399999737739,0.078015998005867,0.0034227147207505,0.0122239999473094,0.0138879995793104,0.0129344001412391,0.0128960004076361,0.0005495806279416,0.0166400000452995,0.0184640008956193,0.0171328000724315,0.0167999994009733,0.0006805102733216,2048,16,2,16,1,64,2,0,0,True,AttentionBackend.FLASHINFER,True,online_grid_balanced,"[13, 13]",26,13,13,13.0,18,0.0,0.0,0.0,False,0,0,0,BF16,generic,none,CUDA_EVENT,False
0.0170879997313022,0.0261439997702837,0.0199679996818304,0.0182399991899728,0.0032720842769971,0.0401600003242492,0.0447360016405582,0.042739200592041,0.0433599986135959,0.0015894178566745,0.0793600007891655,0.0870719999074935,0.0828671991825103,0.0827839970588684,0.0026062695280678,0.0123840002343058,0.0141759999096393,0.0130560001358389,0.0128640001639723,0.0005990070828562,0.0164160002022981,0.0190399996936321,0.0174527999013662,0.017247999086976,0.0008881021834052,2048,16,2,16,1,64,2,0,0,True,AttentionBackend.FLASHINFER,True,online_grid_balanced,"[14, 13]",27,14,13,13.5,19,0.25,0.5,0.037037037037037,False,0,0,0,BF16,generic,none,CUDA_EVENT,False
0.0172799993306398,0.0228480007499456,0.01930239982903,0.0177919995039701,0.0022031624877226,0.0410559996962547,0.0525120012462139,0.0451840005815029,0.0446400009095668,0.0039607682118637,0.0792960003018379,0.0856959968805313,0.0823935985565185,0.0819519981741905,0.002077723420556,0.0120320003479719,0.0136959999799728,0.0126527998596429,0.0125439995899796,0.0005563216076433,0.0169280003756284,0.0206400007009506,0.0178560003638267,0.017119999974966,0.001411776880404,2048,16,2,16,1,64,2,0,0,True,AttentionBackend.FLASHINFER,True,online_grid_balanced,"[14, 14]",28,14,14,14.0,19,0.0,0.0,0.0,False,0,0,0,BF16,generic,none,CUDA_EVENT,False
0.016992000862956,0.0209599994122982,0.0180351998656988,0.0175039991736412,0.0014750018414169,0.0399359986186027,0.0455040000379085,0.0417536005377769,0.0408320017158985,0.0019591109649941,0.0750079974532127,0.0846719965338707,0.0782463997602462,0.0766400024294853,0.0034246510213276,0.0120320003479719,0.0132160000503063,0.0124672001227736,0.0124800000339746,0.0004219148419996,0.0160959996283054,0.0172160007059574,0.0164480004459619,0.0162560008466243,0.0003971097286317,2048,16,2,16,1,64,2,0,0,True,AttentionBackend.FLASHINFER,True,online_grid_balanced,"[15, 14]",29,15,14,14.5,20,0.25,0.5,0.0344827586206896,False,0,0,0,BF16,generic,none,CUDA_EVENT,False
