time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,use_qk_norm,num_tokens,num_tensor_parallel_workers,padded_n_embd,padded_n_expanded_embd,model_arch,is_step2_mini,share_expert_dim,share_q_dim,profiling_precision,quant_signature,measurement_type,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.mtp_fusion_proj.min,time_stats.mtp_fusion_proj.max,time_stats.mtp_fusion_proj.mean,time_stats.mtp_fusion_proj.median,time_stats.mtp_fusion_proj.std,time_stats.lm_head_linear.min,time_stats.lm_head_linear.max,time_stats.lm_head_linear.mean,time_stats.lm_head_linear.median,time_stats.lm_head_linear.std,attn_output_gate
0.0397120006382465,0.2030079960823059,0.0484223997220397,0.0401760004460811,0.0354675533834092,0.0089919995516538,0.0394879989326,0.0126511998474597,0.0090239997953176,0.0087366288736907,0.0468799993395805,0.0560959987342357,0.0517679994925856,0.0519200004637241,0.0022391281017119,0.0063359998166561,0.0454079993069171,0.0085287999710999,0.0070079998113214,0.0069183007120109,0.0073600001633167,0.0320000015199184,0.0089392001042142,0.0075519999954849,0.0053080207546786,0.028736000880599,0.0370879992842674,0.0297840000130236,0.029263999313116,0.0017526791824803,32,4,2048,768,151936,True,True,24,1,2048,768,generic,False,,,BF16,none,CUDA_EVENT,,,,,,,,,,,,,,,,0.0995199978351593,0.1573120057582855,0.1073680005967617,0.1025279983878135,0.0129111345255501,0.4218559861183166,0.4287039935588836,0.4235103964805603,0.4230080097913742,0.0016427289028867,False
0.031327,0.031905,0.03164775,0.031648,0.0001840974945511,0.004255,0.004353,0.004304,0.00432,3.44572198530294e-05,0.0148469999999999,0.014912,0.01487035,0.01488,1.7794029897693085e-05,,,,,,,,,,,,,,,,32,4,2048,768,151936,True,True,24,2,2048,768,generic,False,,,BF16,none,CUDA_EVENT,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0282229999999999,0.028768,0.02845225,0.028416,0.0001500892651058,0.003647,0.003681,0.0036704,0.00368,1.4776332427229678e-05,0.010368,0.010528,0.01046405,0.01048,4.6303860530197495e-05,,,,,,,,,,,,,,,,32,4,2048,768,151936,True,True,24,4,2048,768,generic,False,,,BF16,none,CUDA_EVENT,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1928959935903549,0.2666560113430023,0.2036320000886917,0.2001280039548874,0.0152286223809865,0.0329280011355876,0.0369280017912387,0.0342224003747105,0.0342399999499321,0.0009180420167879,0.0726400017738342,0.0919039994478225,0.0776511993259191,0.0767519995570182,0.0043375924338242,,,,,,,,,,,,,,,,32,4,2048,768,151936,True,True,24,8,2048,768,generic,False,,,BF16,none,CUDA_EVENT,0.0695680007338523,0.0792640000581741,0.0743280000984668,0.0735200010240078,0.0031896450927086,0.0378240011632442,0.0434879995882511,0.0396527996286749,0.0394719988107681,0.0012713015847844,0.0647680014371872,0.0736960023641586,0.0682704012840986,0.0674080029129982,0.0027424294759755,,,,,,,,,,,
0.0398720018565654,0.2111359983682632,0.0492367997765541,0.040608000010252,0.0371449999095133,0.0089919995516538,0.0389119982719421,0.0105935997329652,0.0090239997953176,0.0064980444698525,0.0485120005905628,0.0556799992918968,0.0527599999681115,0.0528319999575614,0.0014385367213629,0.0063040000386536,0.0462080016732215,0.008552800072357,0.0071360000874847,0.0070344198305127,0.007424000184983,0.0331839993596077,0.0091007999842986,0.0076799998059868,0.0055368820959742,0.0286079999059438,0.0353920012712478,0.0298896001651883,0.0295680006965994,0.0014002142275352,32,4,2048,768,151936,True,True,32,1,2048,768,generic,False,,,BF16,none,CUDA_EVENT,,,,,,,,,,,,,,,,0.0997439995408058,0.1200959980487823,0.1057008001953363,0.103872001171112,0.0055074343490179,0.4256640076637268,0.4296000003814697,0.4275968000292778,0.4275519996881485,0.0011001390666707,False
0.031775,0.032096,0.03194385,0.0319679999999999,0.0001106762282516,0.004224,0.004385,0.0043216,0.004352,6.111579173994243e-05,0.014911,0.014976,0.01493755,0.014944,1.9267783992976303e-05,,,,,,,,,,,,,,,,32,4,2048,768,151936,True,True,32,2,2048,768,generic,False,,,BF16,none,CUDA_EVENT,,,,,,,,,,,,,,,,,,,,,,,,,,
0.028865,0.029217,0.0290307,0.0290235,9.518250889738084e-05,0.003584,0.003713,0.0036465,0.003616,4.5828484592009006e-05,0.010528,0.010624,0.0105759999999999,0.010576,2.146625258399832e-05,,,,,,,,,,,,,,,,32,4,2048,768,151936,True,True,32,4,2048,768,generic,False,,,BF16,none,CUDA_EVENT,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2211519926786422,0.320032000541687,0.2338431999087333,0.2274240031838417,0.021684369361957,0.036896001547575,0.040447998791933,0.0385903999209404,0.0385919995605945,0.0008571267047407,0.0829439982771873,0.0964479967951774,0.0863151986151933,0.0847519971430301,0.0038917216000889,,,,,,,,,,,,,,,,32,4,2048,768,151936,True,True,32,8,2048,768,generic,False,,,BF16,none,CUDA_EVENT,0.0786560028791427,0.0891520008444786,0.0838448006659746,0.0832799971103668,0.0036268197784038,0.0439679995179176,0.0527359992265701,0.0457408001646399,0.0453599989414215,0.0017550882486977,0.070943996310234,0.0901440009474754,0.0766095992177724,0.075119998306036,0.0048330860234819,,,,,,,,,,,
0.0406720004975795,0.2048960030078888,0.0497488001361489,0.0412000007927417,0.0356376555563037,0.0089279999956488,0.0403839983046054,0.0121183998417109,0.0090560000389814,0.0089903717809437,0.0354240015149116,0.0567039996385574,0.0451279997825622,0.0428320001810789,0.0071116273331973,0.0062719997949898,0.0465600006282329,0.0087856000638566,0.0079040001146495,0.0070451544319575,0.0073919999413192,0.0320000015199184,0.0088384000118821,0.0076639999169856,0.005315022135176,0.0284160003066062,0.0635839998722076,0.0324816001579165,0.0293760001659393,0.0082458571102318,32,4,2048,768,151936,True,True,40,1,2048,768,generic,False,,,BF16,none,CUDA_EVENT,,,,,,,,,,,,,,,,0.1012160032987594,0.1417279988527298,0.1056784003973007,0.102607998996973,0.0090239512176597,0.4305599927902221,0.4370880126953125,0.4330608010292053,0.4328640103340149,0.0015130400932142,False
0.032063,0.032544,0.0321683,0.0321599999999999,0.0001050681207598,0.004224,0.004417,0.0043568,0.004384,6.811358161189308e-05,0.014944,0.0150079999999999,0.0149664,0.014976,2.0489997559784912e-05,,,,,,,,,,,,,,,,32,4,2048,768,151936,True,True,40,2,2048,768,generic,False,,,BF16,none,CUDA_EVENT,,,,,,,,,,,,,,,,,,,,,,,,,,
0.029216,0.029664,0.02943195,0.0294245,0.0001201442778495,0.00368,0.003744,0.00369765,0.0036965,1.881827569146561e-05,0.01056,0.010655,0.0105918999999999,0.010592,1.7346181135915698e-05,,,,,,,,,,,,,,,,32,4,2048,768,151936,True,True,40,4,2048,768,generic,False,,,BF16,none,CUDA_EVENT,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1944639980792999,0.2740480005741119,0.2028624005615711,0.1972960010170936,0.0172348375352797,0.0315200015902519,0.0442879982292652,0.0330080000683665,0.0324000008404254,0.0026647659206528,0.0723839998245239,0.0800639986991882,0.0747008003294467,0.0742559991776943,0.001788407450798,,,,,,,,,,,,,,,,32,4,2048,768,151936,True,True,40,8,2048,768,generic,False,,,BF16,none,CUDA_EVENT,0.0679040029644966,0.0751679986715316,0.0709776006639003,0.070736002177,0.0017198164680403,0.0371199995279312,0.0399039983749389,0.0383631998673081,0.0382880009710788,0.0007213338620051,0.0627520009875297,0.1008640006184578,0.0661663997918367,0.0643839985132217,0.0079987783562549,,,,,,,,,,,
