time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend,is_mixed_batch,mode,seq_lens,total_tokens,max_seq_len,min_seq_len,avg_seq_len,equal_seq_len,seq_len_variance,seq_len_std,seq_len_cv,profiling_precision,model_arch,quant_signature,is_chunked_prefill_sample,chunk_start_token,chunk_end_token,total_prefill_tokens,is_true_mixed_batch,measurement_type,prefill_seq_lens,prefill_kv_cache_sizes,decode_kv_cache_sizes,num_prefill_seqs,num_decode_seqs,decode_batch_size,total_batch_size,total_decode_tokens,decode_avg_kv_cache_size,batch_composition_ratio
0.0164800006896257,0.0206719990819692,0.0178944002836942,0.0169600006192922,0.0015945373910882,0.0399039983749389,0.0452480018138885,0.0422272004187107,0.0417280010879039,0.0020653866397861,0.0112319998443126,0.0125439995899796,0.0118015998974442,0.0118399998173117,0.000457678145638,0.0775360018014907,0.0854720026254654,0.0805760011076927,0.0791999995708465,0.002985036701808,0.0165439993143081,0.0183359999209642,0.0172031998634338,0.0168960001319646,0.0006311712656235,2048,32,4,16,1,4096,1,0,640,False,AttentionBackend.FLASHINFER,False,even,[1],1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,BF16,generic,none,False,0.0,0.0,0.0,,CUDA_EVENT,,,,,,,,,,
0.0165119990706443,0.0189120005816221,0.0174591995775699,0.0172799993306398,0.0008051296882743,0.0396480001509189,0.0445119999349117,0.0409088000655174,0.0399679988622665,0.001825694530279,0.0111999996006488,0.012351999990642,0.0116607999429106,0.0116159999743103,0.0003832527372924,0.0769599974155426,0.0855040028691291,0.0791423991322517,0.0773760005831718,0.003260950947618,0.0164160002022981,0.0179839991033077,0.0169663995504379,0.0167679991573095,0.0005333160043617,2048,32,4,16,1,4096,1,0,672,False,AttentionBackend.FLASHINFER,False,even,[1],1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,BF16,generic,none,False,0.0,0.0,0.0,,CUDA_EVENT,,,,,,,,,,
0.0168960001319646,0.0209279991686344,0.0179584000259637,0.0173760000616312,0.0014951086107821,0.0396480001509189,0.0489600002765655,0.0422463998198509,0.040447998791933,0.0034594592690967,0.0116159999743103,0.0125120002776384,0.0118720000609755,0.0116800004616379,0.000341066607978,0.077504001557827,0.0913920029997825,0.0810111999511718,0.0777919963002204,0.0053276542090988,0.0163519997149705,0.0188159998506307,0.0173696000128984,0.0174400005489587,0.0008372512886279,2048,32,4,16,1,4096,1,0,704,False,AttentionBackend.FLASHINFER,False,even,[1],1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,BF16,generic,none,False,0.0,0.0,0.0,,CUDA_EVENT,,,,,,,,,,
0.0167360007762908,0.0195519998669624,0.0176383998245,0.0172799993306398,0.0009818108123834,0.0400319993495941,0.0497599989175796,0.0429503999650478,0.0408000014722347,0.0036855548311441,0.0114240003749728,0.0123840002343058,0.0119552001357078,0.0120639996603131,0.0003994747010528,0.0770559981465339,0.0847999975085258,0.0803455993533134,0.0786240026354789,0.0032634588498711,0.017119999974966,0.0182399991899728,0.0174527999013662,0.0173760000616312,0.0004120921065,2048,32,4,16,1,4096,1,0,736,False,AttentionBackend.FLASHINFER,False,even,[1],1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,BF16,generic,none,False,0.0,0.0,0.0,,CUDA_EVENT,,,,,,,,,,
0.0165759995579719,0.0196800008416175,0.0176320001482963,0.0173760000616312,0.0010707340179406,0.0395839996635913,0.0455360002815723,0.0416895993053913,0.0414079986512661,0.0020383174433568,0.0114879999309778,0.0122560001909732,0.011948800086975,0.0120959999039769,0.00030866314179,0.0775360018014907,0.0861760005354881,0.0800256013870239,0.0786240026354789,0.0031245107020539,0.0167360007762908,0.0178239997476339,0.0171776000410318,0.0169600006192922,0.0004159503454061,2048,32,4,16,1,4096,1,0,768,False,AttentionBackend.FLASHINFER,False,even,[1],1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,BF16,generic,none,False,0.0,0.0,0.0,,CUDA_EVENT,,,,,,,,,,
0.0167040005326271,0.0250240005552768,0.0191104002296924,0.0175999999046325,0.0030932201270175,0.0399039983749389,0.0453759990632534,0.0421951994299888,0.0406720004975795,0.0022867444509089,0.0111680002883076,0.012640000320971,0.011833600141108,0.0118079995736479,0.0004761015264999,0.077504001557827,0.1012799963355064,0.0842495992779731,0.0790079981088638,0.0089916095516344,0.0163519997149705,0.0187519993633031,0.017068799957633,0.0166720002889633,0.0008929316882145,2048,32,4,16,1,4096,1,0,800,False,AttentionBackend.FLASHINFER,False,even,[1],1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,BF16,generic,none,False,0.0,0.0,0.0,,CUDA_EVENT,,,,,,,,,,
0.0169600006192922,0.0186880007386207,0.0174655999988317,0.0173119995743036,0.0006298071486287,0.0397440008819103,0.0439359992742538,0.0416960000991821,0.0413439981639385,0.001630179065615,0.0113279996439814,0.0124479997903108,0.0117375997826457,0.0115839997306466,0.0003793856506091,0.0777919963002204,0.0942720025777816,0.0854847997426986,0.084256000816822,0.0061752747382855,0.017119999974966,0.0181120000779628,0.0174655996263027,0.0172799993306398,0.0003496065597164,2048,32,4,16,1,4096,1,0,832,False,AttentionBackend.FLASHINFER,False,even,[1],1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,BF16,generic,none,False,0.0,0.0,0.0,,CUDA_EVENT,,,,,,,,,,
0.0165119990706443,0.019455999135971,0.0175999995321035,0.0175039991736412,0.0010181834007934,0.0393919982016086,0.0447679981589317,0.0411839991807937,0.0405759997665882,0.0018521335901482,0.0115839997306466,0.0123199997469782,0.011871999874711,0.0118079995736479,0.0002752744476036,0.0772799998521804,0.0860159993171691,0.0796095997095108,0.0779839977622032,0.0032694790537964,0.0166400000452995,0.0182719994336366,0.0170559998601675,0.0167679991573095,0.0006138662155727,2048,32,4,16,1,4096,1,0,864,False,AttentionBackend.FLASHINFER,False,even,[1],1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,BF16,generic,none,False,0.0,0.0,0.0,,CUDA_EVENT,,,,,,,,,,
0.0167360007762908,0.0191360004246234,0.0173183999955654,0.0168960001319646,0.0009157594579808,0.0401600003242492,0.0448959991335868,0.041907200217247,0.0411200001835823,0.0016423948431238,0.0114240003749728,0.0124479997903108,0.0118015998974442,0.0115839997306466,0.0003936909010836,0.0776960030198097,0.0913280025124549,0.0825088009238243,0.0803200006484985,0.0051500961122013,0.0165119990706443,0.0181760005652904,0.017196799814701,0.0170879997313022,0.0005398813389429,2048,32,4,16,1,4096,1,0,896,False,AttentionBackend.FLASHINFER,False,even,[1],1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,BF16,generic,none,False,0.0,0.0,0.0,,CUDA_EVENT,,,,,,,,,,
0.016160000115633,0.0187519993633031,0.0167679999023675,0.016287999227643,0.0009945770195683,0.0403520017862319,0.0447679981589317,0.0414399996399879,0.0407360009849071,0.0016738163792987,0.0114240003749728,0.0127680003643035,0.011820800229907,0.0116480002179741,0.0004834436764562,0.0756160020828247,0.0850559994578361,0.0792768001556396,0.0785280019044876,0.0034768314719415,0.0162560008466243,0.0186240002512931,0.0171968005597591,0.0167360007762908,0.0008554478990756,2048,32,4,16,1,4096,1,0,928,False,AttentionBackend.FLASHINFER,False,even,[1],1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,BF16,generic,none,False,0.0,0.0,0.0,,CUDA_EVENT,,,,,,,,,,
0.0169600006192922,0.019328000023961,0.0175168003886938,0.0171520002186298,0.0009104208961018,0.0399999991059303,0.0447999984025955,0.0415615998208522,0.0406720004975795,0.001806954396229,0.0112640000879764,0.0127999996766448,0.0118527999147772,0.0118079995736479,0.0005256577220188,0.0770239979028701,0.0898879989981651,0.0808063983917236,0.0782719999551773,0.0047077385397304,0.0161920003592968,0.018495999276638,0.0171904001384973,0.016992000862956,0.0007494830034623,2048,32,4,16,1,4096,1,0,960,False,AttentionBackend.FLASHINFER,False,even,[1],1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,BF16,generic,none,False,0.0,0.0,0.0,,CUDA_EVENT,,,,,,,,,,
