time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_input_reshape.count,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_kv_cache_save.count,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_prefill.count,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_decode.count,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,time_stats.attn_output_reshape.count,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend,is_mixed_batch,mode,seq_lens,total_tokens,max_seq_len,min_seq_len,avg_seq_len,equal_seq_len,seq_len_variance,seq_len_std,seq_len_cv,is_chunked_prefill_sample,chunk_start_token,chunk_end_token,total_prefill_tokens,profiling_precision,measurement_type,model_arch,model_architecture_profile,quant_signature,is_true_mixed_batch,prefill_seq_lens,prefill_kv_cache_sizes,decode_kv_cache_sizes,num_prefill_seqs,num_decode_seqs,decode_batch_size,total_batch_size,total_decode_tokens,decode_avg_kv_cache_size,batch_composition_ratio
0.005760000087320805,0.007400000002235174,0.006384000089019537,0.006200000178068876,0.0005458790643604971,5,0.01916000060737133,0.026359999552369118,0.020880000293254854,0.019600000232458115,0.0027489048537194397,5,0.1812800019979477,0.21512000262737274,0.19340020120143891,0.18964000046253204,0.012097686632543462,5,0.004879999905824661,0.005919999908655882,0.005432200059294701,0.0054410002194345,0.00034908360441655346,5,0.0055599999614059925,0.005960000213235617,0.005743999965488911,0.00571999978274107,0.00015512587999691487,5,2880,64,8,1,8,9216,1,704,0,True,TORCH_SDPA,False,even,[704],704,704.0,704.0,704.0,704.0,0.0,0.0,0.0,False,0,704,704,BF16,CUDA_EVENT,generic,generic,none,False,,,,,,,,,,
0.00443999981507659,0.0047599999234080315,0.004503999836742878,0.00443999981507659,0.00012800004333257675,5,0.01583999954164028,0.04259999841451645,0.02147199958562851,0.01607999950647354,0.010569613218086325,5,0.44492098689079285,0.53644198179245,0.46760939359664916,0.45284199714660645,0.034615867577061456,5,0.004399999976158142,0.004600000102072954,0.004511999990791082,0.004519999958574772,8.158439463093464e-05,5,0.004399999976158142,0.004600000102072954,0.004519999958574772,0.004519999958574772,6.693281086764991e-05,5,2880,64,8,1,8,9216,1,2240,0,True,TORCH_SDPA,False,even,[2240],2240,2240.0,2240.0,2240.0,2240.0,0.0,0.0,0.0,False,0,2240,2240,BF16,CUDA_EVENT,generic,generic,none,False,,,,,,,,,,
0.005640000104904175,0.016279999166727066,0.009359999746084213,0.0081599997356534,0.0036839106614228595,5,0.018880000337958336,0.0544000007212162,0.02703220061957836,0.02012000046670437,0.013744586891764938,5,0.18571999669075012,0.37168100476264954,0.24171259999275208,0.20928099751472473,0.0672742941934915,5,0.005200000014156103,0.006719999946653843,0.006136000063270331,0.006440000142902136,0.0005505487896496986,5,0.004360000137239695,0.007120000198483467,0.005808000173419714,0.005840000230818987,0.0008746748153412791,5,2880,64,8,1,8,9216,1,384,0,True,TORCH_SDPA,False,even,[384],384,384.0,384.0,384.0,384.0,0.0,0.0,0.0,False,0,384,384,BF16,CUDA_EVENT,generic,generic,none,False,,,,,,,,,,
0.005640000104904175,0.006719999946653843,0.006288000009953975,0.0063599999994039536,0.0003563368809469743,5,0.019440000876784325,0.030400000512599945,0.022088000550866127,0.019920000806450844,0.004179370240098715,5,0.20244100689888,0.2240000069141388,0.2132246047258377,0.21296000480651855,0.009527260397936577,5,0.0041600000113248825,0.00547999981790781,0.004879999998956918,0.005040000192821026,0.000578549809471967,5,0.0041600000113248825,0.006000000052154064,0.005296000000089407,0.00547999981790781,0.0006302253390469262,5,2880,64,8,1,8,9216,1,320,0,True,TORCH_SDPA,False,even,[320],320,320.0,320.0,320.0,320.0,0.0,0.0,0.0,False,0,320,320,BF16,CUDA_EVENT,generic,generic,none,False,,,,,,,,,,
0.004360000137239695,0.009279999881982803,0.006927999947220087,0.007519999984651804,0.0016920330136507592,5,0.01868000067770481,0.0406000018119812,0.023488000407814978,0.01964000053703785,0.008568310691727669,5,0.19952000677585602,0.2579610049724579,0.21764060556888581,0.20608100295066833,0.021690654432051686,5,0.004360000137239695,0.006240000016987324,0.0052640000358223915,0.005520000122487545,0.0007430101263266335,5,0.004480000119656324,0.005840000230818987,0.005520000122487545,0.005840000230818987,0.0005282423993469948,5,2880,64,8,1,8,9216,1,480,0,True,TORCH_SDPA,False,even,[480],480,480.0,480.0,480.0,480.0,0.0,0.0,0.0,False,0,480,480,BF16,CUDA_EVENT,generic,generic,none,False,,,,,,,,,,
0.00443999981507659,0.007639999967068434,0.006231999956071377,0.007040000054985285,0.0012793498625059442,5,0.01696000061929226,0.022679999470710754,0.02040800005197525,0.021400000900030136,0.0020413952790598816,5,0.2050810009241104,0.22912000119686127,0.2162245988845825,0.21436099708080292,0.008027677825783085,5,0.004559999797493219,0.005840000230818987,0.005040000006556511,0.004600000102072954,0.0005605711659427404,5,0.004399999976158142,0.006039999891072512,0.004911999963223934,0.004600000102072954,0.0005988789072572187,5,2880,64,8,1,8,9216,1,960,0,True,TORCH_SDPA,False,even,[960],960,960.0,960.0,960.0,960.0,0.0,0.0,0.0,False,0,960,960,BF16,CUDA_EVENT,generic,generic,none,False,,,,,,,,,,
0.004399999976158142,0.008320000022649765,0.005471999943256378,0.004480000119656324,0.0015080371491878726,5,0.0163199994713068,0.025359999388456345,0.018327999860048294,0.016720000654459,0.003521308619923537,5,0.6778820157051086,0.7544819712638855,0.695697796344757,0.6817619800567627,0.029492107038780423,5,0.004399999976158142,0.004559999797493219,0.004487999994307756,0.004480000119656324,5.306593738933737e-05,5,0.00443999981507659,0.007120000198483467,0.004992000013589859,0.004480000119656324,0.0010641504600384767,5,2880,64,8,1,8,9216,1,2752,0,True,TORCH_SDPA,False,even,[2752],2752,2752.0,2752.0,2752.0,2752.0,0.0,0.0,0.0,False,0,2752,2752,BF16,CUDA_EVENT,generic,generic,none,False,,,,,,,,,,
0.004279999993741512,0.007160000037401915,0.0057680000551044944,0.005880000069737434,0.001254087775261686,5,0.017680000513792038,0.033080000430345535,0.02226400040090084,0.019840000197291374,0.005641367262966216,5,0.18356099724769592,0.2330009937286377,0.20217659771442414,0.19711999595165253,0.017344388467174794,5,0.005840000230818987,0.006560000125318766,0.006288000009953975,0.0063599999994039536,0.00024185939194648054,5,0.005799999926239252,0.009999999776482582,0.006656000018119812,0.005840000230818987,0.001672095571687175,5,2880,64,8,1,8,9216,1,640,0,True,TORCH_SDPA,False,even,[640],640,640.0,640.0,640.0,640.0,0.0,0.0,0.0,False,0,640,640,BF16,CUDA_EVENT,generic,generic,none,False,,,,,,,,,,
0.00443999981507659,0.007079999893903732,0.005047999881207943,0.004600000102072954,0.0010202431170155037,5,0.012600000016391277,0.02816000021994114,0.018080000020563602,0.012959999963641167,0.006637155968037673,5,0.31188100576400757,0.34616100788116455,0.3274490058422089,0.3242810070514679,0.011203584088380868,5,0.004519999958574772,0.004600000102072954,0.0045519999228417875,0.004559999797493219,2.9933287895859092e-05,5,0.004519999958574772,0.004840000066906214,0.004599999915808439,0.004559999797493219,0.00012132607120664132,5,2880,64,8,1,8,9216,1,1408,0,True,TORCH_SDPA,False,even,[1408],1408,1408.0,1408.0,1408.0,1408.0,0.0,0.0,0.0,False,0,1408,1408,BF16,CUDA_EVENT,generic,generic,none,False,,,,,,,,,,
0.004120000172406435,0.007519999984651804,0.006448000110685826,0.006920000072568655,0.0011958327242052678,5,0.019759999588131905,0.03643999993801117,0.023855999857187272,0.021199999377131462,0.006339746450626224,5,0.18928000330924988,0.25276100635528564,0.20513660311698914,0.19196100533008575,0.02414935552993639,5,0.00419999985024333,0.00571999978274107,0.005231999885290861,0.00547999981790781,0.0005345053660259183,5,0.005679999943822622,0.007400000002235174,0.006375999934971332,0.006479999981820583,0.0006362892970995578,5,2880,64,8,1,8,9216,1,576,0,True,TORCH_SDPA,False,even,[576],576,576.0,576.0,576.0,576.0,0.0,0.0,0.0,False,0,576,576,BF16,CUDA_EVENT,generic,generic,none,False,,,,,,,,,,
