time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.emb.count,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.input_layernorm.count,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_pre_proj.count,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_rope.count,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.attn_post_proj.count,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.post_attention_layernorm.count,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,use_qk_norm,attn_output_gate,num_tokens,num_tensor_parallel_workers,padded_n_embd,padded_n_expanded_embd,model_arch,model_architecture_profile,share_expert_dim,share_q_dim,measurement_type,profiling_precision,quant_signature
0.006479999981820583,0.01576000079512596,0.00785202495753765,0.006680000107735395,0.002228415490492615,40.0,0.006719999946653843,0.0200399998575449,0.010788000049069523,0.010240000206977129,0.0026054434778360427,20.0,0.05592000111937523,0.09940099716186523,0.0645561994984746,0.062139999121427536,0.00872277185745121,20,0.062199998646974564,0.0817599967122078,0.07061219941824674,0.0701799988746643,0.006220206147699899,20,0.052639998495578766,0.06784000247716904,0.05428024996072054,0.0532005000859499,0.003309185428691324,20,0.0077599999494850636,0.010160000063478947,0.008164050010964274,0.00791999977082014,0.0006612742330745787,20.0,64,8,2880,2880,201088,True,False,False,736,1,2880,2880,generic,generic,,,CUDA_EVENT,BF16,none
0.006440000142902136,0.016279999166727066,0.007470024924259633,0.006700000027194619,0.0018370983206345674,40.0,0.007519999984651804,0.016720000654459,0.010304000065661966,0.01013999991118908,0.0020302671199692196,20.0,0.06363999843597412,0.09939999878406525,0.06779619902372361,0.0656604990363121,0.007520649653816159,20,0.05756000056862831,0.06672099977731705,0.0624162495136261,0.062139999121427536,0.002152008051810084,20,0.05119999870657921,0.05912100151181221,0.05305219981819391,0.05268000066280365,0.001847255498062652,20,0.0074800001457333565,0.00860000029206276,0.007802000013180077,0.007639999967068434,0.0003388156751018719,20.0,64,8,2880,2880,201088,True,False,False,672,1,2880,2880,generic,generic,,,CUDA_EVENT,BF16,none
0.0063599999994039536,0.0163199994713068,0.00709607497556135,0.006500499788671732,0.002073433257364886,40.0,0.006479999981820583,0.011799999512732029,0.008331999904476107,0.0076599998865276575,0.0017998709989447608,20.0,0.05723999813199043,0.09384100139141083,0.06314419955015182,0.060900500044226646,0.007770945773304329,20,0.06328000128269196,0.07360100001096725,0.06672619953751564,0.06616000086069107,0.0025129565055361453,20,0.04967999830842018,0.05716000124812126,0.05367609988898039,0.05346049927175045,0.0017021665262944516,20,0.00699999975040555,0.00851999968290329,0.0072859999723732475,0.007120000198483467,0.00040105351173378096,20.0,64,8,2880,2880,201088,True,False,False,608,1,2880,2880,generic,generic,,,CUDA_EVENT,BF16,none
0.0063599999994039536,0.01583999954164028,0.007385024917311966,0.00675999978557229,0.0016287976077603752,40.0,0.006920000072568655,0.012360000051558018,0.010014000069350004,0.010160000063478947,0.0012917135884201977,20.0,0.06199999898672104,0.09956000000238419,0.06743009965866804,0.06512000039219856,0.008083250692632502,20,0.05708000063896179,0.06784000247716904,0.06199009977281093,0.062300000339746475,0.0022100114759119015,20,0.04619999974966049,0.05916000157594681,0.052478099800646306,0.0529204998165369,0.0023298930674115373,20,0.00687999976798892,0.013160999864339828,0.007672099932096899,0.007019999902695417,0.0014814931081976747,20.0,64,8,2880,2880,201088,True,False,False,544,1,2880,2880,generic,generic,,,CUDA_EVENT,BF16,none
0.006281000096350908,0.0200399998575449,0.007422024989500642,0.006560000125318766,0.0023691050870279303,40.0,0.006560000125318766,0.013679999858140945,0.009727999987080693,0.009980000089854002,0.0018735036364374911,20.0,0.061000000685453415,0.09988100081682205,0.06635225005447865,0.063960500061512,0.008015745208539935,20,0.0589199997484684,0.06972000002861023,0.06218014974147081,0.06193999946117401,0.0025872184966439196,20,0.04927999898791313,0.0559999980032444,0.051182099618017673,0.05071999877691269,0.0017259011673155839,20,0.006639999803155661,0.008679999969899654,0.006974049913696945,0.006839999929070473,0.0004889321782090051,20.0,64,8,2880,2880,201088,True,False,False,480,1,2880,2880,generic,generic,,,CUDA_EVENT,BF16,none
0.006279999855905771,0.017680000513792038,0.007589024992194026,0.006619999883696437,0.002051834282124272,40.0,0.006479999981820583,0.012199999764561653,0.009838049998506904,0.009980000089854002,0.0011652777007070906,20.0,0.058880001306533813,0.09703999757766724,0.06547214947640896,0.06348000094294548,0.007795458936159903,20,0.05900000035762787,0.0729999989271164,0.06246414966881275,0.061799999326467514,0.003046978124241288,20,0.04468100145459175,0.05428000167012215,0.05049220006912947,0.05032000131905079,0.0018108092070060675,20,0.006519999820739031,0.01056000031530857,0.007184049976058304,0.006719999946653843,0.0010523183469864584,20.0,64,8,2880,2880,201088,True,False,False,416,1,2880,2880,generic,generic,,,CUDA_EVENT,BF16,none
0.006320000160485506,0.019759999588131905,0.010016024927608669,0.00786000001244247,0.00429298688474974,40.0,0.00687999976798892,0.018720999360084534,0.011128099961206317,0.009959999937564135,0.0031177853861816393,20.0,0.05284100025892258,0.09272000193595886,0.06229019965976477,0.05994049832224846,0.008198876133140146,20,0.061080001294612885,0.08272100239992142,0.07045020014047623,0.07090049982070923,0.005901418974587083,20,0.044679999351501465,0.05655999854207039,0.048544150032103064,0.04808050021529198,0.0023856201352168574,20,0.006479999981820583,0.006920000072568655,0.006627999991178512,0.006619999883696437,9.474180328910317e-05,20.0,64,8,2880,2880,201088,True,False,False,352,1,2880,2880,generic,generic,,,CUDA_EVENT,BF16,none
0.009599999524652958,0.0326399989426136,0.012382024992257356,0.012859999667853117,0.004063731280204451,40.0,0.014759999699890614,0.023399999365210533,0.015618049819022418,0.01513999979943037,0.0018349588039674033,20.0,0.09920000284910202,0.18432100117206573,0.10512240044772625,0.10099999979138374,0.018203357509552577,20,0.08160000294446945,0.4426819980144501,0.1029944509267807,0.08528000116348267,0.07794589688556244,20,0.07435999810695648,0.07887999713420868,0.07526029944419861,0.07496000081300735,0.000989414147478556,20,0.02019999921321869,0.021320000290870667,0.020710099767893553,0.020719999447464943,0.0002715697335857183,20.0,64,8,2880,2880,201088,True,False,False,4032,1,2880,2880,generic,generic,,,CUDA_EVENT,BF16,none
0.006320000160485506,0.016599999740719795,0.00835599993588403,0.008320000022649765,0.0018600171542324257,40.0,0.006320000160485506,0.01116000022739172,0.009616000088863074,0.009840000420808792,0.0011298424829061814,20.0,0.05532100051641464,0.09212099760770798,0.05970234964042902,0.05727999843657017,0.007798335649566959,20,0.05804000049829483,0.06908000260591507,0.06441809982061386,0.064240001142025,0.002459035252916433,20,0.04391999915242195,0.04899999871850014,0.04611409995704889,0.046200498938560486,0.0010676051479583115,20,0.006440000142902136,0.009159999899566174,0.006829999946057796,0.006539999973028898,0.0007417680933133156,20.0,64,8,2880,2880,201088,True,False,False,288,1,2880,2880,generic,generic,,,CUDA_EVENT,BF16,none
0.0063599999994039536,0.02160000056028366,0.008988050010520965,0.008599999826401472,0.002703561279336638,40.0,0.00699999975040555,0.01744000054895878,0.009948100056499242,0.00964100006967783,0.0021948199872010663,20.0,0.05339999869465828,0.09068100154399872,0.0579280998557806,0.056359998881816864,0.007619101548161141,20,0.058880001306533813,0.07344000041484833,0.06480219978839159,0.06430000066757202,0.0030390391421664586,20,0.04376000165939331,0.05079999938607216,0.04669209998100996,0.046639999374747276,0.0013493970348913249,20,0.006479999981820583,0.00848000030964613,0.0068100000033155085,0.006619999883696437,0.0005575482548759407,20.0,64,8,2880,2880,201088,True,False,False,224,1,2880,2880,generic,generic,,,CUDA_EVENT,BF16,none
