time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_input_reshape.count,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_kv_cache_save.count,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_prefill.count,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_decode.count,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,time_stats.attn_output_reshape.count,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend,is_mixed_batch,mode,seq_lens,total_tokens,max_seq_len,min_seq_len,avg_seq_len,equal_seq_len,seq_len_variance,seq_len_std,seq_len_cv,is_chunked_prefill_sample,chunk_start_token,chunk_end_token,total_prefill_tokens,profiling_precision,measurement_type,model_arch,model_architecture_profile,quant_signature
0.00687999976798892,0.01375999953597784,0.008951999898999929,0.007960000075399876,0.0024647789358528465,5,0.018640000373125076,0.07388199865818024,0.031672599539160726,0.01875999942421913,0.021433312951752728,5,0.21636399626731873,0.29036399722099304,0.23997960090637208,0.23644299805164337,0.026996506266576577,5,0.004879999905824661,0.007639999967068434,0.006104199960827827,0.006039999891072512,0.0009553756515006516,5,0.006401000078767538,0.009321000427007675,0.007240400090813637,0.006800000090152025,0.0010609507980633476,5,2880,64,8,16,8,9216,1,96,0,True,TORCH_SDPA,False,even,[96],96,96,96,96.0,96,0.0,0.0,0.0,False,0,96,96,BF16,CUDA_EVENT,generic,generic,none
0.005400000140070915,0.009560000151395798,0.0073760000988841055,0.007240000180900097,0.0013361676375432563,5,0.01976099982857704,0.04740099981427193,0.026296799629926683,0.021800000220537186,0.010607873700773927,5,0.19996300339698792,0.278764009475708,0.2305712044239044,0.22476300597190857,0.030189777052012475,5,0.005799999926239252,0.007441000081598759,0.006392400059849024,0.0060800001956522465,0.0006356403025129876,5,0.005799999926239252,0.007720000110566616,0.006544200051575899,0.005801000166684389,0.0009118369703429816,5,2880,64,8,16,8,9216,1,352,0,True,TORCH_SDPA,False,even,[352],352,352,352,352.0,352,0.0,0.0,0.0,False,0,352,352,BF16,CUDA_EVENT,generic,generic,none
0.005520000122487545,0.007519999984651804,0.006760200019925833,0.007000999990850687,0.0006755857285811434,5,0.018959999084472656,0.05344099923968315,0.026536399498581886,0.020080000162124634,0.013459758697666331,5,0.19240300357341766,0.2658039927482605,0.2154992014169693,0.20784300565719604,0.0259375085631373,5,0.005799999926239252,0.007000000216066837,0.006208000145852566,0.005840000230818987,0.0004875407984769215,5,0.004480000119656324,0.008559999987483025,0.006552200112491846,0.005919999908655882,0.001508998158989674,5,2880,64,8,16,8,9216,1,608,0,True,TORCH_SDPA,False,even,[608],608,608,608,608.0,608,0.0,0.0,0.0,False,0,608,608,BF16,CUDA_EVENT,generic,generic,none
0.005840000230818987,0.00860000029206276,0.007271999958902597,0.00687999976798892,0.0009909672052058262,5,0.01931999996304512,0.06432099640369415,0.03288059905171394,0.027000999078154564,0.01620442869272382,5,0.24372300505638123,0.28616398572921753,0.2553871959447861,0.24972300231456757,0.015604420944445486,5,0.004401000216603279,0.007240000180900097,0.005960400123149157,0.00672100018709898,0.0012680695788160508,5,0.004360000137239695,0.00803999975323677,0.006343999970704317,0.005799999926239252,0.001363665580939464,5,2880,64,8,16,8,9216,1,864,0,True,TORCH_SDPA,False,even,[864],864,864,864,864.0,864,0.0,0.0,0.0,False,0,864,864,BF16,CUDA_EVENT,generic,generic,none
0.00443999981507659,0.0055599999614059925,0.004687999933958053,0.004480000119656324,0.00043700802744983626,5,0.012400000356137753,0.05552000179886818,0.022896000370383262,0.012719999998807907,0.01665408316682377,5,0.2204809933900833,0.2879210114479065,0.2486808031797409,0.23824000358581543,0.023637893007624037,5,0.004399999976158142,0.004559999797493219,0.004479999933391809,0.004480000119656324,5.6568512254674996e-05,5,0.004399999976158142,0.004519999958574772,0.004480000026524067,0.004480000119656324,4.381779817994027e-05,5,2880,64,8,16,8,9216,1,1216,0,True,TORCH_SDPA,False,even,[1216],1216,1216,1216,1216.0,1216,0.0,0.0,0.0,False,0,1216,1216,BF16,CUDA_EVENT,generic,generic,none
0.00443999981507659,0.005799999926239252,0.004863999970257282,0.004519999958574772,0.0005231290412605549,5,0.014159999787807465,0.0565200001001358,0.02286399994045496,0.01432000007480383,0.016830498109984243,5,0.2752009928226471,0.38656100630760193,0.29996060132980346,0.27880001068115234,0.043341953990803365,5,0.004480000119656324,0.004559999797493219,0.004504000023007393,0.004480000119656324,3.1999871134757994e-05,5,0.004399999976158142,0.004519999958574772,0.0044639999978244305,0.004480000119656324,4.079219274941178e-05,5,2880,64,8,16,8,9216,1,1728,0,True,TORCH_SDPA,False,even,[1728],1728,1728,1728,1728.0,1728,0.0,0.0,0.0,False,0,1728,1728,BF16,CUDA_EVENT,generic,generic,none
0.005760000087320805,0.00872000027447939,0.006600200105458498,0.005840000230818987,0.001139684260639778,5,0.017880000174045563,0.05023999884724617,0.03027219995856285,0.02783999964594841,0.011043550528736689,5,0.21232099831104279,0.255840003490448,0.2345441997051239,0.2340400069952011,0.014065282825557884,5,0.00559999980032444,0.006839999929070473,0.006191999930888414,0.006240000016987324,0.0004273827407249831,5,0.005840000230818987,0.007639999967068434,0.006208000145852566,0.005840000230818987,0.0007161674874340462,5,2880,64,8,16,8,9216,1,32,0,True,TORCH_SDPA,False,even,[32],32,32,32,32.0,32,0.0,0.0,0.0,False,0,32,32,BF16,CUDA_EVENT,generic,generic,none
0.004360000137239695,0.00824000034481287,0.005232200026512146,0.004559999797493219,0.0015058246344890169,5,0.015721000730991364,0.0213600005954504,0.01724020019173622,0.016359999775886536,0.0020763123286957866,5,0.44040098786354065,1.5134429931640625,0.6750493943691254,0.44784098863601685,0.42056150617669263,5,0.004360000137239695,0.004480000119656324,0.004424000065773726,0.004399999976158142,4.8000024010787934e-05,5,0.004399999976158142,0.004480000119656324,0.004431999940425158,0.00443999981507659,2.993328789585909e-05,5,2880,64,8,16,8,9216,1,2240,0,True,TORCH_SDPA,False,even,[2240],2240,2240,2240,2240.0,2240,0.0,0.0,0.0,False,0,2240,2240,BF16,CUDA_EVENT,generic,generic,none
0.0055599999614059925,0.007679999805986881,0.0065679999999701975,0.006800000090152025,0.0007620603182531634,5,0.018039999529719353,0.028519999235868454,0.02122399993240833,0.01899999938905239,0.003841799378436824,5,0.2101610004901886,0.23208099603652954,0.21936080157756804,0.21372100710868835,0.009860551899649324,5,0.005400000140070915,0.00803999975323677,0.006159999966621399,0.005880000069737434,0.0009673054379218278,5,0.00443999981507659,0.00875999964773655,0.006007999926805496,0.005799999926239252,0.0014704338377968986,5,2880,64,8,16,8,9216,1,288,0,True,TORCH_SDPA,False,even,[288],288,288,288,288.0,288,0.0,0.0,0.0,False,0,288,288,BF16,CUDA_EVENT,generic,generic,none
0.004360000137239695,0.005760000087320805,0.004704000055789947,0.004480000119656324,0.0005310216692631211,5,0.016039999201893806,0.054760001599788666,0.024159999936819075,0.01655999943614006,0.015306135546239314,5,0.669402003288269,0.7802019715309143,0.6937615990638732,0.6735619902610779,0.043248094079248164,5,0.004399999976158142,0.005919999908655882,0.004719999898225069,0.00443999981507659,0.0006002666105000245,5,0.004399999976158142,0.004480000119656324,0.004416000004857779,0.004399999976158142,3.200005739927292e-05,5,2880,64,8,16,8,9216,1,2752,0,True,TORCH_SDPA,False,even,[2752],2752,2752,2752,2752.0,2752,0.0,0.0,0.0,False,0,2752,2752,BF16,CUDA_EVENT,generic,generic,none
