time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_input_reshape.count,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_kv_cache_save.count,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_prefill.count,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_decode.count,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,time_stats.attn_output_reshape.count,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend,is_mixed_batch,mode,seq_lens,total_tokens,max_seq_len,min_seq_len,avg_seq_len,equal_seq_len,seq_len_variance,seq_len_std,seq_len_cv,is_chunked_prefill_sample,chunk_start_token,chunk_end_token,total_prefill_tokens,profiling_precision,measurement_type,model_arch,model_architecture_profile,quant_signature
0.007160000037401915,0.014560000039637089,0.008848000038415193,0.007439999841153622,0.00286165267069181,5,0.019759999588131905,0.05268000066280365,0.028232000395655633,0.022600000724196434,0.012380718064177652,5,0.18880000710487366,0.25940001010894775,0.20884840488433837,0.19992099702358246,0.025829308633516703,5,0.005960000213235617,0.007679999805986881,0.006807999964803457,0.006800000090152025,0.0006356853476463642,5,0.005400000140070915,0.008559999987483025,0.006911999918520451,0.00687999976798892,0.0010028439167395083,5,2880,64,8,32,8,9216,1,160,0,True,TORCH_SDPA,False,even,[160],160,160,160,160.0,160,0.0,0.0,0.0,False,0,160,160,BF16,CUDA_EVENT,generic,generic,none
0.00443999981507659,0.00812000036239624,0.007096000015735626,0.007519999984651804,0.0013525917146345573,5,0.017680000513792038,0.049240000545978546,0.02598400004208088,0.020560000091791153,0.011710715989823945,5,0.18479999899864197,0.2616400122642517,0.2172402024269104,0.2150000035762787,0.025568912843018248,5,0.005760000087320805,0.006839999929070473,0.00615199999883771,0.006120000034570694,0.0003695618681357981,5,0.006200000178068876,0.007600000128149986,0.0067842000164091585,0.006560999900102615,0.0005309374244262323,5,2880,64,8,32,8,9216,1,416,0,True,TORCH_SDPA,False,even,[416],416,416,416,416.0,416,0.0,0.0,0.0,False,0,416,416,BF16,CUDA_EVENT,generic,generic,none
0.004519999958574772,0.00863999966531992,0.0071519998833537105,0.007679999805986881,0.0014219760316553775,5,0.017640000209212303,0.05471999943256378,0.027056000009179116,0.0213600005954504,0.013903405931171918,5,0.1891999989748001,0.2489600032567978,0.2102883994579315,0.20308099687099457,0.02035782334915945,5,0.005280000157654285,0.007400000002235174,0.0061680000275373455,0.006000000052154064,0.0007835917392200686,5,0.005679999943822622,0.007720000110566616,0.006792000029236078,0.007199999876320362,0.0008156077337938281,5,2880,64,8,32,8,9216,1,672,0,True,TORCH_SDPA,False,even,[672],672,672,672,672.0,672,0.0,0.0,0.0,False,0,672,672,BF16,CUDA_EVENT,generic,generic,none
0.004480000119656324,0.00827999971807003,0.006448000017553568,0.007360000163316727,0.0016189675258586498,5,0.020800000056624413,0.045159999281167984,0.026528000086545944,0.0225600004196167,0.009365994267402882,5,0.20868100225925446,0.2584410011768341,0.22988060116767883,0.22672000527381897,0.016123523825740806,5,0.004519999958574772,0.0077599999494850636,0.005224000010639429,0.004600000102072954,0.0012685991972457606,5,0.004399999976158142,0.00875999964773655,0.005327999964356423,0.004480000119656324,0.0017175609054126406,5,2880,64,8,32,8,9216,1,928,0,True,TORCH_SDPA,False,even,[928],928,928,928,928.0,928,0.0,0.0,0.0,False,0,928,928,BF16,CUDA_EVENT,generic,generic,none
0.004480000119656324,0.005119999870657921,0.004631999973207712,0.004519999958574772,0.0002457965986141377,5,0.012319999746978283,0.07011999934911728,0.023999999836087228,0.012439999729394913,0.023060518398809383,5,0.22071999311447144,0.3091210126876831,0.25702440142631533,0.24724100530147552,0.03197522495300168,5,0.004480000119656324,0.004639999940991402,0.004544000048190356,0.004519999958574772,6.499226332255945e-05,5,0.004519999958574772,0.004679999779909849,0.004575999919325113,0.004559999797493219,5.986647622883656e-05,5,2880,64,8,32,8,9216,1,1344,0,True,TORCH_SDPA,False,even,[1344],1344,1344,1344,1344.0,1344,0.0,0.0,0.0,False,0,1344,1344,BF16,CUDA_EVENT,generic,generic,none
0.005760000087320805,0.00803999975323677,0.006695999950170517,0.006279999855905771,0.0009460993242780407,5,0.017720000818371773,0.024399999529123306,0.01964000016450882,0.01860000006854534,0.00247651338385465,5,0.18775999546051025,0.22036099433898926,0.20246419906616211,0.19568000733852386,0.012226231888304793,5,0.004279999993741512,0.014680000022053719,0.007608000002801418,0.006519999820739031,0.0036333037338744313,5,0.00571999978274107,0.007160000037401915,0.006056000012904406,0.005799999926239252,0.000553447398573582,5,2880,64,8,32,8,9216,1,64,0,True,TORCH_SDPA,False,even,[64],64,64,64,64.0,64,0.0,0.0,0.0,False,0,64,64,BF16,CUDA_EVENT,generic,generic,none
0.004480000119656324,0.004519999958574772,0.004496000055223703,0.004480000119656324,1.9595839028743304e-05,5,0.014360000379383564,0.0575999990105629,0.023151999898254873,0.014600000344216824,0.017224714822186644,5,0.31520000100135803,0.4359210133552551,0.34206460118293763,0.3165209889411926,0.04710804588469588,5,0.004480000119656324,0.005119999870657921,0.004624000005424023,0.004480000119656324,0.0002499279072975092,5,0.00443999981507659,0.004600000102072954,0.004503999929875135,0.004480000119656324,6.499236649676148e-05,5,2880,64,8,32,8,9216,1,1856,0,True,TORCH_SDPA,False,even,[1856],1856,1856,1856,1856.0,1856,0.0,0.0,0.0,False,0,1856,1856,BF16,CUDA_EVENT,generic,generic,none
0.005760000087320805,0.00827999971807003,0.006304000038653612,0.005840000230818987,0.0009884450856530887,5,0.0175199992954731,0.02304000034928322,0.01976799964904785,0.018799999728798866,0.0019739748981560576,5,0.18692000210285187,0.21748000383377075,0.2007441997528076,0.20096099376678467,0.011860920954288269,5,0.004399999976158142,0.005880000069737434,0.005215999949723482,0.005239999853074551,0.00047504106699048867,5,0.005799999926239252,0.005880000069737434,0.005832000076770783,0.005840000230818987,2.9933337677144675e-05,5,2880,64,8,32,8,9216,1,320,0,True,TORCH_SDPA,False,even,[320],320,320,320,320.0,320,0.0,0.0,0.0,False,0,320,320,BF16,CUDA_EVENT,generic,generic,none
0.005760000087320805,0.01140000019222498,0.007792000193148851,0.007360000163316727,0.0020878927396767374,5,0.018239999189972878,0.02776000089943409,0.02183220013976097,0.020080000162124634,0.0035606525995225376,5,0.19696000218391418,0.21887999773025513,0.20688819885253906,0.20603999495506287,0.009089870402623627,5,0.005760000087320805,0.009279999881982803,0.006839999929070473,0.0063599999994039536,0.001246306504207368,5,0.005760000087320805,0.018880000337958336,0.008496000058948993,0.005799999926239252,0.005195727612171823,5,2880,64,8,32,8,9216,1,224,0,True,TORCH_SDPA,False,even,[224],224,224,224,224.0,224,0.0,0.0,0.0,False,0,224,224,BF16,CUDA_EVENT,generic,generic,none
0.004399999976158142,0.004639999940991402,0.004536199942231178,0.004559999797493219,7.844588941297781e-05,5,0.01600000075995922,0.04439999908208847,0.02211200036108494,0.016680000349879265,0.011148721978583341,5,0.4938400089740753,0.583961009979248,0.514776599407196,0.49939998984336853,0.03469259522973538,5,0.004480000119656324,0.004600000102072954,0.004544000048190356,0.004559999797493219,5.4258613605923594e-05,5,0.004399999976158142,0.004679999779909849,0.004543999955058098,0.004559999797493219,9.666430224026145e-05,5,2880,64,8,32,8,9216,1,2368,0,True,TORCH_SDPA,False,even,[2368],2368,2368,2368,2368.0,2368,0.0,0.0,0.0,False,0,2368,2368,BF16,CUDA_EVENT,generic,generic,none
0.006240000016987324,0.007679999805986881,0.006823999900370836,0.00687999976798892,0.0005119999215821773,5,0.018960999324917793,0.021400000900030136,0.020064200088381768,0.0200399998575449,0.0008259440181146451,5,0.1780800074338913,0.1982399970293045,0.18908799886703492,0.1921599954366684,0.008361714541492154,5,0.005040000192821026,0.0075599998235702515,0.0057679999619722365,0.005439999978989363,0.0009299977503085475,5,0.005280000157654285,0.009320000186562538,0.0063680000603199005,0.005799999926239252,0.0014950371896108338,5,2880,64,8,32,8,9216,1,96,0,True,TORCH_SDPA,False,even,[96],96,96,96,96.0,96,0.0,0.0,0.0,False,0,96,96,BF16,CUDA_EVENT,generic,generic,none
0.005760000087320805,0.007600000128149986,0.006832000054419041,0.0074800001457333565,0.0008599163133254428,5,0.018319999799132347,0.14900000393390656,0.04564800076186657,0.01995999924838543,0.05168966260946644,5,0.1889999955892563,0.6951209902763367,0.30322439670562745,0.2054010033607483,0.19647992567818193,5,0.00559999980032444,0.0074800001457333565,0.006743999943137169,0.006920000072568655,0.0006210186232025887,5,0.005760000087320805,0.007400000002235174,0.00614400003105402,0.005840000230818987,0.000630225339046926,5,2880,64,8,32,8,9216,1,576,0,True,TORCH_SDPA,False,even,[576],576,576,576,576.0,576,0.0,0.0,0.0,False,0,576,576,BF16,CUDA_EVENT,generic,generic,none
0.00571999978274107,0.00827999971807003,0.006791999936103821,0.0069599999114871025,0.0009416240422894744,5,0.017160000279545784,0.02223999984562397,0.01955999992787838,0.018279999494552612,0.002155996429666473,5,0.1862799972295761,0.2362000048160553,0.20287240147590638,0.1926400065422058,0.018668570125103284,5,0.004999999888241291,0.01351999957114458,0.007519999891519547,0.006200000178068876,0.003053862969290843,5,0.00559999980032444,0.005840000230818987,0.005752000026404858,0.005760000087320805,8.158443116043187e-05,5,2880,64,8,32,8,9216,1,480,0,True,TORCH_SDPA,False,even,[480],480,480,480,480.0,480,0.0,0.0,0.0,False,0,480,480,BF16,CUDA_EVENT,generic,generic,none
