time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_input_reshape.count,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_kv_cache_save.count,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_prefill.count,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_decode.count,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,time_stats.attn_output_reshape.count,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,attention_backend,prefill_seq_lens,prefill_kv_cache_sizes,decode_kv_cache_sizes,num_prefill_seqs,num_decode_seqs,decode_batch_size,total_batch_size,total_prefill_tokens,total_decode_tokens,total_tokens,decode_avg_kv_cache_size,batch_composition_ratio,mode,is_true_mixed_batch,is_mixed_batch,is_prefill,batch_size,prefill_chunk_size,kv_cache_size,is_chunked_prefill_sample,chunk_start_token,chunk_end_token,profiling_precision,measurement_type,model_arch,model_architecture_profile,quant_signature
0.004399999976158142,0.011719999834895134,0.005895999912172556,0.00443999981507659,0.0029121098497934678,5,0.018039999529719353,0.027079999446868896,0.020135999470949174,0.018360000103712082,0.0034855220310906136,5,5.355975151062012,5.450775146484375,5.393543338775634,5.391816139221191,0.03206433446916385,5,0.061239998787641525,0.06196000054478645,0.06161619946360588,0.06164100021123886,0.0002967724612547458,5,0.004360000137239695,0.00443999981507659,0.004399999976158142,0.004399999976158142,3.577694356427611e-05,5,2880,64,8,1,8,9216,TORCH_SDPA,[8192],[0],[1024],1,1,1,2,8192,1,8193,1024,0.5,true_mixed,True,False,True,2,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.00419999985024333,0.00803999975323677,0.005016199871897697,0.004279999993741512,0.0015124263885223786,5,0.018039999529719353,0.032680001109838486,0.02112800031900406,0.018200000748038292,0.005778603685070534,5,5.3968119621276855,5.450212001800537,5.413324356079102,5.41005277633667,0.01936141109344604,5,0.11451999843120575,0.1149199977517128,0.11475200057029725,0.11484000086784363,0.00016079804817116178,5,0.0041600000113248825,0.004360000137239695,0.0042559999972581865,0.004279999993741512,6.974244409748296e-05,5,2880,64,8,1,8,9216,TORCH_SDPA,[8192],[0],[3072],1,1,1,2,8192,1,8193,3072,0.5,true_mixed,True,False,True,2,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.004360000137239695,0.004559999797493219,0.004408000037074089,0.004360000137239695,7.756274788127041e-05,5,0.018200000748038292,0.049320001155138016,0.024800000339746477,0.01875999942421913,0.012263924737406525,5,5.350053787231445,5.445573806762695,5.378198051452637,5.366574764251709,0.03423535443529643,5,0.06168000027537346,0.06604000180959702,0.06330420002341271,0.06295999884605408,0.001455134433356806,5,0.00431999983265996,0.00443999981507659,0.004375999886542558,0.004360000137239695,5.425861360592359e-05,5,2880,64,8,1,8,9216,TORCH_SDPA,[8192],[0],"[1024, 1024]",1,2,2,3,8192,2,8194,1024,0.3333333333333333,true_mixed,True,False,True,3,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.004480000119656324,0.00803999975323677,0.005231999885290861,0.004559999797493219,0.001404313286809068,5,0.017839999869465828,0.030400000512599945,0.021136000007390975,0.018319999799132347,0.004769275222264117,5,5.372972011566162,5.442331790924072,5.3995403289794925,5.391851902008057,0.023400576747305116,5,0.14059999585151672,0.14535999298095703,0.14212819635868074,0.14139999449253082,0.001715345946605387,5,0.004480000119656324,0.005840000230818987,0.004936000052839518,0.004600000102072954,0.0005194459354660044,5,2880,64,8,1,8,9216,TORCH_SDPA,[8192],[0],[4096],1,1,1,2,8192,1,8193,4096,0.5,true_mixed,True,False,True,2,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.0041600000113248825,0.00443999981507659,0.004287999961525202,0.004279999993741512,9.260660388066421e-05,5,0.017999999225139618,0.030319999903440475,0.020608000084757806,0.018200000748038292,0.00485708710813728,5,5.377532005310059,5.452651023864746,5.406396198272705,5.40021276473999,0.02606259528216987,5,0.11699999868869781,0.12104000151157379,0.11832799911499023,0.11807999759912491,0.0014163399132930874,5,0.0041600000113248825,0.00443999981507659,0.0042559999972581865,0.004240000154823065,9.666430224026145e-05,5,2880,64,8,1,8,9216,TORCH_SDPA,[8192],[0],"[3072, 3072]",1,2,2,3,8192,2,8194,3072,0.3333333333333333,true_mixed,True,False,True,3,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.004399999976158142,0.005640000104904175,0.004687999933958053,0.00443999981507659,0.0004775940558326535,5,0.017839999869465828,0.041839998215436935,0.022911999747157095,0.017999999225139618,0.009471857352104344,5,5.354013919830322,5.391374111175537,5.376926040649414,5.381254196166992,0.014477854022003278,5,0.063960000872612,0.06552000343799591,0.064512000977993,0.064240001142025,0.0005831789489416459,5,0.004399999976158142,0.004480000119656324,0.004440000001341105,0.00443999981507659,3.5777151814455904e-05,5,2880,64,8,1,8,9216,TORCH_SDPA,[8192],[0],"[1024, 1024, 1024, 1024]",1,4,4,5,8192,4,8196,1024,0.2,true_mixed,True,False,True,5,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.00443999981507659,0.05023999884724617,0.01362399971112609,0.004480000119656324,0.018308023601366012,5,0.018160000443458557,0.14988000690937042,0.04476020112633705,0.01852099969983101,0.052560213545617775,5,5.3708930015563965,5.881054878234863,5.487893772125244,5.390414237976074,0.1969193132363933,5,0.14300000667572021,0.1459610015153885,0.14420040249824523,0.1438010036945343,0.0010833555963503994,5,0.00443999981507659,0.004600000102072954,0.004535999894142151,0.004559999797493219,5.4258695995502165e-05,5,2880,64,8,1,8,9216,TORCH_SDPA,[8192],[0],"[4096, 4096]",1,2,2,3,8192,2,8194,4096,0.3333333333333333,true_mixed,True,False,True,3,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.004360000137239695,0.00559999980032444,0.0046639999374747275,0.00443999981507659,0.0004696210524292086,5,0.01775999926030636,0.06227999925613403,0.026927999779582025,0.017920000478625298,0.01767988028016552,5,5.387453079223633,5.421133041381836,5.400037002563477,5.396573066711426,0.011228411543740182,5,0.11931999772787094,0.12104099988937378,0.11990460008382797,0.11980099976062775,0.0005992027347119256,5,0.004360000137239695,0.00443999981507659,0.004407999943941832,0.004399999976158142,2.9933138551795365e-05,5,2880,64,8,1,8,9216,TORCH_SDPA,[8192],[0],"[3072, 3072, 3072, 3072]",1,4,4,5,8192,4,8196,3072,0.2,true_mixed,True,False,True,5,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.004399999976158142,0.00443999981507659,0.004415999911725521,0.004399999976158142,1.9595839028743304e-05,5,0.018120000138878822,0.05079999938607216,0.025071999803185464,0.01860000006854534,0.012869819370145363,5,5.365054130554199,5.4091339111328125,5.387637996673584,5.386494159698486,0.014942227495677198,5,0.06532000005245209,0.0660799965262413,0.06566400080919266,0.06560000032186508,0.0002587342462272287,5,0.00443999981507659,0.004519999958574772,0.004463999904692173,0.00443999981507659,3.2000080682464336e-05,5,2880,64,8,1,8,9216,TORCH_SDPA,[8192],[0],"[1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024]",1,8,8,9,8192,8,8200,1024,0.1111111111111111,true_mixed,True,False,True,9,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.00443999981507659,0.006240000016987324,0.004863999970257282,0.004559999797493219,0.000690321690358605,5,0.017960000783205032,0.0801599994301796,0.03065600022673607,0.018400000408291817,0.024752943343983758,5,5.366973876953125,5.41633415222168,5.382301998138428,5.377974033355713,0.017808829372008353,5,0.14468100666999817,0.14696000516414642,0.14560820460319518,0.14548000693321228,0.0007465420976241932,5,0.00443999981507659,0.005160000175237656,0.004631999973207712,0.004519999958574772,0.0002658120704179454,5,2880,64,8,1,8,9216,TORCH_SDPA,[8192],[0],"[4096, 4096, 4096, 4096]",1,4,4,5,8192,4,8196,4096,0.2,true_mixed,True,False,True,5,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
