time_stats.moe_gating.min,time_stats.moe_gating.max,time_stats.moe_gating.mean,time_stats.moe_gating.median,time_stats.moe_gating.std,time_stats.moe_shuffling.min,time_stats.moe_shuffling.max,time_stats.moe_shuffling.mean,time_stats.moe_shuffling.median,time_stats.moe_shuffling.std,time_stats.moe_grouped_gemm.min,time_stats.moe_grouped_gemm.max,time_stats.moe_grouped_gemm.mean,time_stats.moe_grouped_gemm.median,time_stats.moe_grouped_gemm.std,time_stats.moe_expert_up_proj.min,time_stats.moe_expert_up_proj.max,time_stats.moe_expert_up_proj.mean,time_stats.moe_expert_up_proj.median,time_stats.moe_expert_up_proj.std,time_stats.moe_expert_down_proj.min,time_stats.moe_expert_down_proj.max,time_stats.moe_expert_down_proj.mean,time_stats.moe_expert_down_proj.median,time_stats.moe_expert_down_proj.std,num_tokens,num_experts,num_experts_per_device,expert_parallel_size,router_topk,hidden_dim,expert_hidden_dim,use_gated,num_tensor_parallel_workers
0.034,0.034,0.034,0.034,0.0,0.10300000000000001,0.10300000000000001,0.10300000000000001,0.10300000000000001,0.0,2.2600000000000002,2.2600000000000002,2.2600000000000002,2.2600000000000002,0.0,0.012,0.015,0.013033333333333334,0.013000000000000001,0.00031446603773522,0.01,0.011,0.010016666666666669,0.01,0.00012801909579781003,768,60,60,1,4,2048,1408,True,1
0.035,0.035,0.035,0.035,0.0,0.10200000000000001,0.10200000000000001,0.10200000000000001,0.10200000000000001,0.0,2.339,2.339,2.339,2.339,0.0,0.013000000000000001,0.015,0.013133333333333334,0.013000000000000001,0.00042687494916218954,0.01,0.011,0.010016666666666669,0.01,0.00012801909579781003,760,60,60,1,4,2048,1408,True,1
0.034,0.034,0.034,0.034,0.0,0.10200000000000001,0.10200000000000001,0.10200000000000001,0.10200000000000001,0.0,2.2600000000000002,2.2600000000000002,2.2600000000000002,2.2600000000000002,0.0,0.013000000000000001,0.015,0.013133333333333334,0.013000000000000001,0.00042687494916218954,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,752,60,60,1,4,2048,1408,True,1
0.034,0.034,0.034,0.034,0.0,0.10200000000000001,0.10200000000000001,0.10200000000000001,0.10200000000000001,0.0,2.38,2.38,2.38,2.38,0.0,0.013000000000000001,0.015,0.013066666666666667,0.013000000000000001,0.0003590109871423,0.01,0.011,0.010016666666666669,0.01,0.00012801909579781003,744,60,60,1,4,2048,1408,True,1
0.035,0.035,0.035,0.035,0.0,0.099,0.099,0.099,0.099,0.0,2.31,2.31,2.31,2.31,0.0,0.012,0.015,0.013066666666666667,0.013000000000000001,0.0003590109871423001,0.01,0.011,0.010016666666666669,0.01,0.00012801909579781003,736,60,60,1,4,2048,1408,True,1
0.035,0.035,0.035,0.035,0.0,0.1,0.1,0.1,0.1,0.0,2.364,2.364,2.364,2.364,0.0,0.013000000000000001,0.015,0.013083333333333334,0.013000000000000001,0.0003782268572636735,0.01,0.011,0.010333333333333335,0.01,0.00047140452079103126,728,60,60,1,4,2048,1408,True,1
0.035,0.035,0.035,0.035,0.0,0.101,0.101,0.101,0.101,0.0,2.291,2.291,2.291,2.291,0.0,0.012,0.015,0.013016666666666668,0.013000000000000001,0.0003411581581743119,0.01,0.011,0.010250000000000002,0.01,0.0004330127018922189,720,60,60,1,4,2048,1408,True,1
0.035,0.035,0.035,0.035,0.0,0.1,0.1,0.1,0.1,0.0,2.5060000000000002,2.5060000000000002,2.5060000000000002,2.5060000000000002,0.0,0.013000000000000001,0.016,0.0131,0.013000000000000001,0.00047258156262526064,0.01,0.014,0.012133333333333333,0.013000000000000001,0.001297005097222915,712,60,60,1,4,2048,1408,True,1
0.035,0.035,0.035,0.035,0.0,0.1,0.1,0.1,0.1,0.0,2.492,2.492,2.492,2.492,0.0,0.012,0.015,0.013016666666666668,0.013000000000000001,0.00038693955887479653,0.013000000000000001,0.014,0.013800000000000002,0.014,0.00039999999999999964,704,60,60,1,4,2048,1408,True,1
0.035,0.035,0.035,0.035,0.0,0.1,0.1,0.1,0.1,0.0,2.565,2.565,2.565,2.565,0.0,0.012,0.015,0.013083333333333334,0.013000000000000001,0.0003782268572636737,0.013000000000000001,0.014,0.013266666666666668,0.013000000000000001,0.0004422166387140529,696,60,60,1,4,2048,1408,True,1
