,time_stats.all_reduce.min,time_stats.all_reduce.max,time_stats.all_reduce.mean,time_stats.all_reduce.median,time_stats.all_reduce.std,time_stats.all_reduce.count,rank,num_workers,size,collective,devices_per_node,max_devices_per_node,profiling_precision
140,0.041278999999999996,0.04151900000000001,0.04139933333333333,0.04139999999999998,9.798072372779809e-05,3,0,8,1441792,all_reduce,8,8,FP16
141,0.04123900000000003,0.04143899999999996,0.041359333333333324,0.04139999999999998,8.65653253650117e-05,3,0,8,1474560,all_reduce,8,8,FP16
142,0.04108000000000004,0.041319000000000015,0.04119933333333334,0.04119899999999996,9.757162611241176e-05,3,0,8,1507328,all_reduce,8,8,FP16
143,0.041278999999999996,0.041878999999999965,0.04147899999999998,0.041278999999999996,0.0002828427124746042,3,0,8,1540096,all_reduce,8,8,FP16
144,0.041278999999999996,0.04171999999999997,0.04154599999999999,0.04163900000000001,0.00019167159413955434,3,0,8,1572864,all_reduce,8,8,FP16
145,0.041439000000000024,0.041479000000000044,0.04145233333333339,0.04143900000000008,1.885618083163723e-05,3,0,8,1605632,all_reduce,8,8,FP16
146,0.04143900000000008,0.04168000000000001,0.04159933333333335,0.04167899999999997,0.0001133735222860525,3,0,8,1638400,all_reduce,8,8,FP16
147,0.04139999999999998,0.04143900000000008,0.041426000000000004,0.04143899999999996,1.8384776310870258e-05,3,0,8,1671168,all_reduce,8,8,FP16
148,0.04135900000000001,0.041479000000000044,0.04141233333333335,0.041399000000000005,4.9888765157002395e-05,3,0,8,1703936,all_reduce,8,8,FP16
149,0.04143899999999996,0.041599000000000046,0.04150566666666664,0.041478999999999926,6.798692684794684e-05,3,0,8,1736704,all_reduce,8,8,FP16
150,0.04131899999999996,0.04155899999999997,0.041465666666666644,0.04151900000000001,0.00010498677165350211,3,0,8,1769472,all_reduce,8,8,FP16
151,0.04151900000000001,0.04159900000000002,0.041545666666666675,0.04151900000000001,3.771236166328754e-05,3,0,8,1802240,all_reduce,8,8,FP16
152,0.04135900000000004,0.041599000000000046,0.04143900000000004,0.04135900000000004,0.00011313708498984953,3,0,8,1835008,all_reduce,8,8,FP16
153,0.04135900000000004,0.04179900000000009,0.041532333333333386,0.041439000000000024,0.00019136933459212434,3,0,8,1867776,all_reduce,8,8,FP16
154,0.04151900000000001,0.04163900000000001,0.04158566666666667,0.04159899999999999,4.988876515698509e-05,3,0,8,1900544,all_reduce,8,8,FP16
155,0.041599000000000046,0.04179899999999998,0.04171900000000001,0.04175900000000002,8.64098759787476e-05,3,0,8,1933312,all_reduce,8,8,FP16
156,0.041278999999999996,0.04151900000000001,0.041399000000000005,0.041399000000000005,9.797958971133162e-05,3,0,8,1966080,all_reduce,8,8,FP16
157,0.041599000000000046,0.04179899999999998,0.04167933333333334,0.04163999999999999,8.625672276535097e-05,3,0,8,1998848,all_reduce,8,8,FP16
158,0.041439000000000024,0.04167900000000003,0.04158566666666669,0.04163900000000001,0.00010498677165348947,3,0,8,2031616,all_reduce,8,8,FP16
159,0.04135900000000004,0.041600000000000026,0.04147933333333335,0.04147899999999999,9.838812033076438e-05,3,0,8,2064384,all_reduce,8,8,FP16
160,0.04135899999999998,0.04171899999999994,0.04154566666666667,0.04155900000000008,0.00014727148022914994,3,0,8,2097152,all_reduce,8,8,FP16
161,0.04151900000000001,0.041838999999999946,0.041638999999999995,0.041559000000000026,0.00014236104336038503,3,0,8,2129920,all_reduce,8,8,FP16
162,0.04143899999999996,0.04179899999999998,0.04162566666666665,0.04163900000000001,0.00014727148022917276,3,0,8,2162688,all_reduce,8,8,FP16
163,0.04163900000000001,0.041839,0.041719000000000006,0.04167900000000003,8.640987597876474e-05,3,0,8,2195456,all_reduce,8,8,FP16
164,0.04163900000000001,0.041719000000000055,0.04167900000000003,0.04167900000000003,3.265986323712754e-05,3,0,8,2228224,all_reduce,8,8,FP16
