,time_stats.send_recv.min,time_stats.send_recv.max,time_stats.send_recv.mean,time_stats.send_recv.median,time_stats.send_recv.std,time_stats.send_recv.count,rank,num_workers,size,collective,devices_per_node,max_devices_per_node,profiling_precision
38,0.011999000000000024,0.012238999999999976,0.01209233333333333,0.012038999999999987,0.00010498677165347464,3,0,2,313344,send_recv,2,8,FP16
39,0.012239000000000033,0.012518999999999949,0.012385666666666661,0.012399000000000002,0.00011469767022720117,3,0,2,321536,send_recv,2,8,FP16
40,0.012038999999999987,0.012199000000000012,0.01211900000000001,0.012119000000000029,6.531972647422818e-05,3,0,2,329728,send_recv,2,8,FP16
41,0.012158999999999993,0.012278999999999997,0.012212333333333334,0.012199000000000012,4.988876515698586e-05,3,0,2,337920,send_recv,2,8,FP16
42,0.012679000000000003,0.012839,0.012772333333333328,0.012798999999999979,6.798692684789967e-05,3,0,2,346112,send_recv,2,8,FP16
43,0.012839,0.012918999999999983,0.01289233333333332,0.012918999999999983,3.771236166327446e-05,3,0,2,354304,send_recv,2,8,FP16
44,0.012879000000000019,0.013119000000000028,0.012999000000000024,0.012999000000000024,9.797958971133092e-05,3,0,2,362496,send_recv,2,8,FP16
45,0.012559000000000027,0.013038999999999988,0.012798999999999998,0.012798999999999979,0.00019595917942263847,3,0,2,370688,send_recv,2,8,FP16
46,0.012718999999999994,0.012798999999999979,0.012772333333333316,0.012798999999999979,3.771236166327528e-05,3,0,2,378880,send_recv,2,8,FP16
47,0.013079000000000007,0.013119,0.013105666666666668,0.013119,1.885618083163805e-05,3,0,2,387072,send_recv,2,8,FP16
48,0.012798999999999979,0.013158999999999992,0.012958999999999984,0.012918999999999983,0.00014966629547096314,3,0,2,395264,send_recv,2,8,FP16
49,0.013678999999999974,0.013838999999999999,0.013785666666666656,0.013838999999999999,7.542472332657671e-05,3,0,2,403456,send_recv,2,8,FP16
50,0.013798999999999978,0.013959000000000003,0.01389233333333332,0.013918999999999983,6.79869268479126e-05,3,0,2,411648,send_recv,2,8,FP16
51,0.013878999999999963,0.014118999999999972,0.013972333333333304,0.013918999999999983,0.00010498677165349161,3,0,2,419840,send_recv,2,8,FP16
52,0.01395900000000006,0.014278999999999997,0.014105666666666678,0.01407899999999998,0.00013199326582146652,3,0,2,428032,send_recv,2,8,FP16
53,0.013799000000000035,0.013999000000000024,0.013905666666666682,0.013918999999999983,8.219218670624582e-05,3,0,2,436224,send_recv,2,8,FP16
54,0.013998999999999996,0.014119,0.014065666666666669,0.014079000000000008,4.9888765156988334e-05,3,0,2,444416,send_recv,2,8,FP16
55,0.013998999999999966,0.014238999999999976,0.014079333333333314,0.014,0.00011290212083432305,3,0,2,452608,send_recv,2,8,FP16
56,0.014439000000000021,0.014680000000000007,0.014532666666666671,0.014478999999999985,0.00010545246427761727,3,0,2,460800,send_recv,2,8,FP16
57,0.014360000000000013,0.014959000000000004,0.014692666666666666,0.014758999999999986,0.0002489984381923293,3,0,2,468992,send_recv,2,8,FP16
58,0.014599000000000046,0.014958999999999946,0.014799000000000015,0.014839000000000055,0.00014966629547092297,3,0,2,477184,send_recv,2,8,FP16
59,0.014839,0.014999000000000024,0.014892666666666686,0.014840000000000032,7.519012937584411e-05,3,0,2,485376,send_recv,2,8,FP16
60,0.014559000000000027,0.014878999999999991,0.014692333333333344,0.01463900000000001,0.00013597385369579353,3,0,2,493568,send_recv,2,8,FP16
61,0.014759000000000015,0.014918999999999983,0.014852333333333329,0.014878999999999991,6.798692684789003e-05,3,0,2,501760,send_recv,2,8,FP16
62,0.014958999999999946,0.015038999999999988,0.014998999999999986,0.014999000000000024,3.265986323712612e-05,3,0,2,509952,send_recv,2,8,FP16
63,0.014839000000000055,0.015158999999999992,0.015039000000000025,0.015119000000000028,0.00014236104336039462,3,0,2,518144,send_recv,2,8,FP16
64,0.015399000000000001,0.015558999999999969,0.015492333333333325,0.015519000000000005,6.798692684789365e-05,3,0,2,526336,send_recv,2,8,FP16
65,0.01559899999999999,0.01563900000000001,0.015612333333333334,0.015599000000000003,1.8856180831647857e-05,3,0,2,534528,send_recv,2,8,FP16
66,0.015519000000000005,0.015878999999999907,0.01569233333333331,0.01567900000000003,0.00014727148022912137,3,0,2,542720,send_recv,2,8,FP16
67,0.015719000000000007,0.016038999999999987,0.015905666666666665,0.015959000000000004,0.0001359738536958007,3,0,2,550912,send_recv,2,8,FP16
68,0.015759000000000016,0.015959000000000004,0.015852333333333357,0.015839000000000054,8.219218670624591e-05,3,0,2,559104,send_recv,2,8,FP16
69,0.01591900000000004,0.016079000000000006,0.015985666666666686,0.015959000000000004,6.798692684789286e-05,3,0,2,567296,send_recv,2,8,FP16
70,0.01587899999999999,0.016199000000000012,0.016079,0.016158999999999993,0.00014236104336042403,3,0,2,575488,send_recv,2,8,FP16
71,0.016039000000000043,0.016279,0.01615900000000001,0.016158999999999993,9.797958971130896e-05,3,0,2,583680,send_recv,2,8,FP16
72,0.01659899999999999,0.01687900000000002,0.01669233333333334,0.01659900000000002,0.00013199326582149576,3,0,2,591872,send_recv,2,8,FP16
73,0.016559000000000025,0.01695900000000006,0.016785666666666695,0.016839,0.00016759740119969677,3,0,2,600064,send_recv,2,8,FP16
74,0.017038999999999988,0.01711899999999997,0.01706566666666665,0.017038999999999988,3.771236166327446e-05,3,0,2,608256,send_recv,2,8,FP16
75,0.016959000000000002,0.017278999999999996,0.01717233333333333,0.017278999999999996,0.00015084944665312726,3,0,2,616448,send_recv,2,8,FP16
76,0.01659899999999999,0.016758999999999986,0.016692333333333323,0.016718999999999994,6.798692684790352e-05,3,0,2,624640,send_recv,2,8,FP16
77,0.01659899999999999,0.01691900000000001,0.016785666666666667,0.016839,0.0001359738536958161,3,0,2,632832,send_recv,2,8,FP16
78,0.01663900000000001,0.017038999999999988,0.01685233333333334,0.01687900000000002,0.00016438437341249765,3,0,2,641024,send_recv,2,8,FP16
79,0.016999000000000025,0.017079000000000007,0.017025666666666685,0.016999000000000025,3.771236166327446e-05,3,0,2,649216,send_recv,2,8,FP16
80,0.017278999999999996,0.017438999999999965,0.01737233333333332,0.017399,6.798692684789445e-05,3,0,2,657408,send_recv,2,8,FP16
81,0.01763900000000001,0.017759000000000014,0.01769266666666668,0.017680000000000008,4.980182950678089e-05,3,0,2,665600,send_recv,2,8,FP16
82,0.017679000000000004,0.01775899999999996,0.017705666666666665,0.01767900000000003,3.7712361663254826e-05,3,0,2,673792,send_recv,2,8,FP16
83,0.01767900000000003,0.017839,0.017745666666666673,0.017718999999999995,6.798692684789445e-05,3,0,2,681984,send_recv,2,8,FP16
84,0.017399,0.017479000000000043,0.017452333333333344,0.017478999999999984,3.7712361663288355e-05,3,0,2,690176,send_recv,2,8,FP16
85,0.017519000000000007,0.017679000000000087,0.017585666666666704,0.017559000000000026,6.7986926847938e-05,3,0,2,698368,send_recv,2,8,FP16
86,0.017679000000000004,0.017839,0.017745666666666663,0.017718999999999995,6.798692684790352e-05,3,0,2,706560,send_recv,2,8,FP16
87,0.01771900000000005,0.017839,0.017772333333333345,0.017758999999999987,4.988876515696932e-05,3,0,2,714752,send_recv,2,8,FP16
88,0.018399000000000002,0.018400000000000007,0.018399333333333337,0.018399000000000002,4.7140452079313866e-07,3,0,2,722944,send_recv,2,8,FP16
89,0.018478999999999985,0.018558999999999968,0.018518999999999983,0.018519000000000004,3.2659863237102046e-05,3,0,2,731136,send_recv,2,8,FP16
90,0.01835899999999998,0.018559000000000027,0.018492333333333336,0.018559,9.428090415822213e-05,3,0,2,739328,send_recv,2,8,FP16
91,0.01859899999999993,0.01879899999999998,0.018692333333333297,0.018678999999999973,8.219218670627125e-05,3,0,2,747520,send_recv,2,8,FP16
92,0.01843900000000002,0.018519000000000004,0.018479000000000023,0.01847900000000004,3.2659863237102046e-05,3,0,2,755712,send_recv,2,8,FP16
93,0.018399000000000002,0.01859900000000002,0.018479000000000006,0.018438999999999994,8.640987597878027e-05,3,0,2,763904,send_recv,2,8,FP16
94,0.018478999999999985,0.018638999999999996,0.01854566666666666,0.018519000000000004,6.798692684790624e-05,3,0,2,772096,send_recv,2,8,FP16
95,0.018679,0.01891900000000004,0.018785666666666683,0.018759000000000015,9.97775303139878e-05,3,0,2,780288,send_recv,2,8,FP16
96,0.018918999999999984,0.019519000000000005,0.019212333333333317,0.019198999999999956,0.0002451303508113456,3,0,2,788480,send_recv,2,8,FP16
97,0.019478999999999986,0.019519000000000005,0.019492333333333323,0.019478999999999986,1.8856180831650313e-05,3,0,2,796672,send_recv,2,8,FP16
98,0.01955899999999997,0.01963900000000001,0.01958566666666667,0.019559000000000028,3.7712361663288355e-05,3,0,2,804864,send_recv,2,8,FP16
99,0.019599000000000047,0.01963900000000001,0.01962566666666669,0.01963900000000001,1.8856180831624143e-05,3,0,2,813056,send_recv,2,8,FP16
100,0.01963900000000001,0.019959000000000005,0.019758999999999995,0.019678999999999974,0.00014236104336042143,3,0,2,821248,send_recv,2,8,FP16
101,0.01987899999999999,0.019959000000000005,0.019918999999999992,0.019918999999999982,3.265986323711479e-05,3,0,2,829440,send_recv,2,8,FP16
102,0.019638999999999997,0.020038999999999987,0.019892333333333335,0.019999000000000024,0.00017987650084309666,3,0,2,837632,send_recv,2,8,FP16
103,0.019879000000000018,0.020198999999999984,0.020079,0.020158999999999993,0.00014236104336040324,3,0,2,845824,send_recv,2,8,FP16
104,0.020439000000000023,0.020518999999999978,0.020479000000000008,0.020479000000000015,3.2659863237090716e-05,3,0,2,854016,send_recv,2,8,FP16
105,0.020400000000000036,0.02067900000000003,0.02055933333333337,0.020599000000000048,0.00011730397359945695,3,0,2,862208,send_recv,2,8,FP16
106,0.020718999999999994,0.020879999999999996,0.020785999999999992,0.020758999999999986,6.844462481938892e-05,3,0,2,870400,send_recv,2,8,FP16
107,0.02079900000000001,0.021198999999999957,0.020985666666666677,0.02095900000000006,0.00016438437341248114,3,0,2,878592,send_recv,2,8,FP16
108,0.020238999999999976,0.02051899999999995,0.020372333333333322,0.020359000000000037,0.00011469767022722188,3,0,2,886784,send_recv,2,8,FP16
109,0.020399,0.020559000000000025,0.020465666666666684,0.020439000000000023,6.798692684791214e-05,3,0,2,894976,send_recv,2,8,FP16
110,0.02059899999999999,0.020918999999999997,0.020718999999999998,0.02063900000000001,0.00014236104336041687,3,0,2,903168,send_recv,2,8,FP16
111,0.020399,0.020959000000000002,0.020705666666666674,0.020759000000000014,0.0002317086292931051,3,0,2,911360,send_recv,2,8,FP16
112,0.021199000000000013,0.021239000000000004,0.02121233333333336,0.02119900000000007,1.8856180831624143e-05,3,0,2,919552,send_recv,2,8,FP16
113,0.021358999999999982,0.021359000000000038,0.021359000000000017,0.021359000000000038,2.62702283343476e-17,3,0,2,927744,send_recv,2,8,FP16
114,0.021359000000000038,0.021599000000000017,0.02146566666666669,0.02143900000000002,9.977753031396431e-05,3,0,2,935936,send_recv,2,8,FP16
115,0.021478999999999984,0.02171900000000005,0.021612333333333348,0.02163900000000001,9.977753031399769e-05,3,0,2,944128,send_recv,2,8,FP16
116,0.020999000000000025,0.021158999999999994,0.021079000000000004,0.021079000000000007,6.531972647420552e-05,3,0,2,952320,send_recv,2,8,FP16
117,0.020959000000000002,0.021239000000000004,0.02113233333333334,0.021199000000000013,0.00012364824660661208,3,0,2,960512,send_recv,2,8,FP16
118,0.021198999999999985,0.021399,0.021279000000000006,0.021239000000000032,8.64098759787717e-05,3,0,2,968704,send_recv,2,8,FP16
119,0.021438999999999993,0.02175899999999996,0.021572333333333322,0.021519000000000007,0.00013597385369579026,3,0,2,976896,send_recv,2,8,FP16
120,0.021959000000000062,0.022039000000000045,0.021999000000000046,0.021999000000000025,3.2659863237102046e-05,3,0,2,985088,send_recv,2,8,FP16
121,0.022239000000000033,0.022438999999999994,0.022319000000000023,0.022279000000000052,8.640987597875029e-05,3,0,2,993280,send_recv,2,8,FP16
122,0.02231899999999996,0.02247900000000004,0.022372333333333327,0.022318999999999988,7.542472332659635e-05,3,0,2,1001472,send_recv,2,8,FP16
123,0.022319000000000016,0.02259899999999999,0.02247933333333334,0.022520000000000012,0.00011787092752478637,3,0,2,1009664,send_recv,2,8,FP16
124,0.02215899999999999,0.022238999999999978,0.022185666666666663,0.022159000000000022,3.771236166326873e-05,3,0,2,1017856,send_recv,2,8,FP16
125,0.022198999999999955,0.022319000000000075,0.02225233333333332,0.02223899999999992,4.988876515704258e-05,3,0,2,1026048,send_recv,2,8,FP16
126,0.022278999999999997,0.02259900000000002,0.022425666666666674,0.022399000000000002,0.000131993265821498,3,0,2,1034240,send_recv,2,8,FP16
127,0.022319000000000075,0.02263900000000001,0.022532333333333345,0.022638999999999954,0.0001508494466530864,3,0,2,1042432,send_recv,2,8,FP16
128,0.02247900000000004,0.022718999999999996,0.02258566666666667,0.022558999999999968,9.977753031395844e-05,3,0,2,1048576,send_recv,2,8,FP16
129,0.023559000000000028,0.023638999999999955,0.02359899999999999,0.02359899999999999,3.265986323707938e-05,3,0,2,1081344,send_recv,2,8,FP16
130,0.023599000000000047,0.02387900000000002,0.023772333333333336,0.023838999999999944,0.0001236482466065825,3,0,2,1114112,send_recv,2,8,FP16
131,0.02463900000000001,0.024798999999999977,0.024745666666666655,0.024798999999999977,7.542472332654891e-05,3,0,2,1146880,send_recv,2,8,FP16
132,0.024678999999999975,0.024798999999999977,0.024745666666666655,0.024759000000000014,4.9888765156990035e-05,3,0,2,1179648,send_recv,2,8,FP16
133,0.025478999999999984,0.02563900000000001,0.025572333333333325,0.02559899999999999,6.79869268479126e-05,3,0,2,1212416,send_recv,2,8,FP16
134,0.02499899999999991,0.025479000000000043,0.025225666666666657,0.025199000000000013,0.0001968643074698311,3,0,2,1245184,send_recv,2,8,FP16
135,0.026119,0.026198999999999955,0.02614566666666666,0.026119000000000028,3.7712361663254826e-05,3,0,2,1277952,send_recv,2,8,FP16
136,0.026278999999999997,0.026438999999999994,0.02637233333333333,0.026399000000000002,6.798692684790352e-05,3,0,2,1310720,send_recv,2,8,FP16
137,0.026998999999999912,0.027400000000000008,0.027145999999999965,0.027038999999999987,0.0001803459638214217,3,0,2,1343488,send_recv,2,8,FP16
138,0.027439000000000078,0.027759000000000016,0.02759900000000003,0.02759899999999999,0.00013063945294841103,3,0,2,1376256,send_recv,2,8,FP16
139,0.028438999999999964,0.02851899999999998,0.028478999999999994,0.028479000000000042,3.265986323711479e-05,3,0,2,1409024,send_recv,2,8,FP16
140,0.028399,0.028479000000000042,0.028425666666666682,0.028399,3.771236166330226e-05,3,0,2,1441792,send_recv,2,8,FP16
141,0.028918999999999983,0.02919900000000007,0.029065666666666684,0.029079000000000008,0.0001146976702272692,3,0,2,1474560,send_recv,2,8,FP16
142,0.02887900000000002,0.029199000000000013,0.029065666666666667,0.02911899999999997,0.00013597385369579934,3,0,2,1507328,send_recv,2,8,FP16
143,0.029918999999999984,0.03003899999999999,0.029972333333333306,0.029958999999999947,4.988876515699158e-05,3,0,2,1540096,send_recv,2,8,FP16
144,0.03003899999999999,0.030239000000000033,0.03014566666666668,0.030159000000000023,8.219218670627143e-05,3,0,2,1572864,send_recv,2,8,FP16
145,0.030718999999999937,0.030839,0.030785666666666645,0.030799000000000007,4.988876515701383e-05,3,0,2,1605632,send_recv,2,8,FP16
146,0.030999000000000023,0.031278999999999994,0.031105666666666667,0.031038999999999987,0.00012364824660660248,3,0,2,1638400,send_recv,2,8,FP16
147,0.03203899999999999,0.03219900000000001,0.03211900000000001,0.03211900000000003,6.531972647422675e-05,3,0,2,1671168,send_recv,2,8,FP16
148,0.031759000000000016,0.03215899999999999,0.0319856666666667,0.0320390000000001,0.0001675974011996882,3,0,2,1703936,send_recv,2,8,FP16
149,0.03227900000000005,0.032878999999999964,0.03257233333333335,0.032559000000000025,0.00024513035081130067,3,0,2,1736704,send_recv,2,8,FP16
150,0.03247900000000004,0.032959,0.03269233333333335,0.03263900000000001,0.00019955506062792862,3,0,2,1769472,send_recv,2,8,FP16
151,0.03359899999999999,0.03383900000000006,0.03371900000000002,0.03371899999999999,9.79795897113543e-05,3,0,2,1802240,send_recv,2,8,FP16
152,0.03379899999999998,0.034158999999999995,0.033945666666666666,0.03387900000000002,0.00015434449203720351,3,0,2,1835008,send_recv,2,8,FP16
153,0.034679,0.03483900000000006,0.03473233333333338,0.034679000000000085,7.54247233265718e-05,3,0,2,1867776,send_recv,2,8,FP16
154,0.03511900000000003,0.035279,0.035172333333333354,0.03511900000000003,7.542472332654891e-05,3,0,2,1900544,send_recv,2,8,FP16
155,0.0357589999999999,0.03599899999999997,0.03591899999999993,0.03599899999999991,0.00011313708498986589,3,0,2,1933312,send_recv,2,8,FP16
156,0.03587900000000002,0.03591900000000004,0.035892666666666684,0.035879999999999995,1.86249533929471e-05,3,0,2,1966080,send_recv,2,8,FP16
157,0.036399,0.03671900000000005,0.03654566666666669,0.03651900000000004,0.00013199326582150802,3,0,2,1998848,send_recv,2,8,FP16
158,0.03635900000000004,0.036559,0.03643900000000002,0.036399,8.640987597876045e-05,3,0,2,2031616,send_recv,2,8,FP16
159,0.037399,0.037439000000000076,0.0374256666666667,0.03743900000000002,1.8856180831663395e-05,3,0,2,2064384,send_recv,2,8,FP16
160,0.037558999999999995,0.037718999999999996,0.03762566666666664,0.03759899999999993,6.798692684791237e-05,3,0,2,2097152,send_recv,2,8,FP16
161,0.038238999999999974,0.03843900000000002,0.038319,0.038279,8.640987597878936e-05,3,0,2,2129920,send_recv,2,8,FP16
162,0.038519000000000005,0.038959,0.038799,0.038918999999999995,0.00019866219234334823,3,0,2,2162688,send_recv,2,8,FP16
163,0.03935900000000004,0.03975900000000002,0.03961233333333337,0.03971900000000005,0.00017987650084309016,3,0,2,2195456,send_recv,2,8,FP16
164,0.03931900000000002,0.039519000000000006,0.03941233333333335,0.039399,8.219218670624742e-05,3,0,2,2228224,send_recv,2,8,FP16
165,0.04035900000000004,0.04043899999999997,0.040399000000000004,0.040399000000000004,3.265986323707938e-05,3,0,2,2260992,send_recv,2,8,FP16
166,0.04019899999999996,0.04035899999999998,0.04030566666666662,0.04035899999999992,7.542472332656199e-05,3,0,2,2293760,send_recv,2,8,FP16
167,0.04091899999999998,0.04119899999999996,0.04107899999999995,0.04111899999999991,0.00011775681155102137,3,0,2,2326528,send_recv,2,8,FP16
168,0.041319000000000015,0.041559000000000026,0.04139900000000004,0.04131900000000008,0.00011313708498983808,3,0,2,2359296,send_recv,2,8,FP16
169,0.042039000000000014,0.042199000000000014,0.042092333333333364,0.04203900000000004,7.542472332655873e-05,3,0,2,2392064,send_recv,2,8,FP16
170,0.04251900000000001,0.04263900000000001,0.042559000000000013,0.042519000000000036,5.656854249491823e-05,3,0,2,2424832,send_recv,2,8,FP16
171,0.043000000000000003,0.04327999999999997,0.04318633333333333,0.043279,0.00013175819603432597,3,0,2,2457600,send_recv,2,8,FP16
172,0.04307899999999995,0.04351900000000001,0.043318999999999996,0.043359000000000036,0.00018184242262650577,3,0,2,2490368,send_recv,2,8,FP16
173,0.04383999999999992,0.044198999999999954,0.044025999999999954,0.04403899999999999,0.00014684912892717834,3,0,2,2523136,send_recv,2,8,FP16
174,0.04384000000000003,0.04431899999999996,0.04413266666666663,0.04423899999999992,0.0002095078890054951,3,0,2,2555904,send_recv,2,8,FP16
175,0.04467900000000009,0.04503899999999999,0.04489233333333334,0.04495899999999995,0.00015434449203715237,3,0,2,2588672,send_recv,2,8,FP16
176,0.04487900000000002,0.045399,0.04509233333333334,0.04499899999999997,0.00022231109334043864,3,0,2,2621440,send_recv,2,8,FP16
177,0.04591899999999998,0.04611900000000003,0.04605233333333333,0.04611899999999997,9.428090415821558e-05,3,0,2,2654208,send_recv,2,8,FP16
178,0.04619900000000001,0.046399,0.046305666666666696,0.046319000000000075,8.219218670625343e-05,3,0,2,2686976,send_recv,2,8,FP16
179,0.047,0.04724000000000001,0.047133333333333326,0.047159999999999966,9.977753031397264e-05,3,0,2,2719744,send_recv,2,8,FP16
180,0.046958999999999945,0.04695900000000006,0.046959,0.046959,4.82407022074504e-17,3,0,2,2752512,send_recv,2,8,FP16
181,0.047679000000000006,0.04787900000000002,0.04779900000000003,0.047839000000000055,8.640987597878294e-05,3,0,2,2785280,send_recv,2,8,FP16
182,0.04747900000000004,0.04788,0.04769266666666668,0.047719,0.00016476312964034987,3,0,2,2818048,send_recv,2,8,FP16
183,0.04835900000000001,0.04863900000000001,0.04853233333333335,0.048599000000000045,0.0001236482466066138,3,0,2,2850816,send_recv,2,8,FP16
184,0.04851900000000001,0.04879899999999998,0.04869233333333334,0.04875900000000002,0.0001236482466066041,3,0,2,2883584,send_recv,2,8,FP16
185,0.04963900000000001,0.04979900000000001,0.049732333333333344,0.04975900000000002,6.79869268479051e-05,3,0,2,2916352,send_recv,2,8,FP16
186,0.04995900000000006,0.050120000000000005,0.05003933333333335,0.050038999999999986,6.572839738057919e-05,3,0,2,2949120,send_recv,2,8,FP16
187,0.050918999999999985,0.051158999999999996,0.05102566666666667,0.050999000000000023,9.977753031397327e-05,3,0,2,2981888,send_recv,2,8,FP16
188,0.050359000000000036,0.05079900000000001,0.0506256666666667,0.05071900000000005,0.00019136933459209228,3,0,2,3014656,send_recv,2,8,FP16
189,0.051438999999999964,0.05163900000000001,0.051532333333333326,0.05151900000000001,8.219218670627106e-05,3,0,2,3047424,send_recv,2,8,FP16
190,0.051279,0.05135899999999998,0.05133233333333332,0.05135899999999998,3.771236166327446e-05,3,0,2,3080192,send_recv,2,8,FP16
191,0.052399,0.05256000000000006,0.05249266666666669,0.052519,6.831463158717523e-05,3,0,2,3112960,send_recv,2,8,FP16
192,0.05239999999999998,0.05255900000000003,0.05247933333333333,0.052478999999999984,6.491190611558178e-05,3,0,2,3145728,send_recv,2,8,FP16
193,0.05335900000000001,0.053598999999999994,0.05347900000000002,0.05347900000000004,9.797958971132031e-05,3,0,2,3178496,send_recv,2,8,FP16
194,0.05363900000000001,0.05379899999999998,0.0537056666666667,0.05367900000000009,6.798692684787835e-05,3,0,2,3211264,send_recv,2,8,FP16
