time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.emb.count,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.input_layernorm.count,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_pre_proj.count,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_rope.count,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.attn_post_proj.count,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.post_attention_layernorm.count,time_stats.share_expert_up_proj.min,time_stats.share_expert_up_proj.max,time_stats.share_expert_up_proj.mean,time_stats.share_expert_up_proj.median,time_stats.share_expert_up_proj.std,time_stats.share_expert_up_proj.count,time_stats.share_expert_act.min,time_stats.share_expert_act.max,time_stats.share_expert_act.mean,time_stats.share_expert_act.median,time_stats.share_expert_act.std,time_stats.share_expert_act.count,time_stats.share_expert_down_proj.min,time_stats.share_expert_down_proj.max,time_stats.share_expert_down_proj.mean,time_stats.share_expert_down_proj.median,time_stats.share_expert_down_proj.std,time_stats.share_expert_down_proj.count,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,use_qk_norm,attn_output_gate,num_tokens,num_tensor_parallel_workers,padded_n_embd,padded_n_expanded_embd,model_arch,is_step2_mini,share_expert_dim,share_q_dim,measurement_type,profiling_precision,quant_signature,model_architecture_profile
,,,,,,,,,,,,0.02828600000000001,0.028575000000000007,0.02841590000000001,0.028432500000000006,8.40041070424534e-05,20,0.002112,0.002144,0.0021184000000000008,0.002112,1.2799999999999966e-05,20,0.003968,0.004064,0.0040254999999999996,0.004032,2.7818159536532877e-05,20,,,,,,,0.005184,0.005248,0.0052143499999999995,0.005216,2.1331373607904382e-05,20,0.001408,0.001472,0.00144005,0.0014399999999999999,1.012163524337842e-05,20,0.00272,0.0027519999999999997,0.0027470999999999997,0.0027519999999999997,1.1388151737661207e-05,20,16,2,2048,512,151936,True,True,True,8,4,2048,512,generic,False,512,,KERNEL_ONLY,BF16,none,generic
,,,,,,,,,,,,0.027710000000000005,0.027936,0.027809400000000012,0.027792500000000005,6.0152639177345766e-05,20,0.0022080000000000003,0.0022719999999999997,0.0022400499999999995,0.0022400000000000002,1.4312494541483537e-05,20,0.004,0.004096,0.0040464,0.004064,2.5749563103089656e-05,20,,,,,,,0.005151,0.005216,0.005176049999999999,0.005184,2.002367348914771e-05,20,0.0015680000000000002,0.001632,0.0015968,0.0016,1.3836907168872642e-05,20,0.00272,0.002784,0.0027535999999999993,0.0027519999999999997,1.2289833196589787e-05,20,16,2,2048,512,151936,True,True,True,4,4,2048,512,generic,False,512,,KERNEL_ONLY,BF16,none,generic
,,,,,,,,,,,,0.028319000000000007,0.028737000000000006,0.028502250000000007,0.02851200000000001,0.0001201531834784239,20,0.001952,0.0019850000000000002,0.0019761,0.001984,1.3801811475310091e-05,20,0.003871,0.003968,0.0039247,0.003936,3.0784898895400086e-05,20,,,,,,,0.005152,0.005248,0.00520635,0.005216,2.8839686198015327e-05,20,0.001312,0.0013440000000000001,0.0013216500000000002,0.001312,1.463309604970875e-05,20,0.0026880000000000003,0.00272,0.0027087000000000005,0.00272,1.5192432326655217e-05,20,16,2,2048,512,151936,True,True,True,2,4,2048,512,generic,False,512,,KERNEL_ONLY,BF16,none,generic
,,,,,,,,,,,,0.025664000000000006,0.025855999999999997,0.025726500000000003,0.025697000000000005,4.6796901606835635e-05,20,0.0022080000000000003,0.002241,0.0022112500000000005,0.0022080000000000003,9.751281967003034e-06,20,0.003999,0.004033,0.00401285,0.004000500000000001,1.564376872751571e-05,20,,,,,,,0.005152,0.005248,0.00520465,0.0052155,2.084772169806569e-05,20,0.0015680000000000002,0.001696,0.0016575999999999997,0.001664,2.3946607275353177e-05,20,0.00272,0.0027530000000000002,0.0027472499999999993,0.0027519999999999997,1.1453711188955155e-05,20,16,2,2048,512,151936,True,True,True,1,4,2048,512,generic,False,512,,KERNEL_ONLY,BF16,none,generic
,,,,,,,,,,,,0.03180700000000001,0.032222,0.03199945,0.032,0.00011016146104695481,20,0.002336,0.002432,0.0023904,0.0024,2.6788803631368054e-05,20,0.0037120000000000005,0.0037770000000000004,0.0037583,0.0037595000000000003,1.8944920163463176e-05,20,,,,,,,0.005216,0.005312000000000001,0.0052624,0.0052485,2.1408876663664577e-05,20,0.001664,0.001696,0.0016752,0.001664,1.5263027222671192e-05,20,0.0026560000000000004,0.0026880000000000003,0.0026672000000000006,0.0026560000000000004,1.5263027222671087e-05,20,16,2,2048,512,151936,True,True,True,128,8,2048,512,generic,False,512,,KERNEL_ONLY,BF16,none,generic
,,,,,,,,,,,,0.029407000000000003,0.029728000000000008,0.02955565,0.029568499999999998,8.900464875499497e-05,20,0.0022400000000000002,0.002304,0.002268799999999999,0.0022719999999999997,1.723252738283031e-05,20,0.003456,0.003552,0.0034975500000000007,0.003488,2.494889777124432e-05,20,,,,,,,0.005216,0.005344000000000001,0.00528475,0.00528,3.2446687041977205e-05,20,0.001632,0.001696,0.0016608,0.001664,1.3952060779684116e-05,20,0.00272,0.002784,0.002750399999999999,0.0027519999999999997,1.591979899370584e-05,20,16,2,2048,512,151936,True,True,True,64,8,2048,512,generic,False,512,,KERNEL_ONLY,BF16,none,generic
,,,,,,,,,,,,0.029791,0.030048000000000002,0.029918200000000006,0.029919500000000005,6.91965317049925e-05,20,0.0021760000000000004,0.0022719999999999997,0.0022240000000000003,0.0022240000000000003,2.5799224794555208e-05,20,0.00336,0.003456,0.0034160499999999995,0.003424,2.448157470425459e-05,20,,,,,,,0.004959,0.005056,0.004995100000000001,0.004992,2.659492432777345e-05,20,0.001536,0.0015680000000000002,0.00155355,0.0015675,1.587600390526539e-05,20,0.002592,0.00272,0.002660750000000001,0.0026560000000000004,4.2103295595475736e-05,20,16,2,2048,512,151936,True,True,True,32,8,2048,512,generic,False,512,,KERNEL_ONLY,BF16,none,generic
,,,,,,,,,,,,0.028448000000000005,0.028704000000000007,0.028591900000000003,0.028609000000000002,6.907959177644318e-05,20,0.0022400000000000002,0.0022730000000000003,0.0022543499999999996,0.0022400000000000002,1.5869073696974057e-05,20,0.003328,0.0033929999999999997,0.0033696500000000005,0.00336,1.7886517268602024e-05,20,,,,,,,0.004992,0.005152,0.00508805,0.0050880000000000005,4.2858458908365e-05,20,0.001567,0.0016,0.0015711499999999999,0.0015680000000000002,9.624318157667046e-06,20,0.002592,0.0026560000000000004,0.00262555,0.002624,1.2298272236375392e-05,20,16,2,2048,512,151936,True,True,True,16,8,2048,512,generic,False,512,,KERNEL_ONLY,BF16,none,generic
,,,,,,,,,,,,0.027583000000000007,0.027808000000000003,0.027702300000000006,0.027712000000000004,6.268181554486099e-05,20,0.002112,0.002144,0.0021392,0.002144,1.1426285485668527e-05,20,0.003328,0.003424,0.00338385,0.003392,2.4483208531563015e-05,20,,,,,,,0.004704,0.004832,0.00478235,0.0048,3.97860214145623e-05,20,0.001536,0.0016,0.0015760000000000004,0.0015680000000000002,1.715808847162175e-05,20,0.0025910000000000004,0.002624,0.0026046999999999997,0.002592,1.5659182609574445e-05,20,16,2,2048,512,151936,True,True,True,8,8,2048,512,generic,False,512,,KERNEL_ONLY,BF16,none,generic
,,,,,,,,,,,,0.027905000000000006,0.02816100000000001,0.028078000000000002,0.028079500000000004,6.360267289980783e-05,20,0.001887,0.00192,0.0019135499999999995,0.00192,1.2901453406496537e-05,20,0.003263,0.003297,0.0032816,0.003296,1.6023108312683874e-05,20,,,,,,,0.004992,0.0050880000000000005,0.00502235,0.0050075,3.573971880135614e-05,20,0.0013440000000000001,0.0013759999999999998,0.0013504000000000003,0.0013440000000000001,1.2799999999999876e-05,20,0.002592,0.0026880000000000003,0.00264305,0.0026395,2.9210400545011404e-05,20,16,2,2048,512,151936,True,True,True,4,8,2048,512,generic,False,512,,KERNEL_ONLY,BF16,none,generic
,,,,,,,,,,,,0.027584000000000008,0.027903000000000004,0.027743900000000005,0.02772900000000001,8.969609801992383e-05,20,0.002048,0.002112,0.00207845,0.0020800000000000003,1.229827223637539e-05,20,0.003296,0.0033929999999999997,0.0033649500000000007,0.0033610000000000003,3.231946008212391e-05,20,,,,,,,0.004703000000000001,0.004832,0.00476315,0.004751999999999999,4.998227185712958e-05,20,0.0015040000000000001,0.001536,0.00151045,0.0015040000000000001,1.2776834506246032e-05,20,0.00256,0.002593,0.00258245,0.002592,1.4592720788118963e-05,20,16,2,2048,512,151936,True,True,True,2,8,2048,512,generic,False,512,,KERNEL_ONLY,BF16,none,generic
