time_stats.moe_gating_linear.min,time_stats.moe_gating_linear.max,time_stats.moe_gating_linear.mean,time_stats.moe_gating_linear.median,time_stats.moe_gating_linear.std,time_stats.moe_gating_linear.count,time_stats.moe_gating_routing_topk.min,time_stats.moe_gating_routing_topk.max,time_stats.moe_gating_routing_topk.mean,time_stats.moe_gating_routing_topk.median,time_stats.moe_gating_routing_topk.std,time_stats.moe_gating_routing_topk.count,time_stats.moe_shuffling.min,time_stats.moe_shuffling.max,time_stats.moe_shuffling.mean,time_stats.moe_shuffling.median,time_stats.moe_shuffling.std,time_stats.moe_shuffling.count,time_stats.moe_grouped_gemm.min,time_stats.moe_grouped_gemm.max,time_stats.moe_grouped_gemm.mean,time_stats.moe_grouped_gemm.median,time_stats.moe_grouped_gemm.std,num_tokens,num_experts,num_experts_per_device,expert_parallel_size,routing_runtime_path,routing_assignment_policy,routing_weight_policy,routing_uses_router_logits,gating_runtime_context,gating_runtime_context_impl,router_topk,hidden_dim,expert_hidden_dim,use_gated,num_tensor_parallel_workers,total_routed_tokens,model_expansion_ratio,tokens_per_expert_avg,tokens_to_experts_ratio,expert_utilization,min_load_ratio,load_imbalance_cv,max_load_ratio,load_entropy,load_gini_coefficient,load_distribution,seed,moe_grouped_gemm_backend,measurement_type,profiling_precision,model_arch,quant_signature,model_architecture_profile
0.023391999304294586,0.026815999299287796,0.024270399753004313,0.024143999442458153,0.0007249588118556579,20,0.24665600061416626,0.25760000944137573,0.24988320022821425,0.2481600046157837,0.0035757814609312217,20,0.0350399985909462,0.042208001017570496,0.03635199945420027,0.0359519999474287,0.001543880012003166,20,0.12121599912643433,0.13235199451446533,0.12424000352621078,0.12358400225639343,0.0027136707212775946,1,512,128,4,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,prefill_hot,ffn_like_prefix_20x,10,2048,512,True,1,2,0.25,0.015625,0.015625,0.015625,0.0,7.937253933193772,64.0,1.0000000048929847,0.984375,uniform,0,vllm_fused,CUDA_EVENT,BF16,generic,none,generic
0.023072000592947006,0.02864000014960766,0.02454399997368455,0.023984000086784363,0.001442593305563403,20,0.24928000569343567,0.2563520073890686,0.25200160071253774,0.25118400156497955,0.0019629711485249705,20,0.03545600175857544,0.05488000065088272,0.03731039986014366,0.03625600039958954,0.004107315498440257,20,0.12060800194740295,0.13846400380134583,0.12556639313697815,0.1239359974861145,0.005128092598170042,1,512,128,4,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,prefill_hot,ffn_like_prefix_20x,10,2048,512,True,2,2,0.25,0.015625,0.015625,0.015625,0.0,7.937253933193772,64.0,1.0000000048929847,0.984375,uniform,0,vllm_fused,CUDA_EVENT,BF16,generic,none,generic
0.02332800067961216,0.030719999223947525,0.025151999946683646,0.024335999973118305,0.0021918947795581643,20,0.252128005027771,0.2908799946308136,0.2587792009115219,0.254816010594368,0.009418343291443462,20,0.03619199991226196,0.042847998440265656,0.037428800202906135,0.03686400130391121,0.0015011125786475819,20,0.12352000176906586,0.13769599795341492,0.12667837738990784,0.12611199915409088,0.0031798952259123325,1,512,128,4,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,prefill_hot,ffn_like_prefix_20x,10,2048,512,True,4,2,0.25,0.015625,0.015625,0.015625,0.0,7.937253933193772,64.0,1.0000000048929847,0.984375,uniform,0,vllm_fused,CUDA_EVENT,BF16,generic,none,generic
0.023360000923275948,0.028192000463604927,0.024659200105816126,0.024399999529123306,0.0010367901189710248,20,0.2536320090293884,0.27296000719070435,0.25798400193452836,0.2563199996948242,0.004578910021209055,20,0.03606399893760681,0.041919998824596405,0.0375152001157403,0.03711999952793121,0.001344086515056405,20,0.12403199821710587,0.1401599943637848,0.12722240388393402,0.12566399574279785,0.0038586356677114964,1,512,128,4,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,prefill_hot,ffn_like_prefix_20x,10,2048,512,True,8,2,0.25,0.015625,0.015625,0.015625,0.0,7.937253933193772,64.0,1.0000000048929847,0.984375,uniform,0,vllm_fused,CUDA_EVENT,BF16,generic,none,generic
0.02457600086927414,0.03283200040459633,0.026089599914848806,0.025359999388456345,0.0020824872781082713,20,0.2518079876899719,0.28751999139785767,0.2627215996384621,0.2569440007209778,0.01032472347975483,20,0.0363520011305809,0.04524800181388855,0.03818240035325289,0.03726400062441826,0.002302568441243978,20,0.1263359934091568,0.1401280015707016,0.1295360028743744,0.12774400413036346,0.003855575807392597,1,512,128,4,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,10,2048,512,True,1,2,0.25,0.015625,0.015625,0.015625,0.0,7.937253933193772,64.0,1.0000000048929847,0.984375,uniform,0,vllm_fused,CUDA_EVENT,BF16,generic,none,generic
0.024288000538945198,0.03270399942994118,0.025916799809783696,0.02513599954545498,0.0020484722946258705,20,0.25753599405288696,0.2694079875946045,0.261183999478817,0.25992000102996826,0.003303572848775,20,0.037087999284267426,0.04553600028157234,0.03869600016623735,0.03782400116324425,0.0021937600169186717,20,0.12831999361515045,0.14105600118637085,0.13310879468917847,0.13260799646377563,0.0033760452643036842,1,512,128,4,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,10,2048,512,True,2,2,0.25,0.015625,0.015625,0.015625,0.0,7.937253933193772,64.0,1.0000000048929847,0.984375,uniform,0,vllm_fused,CUDA_EVENT,BF16,generic,none,generic
0.025280000641942024,0.04950400069355965,0.02729120012372732,0.02584000024944544,0.005203639688880672,20,0.2600319981575012,0.3712640106678009,0.2714208006858826,0.2629920095205307,0.0238799027349213,20,0.037856001406908035,0.04387199878692627,0.039176000468432906,0.038704000413417816,0.001317874306637694,20,0.12720000743865967,0.14604799449443817,0.1312943994998932,0.13078400492668152,0.0041473931632936,1,512,128,4,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,10,2048,512,True,4,2,0.25,0.015625,0.015625,0.015625,0.0,7.937253933193772,64.0,1.0000000048929847,0.984375,uniform,0,vllm_fused,CUDA_EVENT,BF16,generic,none,generic
0.02454400062561035,0.03203200176358223,0.02613280024379492,0.02560000028461218,0.0018641279969727358,20,0.2605440020561218,0.27299201488494873,0.2643759995698929,0.26315200328826904,0.003238044004878212,20,0.037567999213933945,0.047968000173568726,0.03936799969524145,0.03862399980425835,0.002363777378382198,20,0.12732799351215363,0.14787200093269348,0.13112959265708923,0.1292479932308197,0.004805618431419134,1,512,128,4,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,10,2048,512,True,8,2,0.25,0.015625,0.015625,0.015625,0.0,7.937253933193772,64.0,1.0000000048929847,0.984375,uniform,0,vllm_fused,CUDA_EVENT,BF16,generic,none,generic
0.02332800067961216,0.02691200003027916,0.024014399945735933,0.02364799939095974,0.0009442696245363497,20,0.24700799584388733,0.29264000058174133,0.25345439910888673,0.25064000487327576,0.009428752191425948,20,0.03513599932193756,0.04185599833726883,0.03650079984217882,0.035999998450279236,0.001555189209269877,20,0.12297599762678146,0.13344000279903412,0.12584158778190613,0.12444800138473511,0.003426547860726714,1,512,256,2,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,prefill_hot,ffn_like_prefix_20x,10,2048,512,True,1,5,0.25,0.01953125,0.01953125,0.01953125,0.0,7.08519583356734,51.2,2.321928104639192,0.98046875,uniform,0,vllm_fused,CUDA_EVENT,BF16,generic,none,generic
0.023072000592947006,0.02812799997627735,0.023923200182616712,0.02363200020045042,0.0010523280677011788,20,0.24806399643421173,0.26150399446487427,0.25372159779071807,0.2529280036687851,0.0035048639588160942,20,0.03574400022625923,0.04294399917125702,0.037113599665462974,0.036559998989105225,0.0016598285126298853,20,0.12169600278139114,0.13446399569511414,0.12514238059520721,0.12387199699878693,0.0033720973879098892,1,512,256,2,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,prefill_hot,ffn_like_prefix_20x,10,2048,512,True,2,5,0.25,0.01953125,0.01953125,0.01953125,0.0,7.08519583356734,51.2,2.321928104639192,0.98046875,uniform,0,vllm_fused,CUDA_EVENT,BF16,generic,none,generic
