time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,attention_backend,is_prefill,prefill_chunk_size,batch_size,seq_lens,total_tokens,max_seq_len,min_seq_len,avg_seq_len,equal_seq_len,seq_len_variance,seq_len_std,seq_len_cv,kv_cache_size,mode,is_mixed_batch,is_chunked_prefill_sample,chunk_start_token,chunk_end_token,total_prefill_tokens,profiling_precision,model_arch,quant_signature,measurement_type,model_architecture_profile
0.01360000018030405,0.016543999314308167,0.014553599990904331,0.01408000010997057,0.0010878867840492573,0.027936000376939774,0.03017600066959858,0.02871680036187172,0.028224000707268715,0.0008282005918223568,0.052671998739242554,0.06143999844789505,0.05660159960389137,0.05491200089454651,0.0035703971392256444,0.009952000342309475,0.011872000060975552,0.010572800040245056,0.01017600018531084,0.0007035925858211973,0.012640000320971012,0.013376000337302685,0.01290880013257265,0.012864000163972378,0.00026665825923413483,2048,32,4,16,1,512,FLASHINFER,True,0,2,"[32, 32]",64,32,32,32.0,45,0.0,0.0,0.0,0,online_grid_balanced,True,False,0,0,0,BF16,generic,none,CUDA_EVENT,generic
0.014208000153303146,0.016736000776290894,0.014841600321233273,0.014368000440299511,0.0009538793748406751,0.02659199945628643,0.031039999797940254,0.02794239968061447,0.02751999907195568,0.0015911949922086562,0.05315199866890907,0.057792000472545624,0.055212799459695816,0.05430399999022484,0.0017509124632164007,0.010111999697983265,0.01152000017464161,0.01053440012037754,0.01027199998497963,0.000514951559545063,0.012384000234305859,0.013887999579310417,0.013081599958240986,0.013151999562978745,0.0005016552437894757,2048,32,4,16,1,512,FLASHINFER,True,0,2,"[32, 32]",64,32,32,32.0,45,0.0,0.0,0.0,32,online_grid_balanced,True,True,32,32,32,BF16,generic,none,CUDA_EVENT,generic
0.01360000018030405,0.017472000792622566,0.014694400131702423,0.01414399966597557,0.0014050007544430347,0.02659199945628643,0.03049599938094616,0.027910399809479715,0.02703999914228916,0.001444955037396681,0.05212799832224846,0.05936000123620033,0.05451519936323166,0.05363199859857559,0.0025114281374205055,0.009600000455975533,0.011136000044643879,0.010080000199377537,0.009952000342309475,0.0005441881295716812,0.012000000104308128,0.013632000423967838,0.012960000149905681,0.013055999763309956,0.0005666802538797598,2048,32,4,16,1,512,FLASHINFER,True,0,2,"[48, 48]",96,48,48,48.0,67,0.0,0.0,0.0,0,online_grid_balanced,True,False,0,0,0,BF16,generic,none,CUDA_EVENT,generic
0.013535999692976475,0.015359999611973763,0.014195199869573117,0.013887999579310417,0.000635697480499448,0.026176000013947487,0.029920000582933426,0.028198400139808656,0.028063999488949776,0.001412124933937405,0.052032001316547394,0.05648000165820122,0.054342400282621384,0.054336000233888626,0.0017584748750830083,0.009696000255644321,0.010816000401973724,0.01012480016797781,0.010048000141978264,0.00037678563454413645,0.012000000104308128,0.013632000423967838,0.012473600171506404,0.012223999947309494,0.0005901897773769042,2048,32,4,16,1,512,FLASHINFER,True,0,2,"[48, 48]",96,48,48,48.0,67,0.0,0.0,0.0,32,online_grid_balanced,True,True,32,32,32,BF16,generic,none,CUDA_EVENT,generic
