time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,use_qk_norm,attn_output_gate,num_tokens,num_tensor_parallel_workers,padded_n_embd,padded_n_expanded_embd,model_arch,is_step2_mini,share_expert_dim,share_q_dim,measurement_type,profiling_precision,quant_signature,model_architecture_profile
0.020735999569296837,0.06588800251483917,0.026320799998939038,0.025167999789118767,0.007167789543386081,0.022431999444961548,0.028543999418616295,0.024747199937701227,0.024671999737620354,0.001564216539976583,0.133215993642807,1.7972160577774048,0.2299488015472889,0.14240000396966934,0.3599715528805005,0.027264000847935677,0.10742399841547012,0.03408320005983114,0.03024000022560358,0.01699647633748706,0.034015998244285583,0.17071999609470367,0.04244639966636896,0.03545599989593029,0.029454083601845586,0.022463999688625336,0.03791999816894531,0.024859199952334165,0.02425600029528141,0.00322223083882746,0.027712000533938408,0.041152000427246094,0.031078399624675512,0.029743999242782593,0.0029515659710390276,0.02908799983561039,0.0562559999525547,0.03238080013543367,0.031136000528931618,0.005688110491927696,0.02751999907195568,0.034272000193595886,0.02991200005635619,0.029343999922275543,0.0016728956074169258,32,4,2048,768,151936,True,True,False,8,1,2048,768,generic,False,,,CUDA_EVENT,BF16,none,generic
0.019872000440955162,0.031231999397277832,0.023671200126409532,0.024560000747442245,0.002851323698219537,0.02160000056028366,0.02659199945628643,0.022673599887639284,0.022079999558627605,0.0013411579384259302,0.13232000172138214,0.14659200608730316,0.13752480000257492,0.13675199449062347,0.003609001959816739,0.02703999914228916,0.03267199918627739,0.028507199883461,0.028303999453783035,0.0012406871928092329,0.033824000507593155,0.041120000183582306,0.03496480006724596,0.03447999991476536,0.0015372752607044431,0.021856000646948814,0.02953599952161312,0.023148800060153008,0.022703999653458595,0.0016508834942969516,0.028351999819278717,0.03494400158524513,0.029446400143206118,0.028960000723600388,0.0016479413420653747,0.027775999158620834,0.031647998839616776,0.02977599985897541,0.02971199993044138,0.0009619981393996464,0.027615999802947044,0.03292800113558769,0.028899200074374676,0.0285279992967844,0.0011251040684311508,32,4,2048,768,151936,True,True,False,4,1,2048,768,generic,False,,,CUDA_EVENT,BF16,none,generic
0.01958400011062622,0.031968001276254654,0.023664799937978386,0.023744000121951103,0.0029082525258280817,0.02160000056028366,0.02489599958062172,0.02280479995533824,0.022576000541448593,0.0009164677616001031,0.11062400043010712,0.17654399573802948,0.11961599960923194,0.11567999795079231,0.014081530284430887,0.026496000587940216,0.031328000128269196,0.02771840002387762,0.0272000003606081,0.001271072935609358,0.02816000021994114,0.03276799991726875,0.02951520010828972,0.029311999678611755,0.001017895558851398,0.02127999998629093,0.03283200040459633,0.023536000028252603,0.02295999974012375,0.00238816294452693,0.026944000273942947,0.0289280004799366,0.027932800352573395,0.02796800062060356,0.0005914288669146454,0.02768000029027462,0.035551998764276505,0.030311999935656787,0.029455999843776226,0.002070226100927744,0.025536000728607178,0.032735999673604965,0.02741920007392764,0.027184000238776207,0.0013813949240137748,32,4,2048,768,151936,True,True,False,1,1,2048,768,generic,False,,,CUDA_EVENT,BF16,none,generic
