time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,attention_backend,prefill_seq_lens,prefill_kv_cache_sizes,decode_kv_cache_sizes,num_prefill_seqs,num_decode_seqs,decode_batch_size,total_batch_size,total_prefill_tokens,total_decode_tokens,total_tokens,decode_avg_kv_cache_size,batch_composition_ratio,mode,is_true_mixed_batch,is_mixed_batch,is_prefill,batch_size,prefill_chunk_size,kv_cache_size,is_chunked_prefill_sample,chunk_start_token,chunk_end_token,profiling_precision,model_arch,quant_signature,measurement_type,model_architecture_profile
0.013311999849975109,0.018880000337958336,0.01479679998010397,0.013663999736309052,0.00209824387878537,0.026847999542951584,0.0315839983522892,0.028038399666547774,0.02703999914228916,0.0017974083787049466,0.05299200117588043,0.05951999872922897,0.055910400301218036,0.05427199974656105,0.002725407915774115,0.046592000871896744,0.053408000618219376,0.049273600429296495,0.049056001007556915,0.0022783819730457593,0.012415999546647072,0.013791999779641628,0.012857599928975106,0.012768000364303589,0.000498789594355977,2048,32,4,16,1,512,FLASHINFER,[32],[16],[32],1,1,1,2,32,1,33,32,0.5,true_mixed,True,False,True,2,0,0,False,0,0,BF16,generic,none,CUDA_EVENT,generic
0.013632000423967838,0.01817600056529045,0.015238400176167488,0.014303999952971935,0.0016396245852508655,0.026976000517606735,0.031199999153614044,0.02847360000014305,0.02816000021994114,0.0014500480819068886,0.05270399898290634,0.05961599946022034,0.05456639975309372,0.05337600037455559,0.00257064964475019,0.04771199822425842,0.0525440014898777,0.04925439953804016,0.04835199937224388,0.0017751674332689628,0.012768000364303589,0.01462399959564209,0.013279999978840351,0.012992000207304955,0.000687217946383813,2048,32,4,16,1,512,FLASHINFER,[32],[16],[64],1,1,1,2,32,1,33,64,0.5,true_mixed,True,False,True,2,0,0,False,0,0,BF16,generic,none,CUDA_EVENT,generic
0.013824000023305416,0.01651199907064438,0.014681600034236908,0.014240000396966934,0.0010049015085840227,0.026623999699950218,0.07225599884986877,0.036819199845194814,0.027744000777602196,0.01775132684579629,0.05161599814891815,0.05526399984955788,0.052959999442100524,0.05276799947023392,0.0012310649676561705,0.04585599899291992,0.0506879985332489,0.048364799469709396,0.047968000173568726,0.001654198999164785,0.012415999546647072,0.013919999822974205,0.013081599771976472,0.012992000207304955,0.00048631584263895066,2048,32,4,16,1,512,FLASHINFER,[64],[16],[32],1,1,1,2,64,1,65,32,0.5,true_mixed,True,False,True,2,0,0,False,0,0,BF16,generic,none,CUDA_EVENT,generic
0.013728000223636627,0.01532800029963255,0.014508800208568573,0.014560000039637089,0.0005326246317039236,0.026335999369621277,0.031199999153614044,0.02805119939148426,0.027583999559283257,0.0016527123825754275,0.051392000168561935,0.057920001447200775,0.05453440025448799,0.05344000086188316,0.002739349781042462,0.047968000173568726,0.05180799961090088,0.04968959987163544,0.04972799867391586,0.0012486394987393952,0.01228800043463707,0.013856000266969204,0.013068800233304501,0.013183999806642532,0.000522531603490468,2048,32,4,16,1,512,FLASHINFER,[64],[16],[64],1,1,1,2,64,1,65,64,0.5,true_mixed,True,False,True,2,0,0,False,0,0,BF16,generic,none,CUDA_EVENT,generic
