time_stats.moe_gating_linear.min,time_stats.moe_gating_linear.max,time_stats.moe_gating_linear.mean,time_stats.moe_gating_linear.median,time_stats.moe_gating_linear.std,time_stats.moe_gating_routing_topk.min,time_stats.moe_gating_routing_topk.max,time_stats.moe_gating_routing_topk.mean,time_stats.moe_gating_routing_topk.median,time_stats.moe_gating_routing_topk.std,time_stats.moe_shuffling.min,time_stats.moe_shuffling.max,time_stats.moe_shuffling.mean,time_stats.moe_shuffling.median,time_stats.moe_shuffling.std,time_stats.moe_grouped_gemm.min,time_stats.moe_grouped_gemm.max,time_stats.moe_grouped_gemm.mean,time_stats.moe_grouped_gemm.median,time_stats.moe_grouped_gemm.std,num_tokens,num_experts,num_experts_per_device,expert_parallel_size,routing_runtime_path,routing_assignment_policy,routing_weight_policy,routing_uses_router_logits,gating_runtime_context,gating_runtime_context_impl,router_topk,hidden_dim,expert_hidden_dim,use_gated,num_tensor_parallel_workers,total_routed_tokens,model_expansion_ratio,tokens_per_expert_avg,tokens_to_experts_ratio,expert_utilization,min_load_ratio,load_imbalance_cv,max_load_ratio,load_entropy,load_gini_coefficient,load_distribution,seed,moe_grouped_gemm_backend,measurement_type,profiling_precision,model_arch,quant_signature,model_architecture_profile
0.003776,0.003776,0.003776,0.003776,0.0,0.03891300000000001,0.03891300000000001,0.03891300000000001,0.03891300000000001,0.0,0.005631000000000001,0.005631000000000001,0.005631000000000001,0.005631000000000001,0.0,0.139903,0.144094,0.142356,0.142511,0.0010118328913412554,32,16,16,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,prefill_hot,ffn_like_prefix_20x,8,2048,768,True,1,256,0.375,16.0,16.0,1.0,0.6875,0.125,1.125,3.9880835440818023,0.0654296875,uniform,0,vllm_fused,KERNEL_ONLY,BF16,generic,none,generic
0.0038079999999999998,0.0038079999999999998,0.0038079999999999998,0.0038079999999999998,0.0,0.038016000000000015,0.038016000000000015,0.038016000000000015,0.038016000000000015,0.0,0.0057599999999999995,0.0057599999999999995,0.0057599999999999995,0.0057599999999999995,0.0,0.10454400000000001,0.10972799999999999,0.10672154999999998,0.10648,0.001074618186845911,32,16,16,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,prefill_hot,ffn_like_prefix_20x,8,2048,768,True,1,256,0.375,16.0,16.0,0.9375,0.0,0.3890593624371479,1.5,3.8451522404703162,0.21142578125,skewed,0,vllm_fused,KERNEL_ONLY,BF16,generic,none,generic
0.009952,0.009952,0.009952,0.009952,0.0,0.04025500000000001,0.04025500000000001,0.04025500000000001,0.04025500000000001,0.0,0.004351,0.004351,0.004351,0.004351,0.0,0.103071,0.10492699999999999,0.10389699999999999,0.10388800000000001,0.0004121510645382332,16,16,16,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,prefill_hot,ffn_like_prefix_20x,8,2048,768,True,1,128,0.375,8.0,8.0,1.0,0.75,0.18221724671391565,1.25,3.9760075261740826,0.1025390625,uniform,0,vllm_fused,KERNEL_ONLY,BF16,generic,none,generic
0.010144,0.010144,0.010144,0.010144,0.0,0.04006300000000001,0.04006300000000001,0.04006300000000001,0.04006300000000001,0.0,0.00432,0.00432,0.00432,0.00432,0.0,0.075071,0.081024,0.07630379999999999,0.07609600000000001,0.0011580770958791984,16,16,16,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,prefill_hot,ffn_like_prefix_20x,8,2048,768,True,1,128,0.375,8.0,8.0,0.9375,0.0,0.4192627457812106,1.625,3.826028830382875,0.2294921875,skewed,0,vllm_fused,KERNEL_ONLY,BF16,generic,none,generic
0.0096,0.0096,0.0096,0.0096,0.0,0.04089700000000001,0.04089700000000001,0.04089700000000001,0.04089700000000001,0.0,0.0037440000000000004,0.0037440000000000004,0.0037440000000000004,0.0037440000000000004,0.0,0.10259100000000002,0.10403200000000001,0.10331315,0.10335950000000002,0.0004017413689178658,8,16,16,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,prefill_hot,ffn_like_prefix_20x,8,2048,768,True,1,64,0.375,4.0,4.0,1.0,0.25,0.42389562394532926,1.75,3.856648001160156,0.236328125,uniform,0,vllm_fused,KERNEL_ONLY,BF16,generic,none,generic
0.009792,0.009792,0.009792,0.009792,0.0,0.041054,0.041054,0.041054,0.041054,0.0,0.003776,0.003776,0.003776,0.003776,0.0,0.04380800000000001,0.047743,0.045313549999999994,0.045312000000000005,0.0007594552307410887,8,16,16,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,prefill_hot,ffn_like_prefix_20x,8,2048,768,True,1,64,0.375,4.0,4.0,0.875,0.0,0.5448623679425842,2.0,3.7025693369728,0.29296875,skewed,0,vllm_fused,KERNEL_ONLY,BF16,generic,none,generic
