time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.emb.count,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.input_layernorm.count,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_pre_proj.count,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_rope.count,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.attn_post_proj.count,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.post_attention_layernorm.count,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_up_proj.count,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_act.count,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.mlp_down_proj.count,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,use_qk_norm,attn_output_gate,num_tokens,num_tensor_parallel_workers,padded_n_embd,padded_n_expanded_embd,model_arch,model_architecture_profile,share_expert_dim,share_q_dim,measurement_type,profiling_precision,quant_signature
0.00699999975040555,0.025760000571608543,0.009074050060007721,0.009500499814748764,0.0031447638134163413,40.0,0.009999999776482582,0.01640000008046627,0.010542100016027688,0.010220499709248543,0.0013529226656916564,20.0,0.18131999671459198,0.2600409984588623,0.18697414845228194,0.18253999948501587,0.01685366507314397,20,0.07760100066661835,0.08388099819421768,0.07992454916238785,0.07930000126361847,0.0015765886522561168,20,0.08160000294446945,0.08928000181913376,0.08620024956762791,0.08618050068616867,0.0023238254112211373,20,0.015159999951720238,0.01775999926030636,0.015749999927356838,0.015660000033676624,0.0005488713840510112,20.0,0.291361004114151,0.29816100001335144,0.29413500130176545,0.2938610017299652,0.0018410978776816631,20,0.025839999318122864,0.030519999563694,0.0269340000115335,0.02665999997407198,0.001181542832550916,20,0.14696000516414642,0.15799999237060547,0.15258644968271257,0.15262100100517273,0.0025984422121220936,20,32,32,4096,11008,32768,True,False,False,1904,1,4096,11008,generic,generic,,,CUDA_EVENT,FP16,none
0.012280000373721123,0.02459999918937683,0.014475049916654825,0.014700000174343586,0.002768689724788274,40.0,0.016759999096393585,0.02531999908387661,0.017612099833786487,0.01703999936580658,0.0019277502484309024,20.0,0.29808101058006287,0.38788101077079773,0.30506500154733657,0.300681009888649,0.01911421634382545,20,0.10672000050544739,0.11287999898195267,0.10842829942703247,0.10804000124335289,0.0014895216606194118,20,0.10696099698543549,0.10995999723672867,0.10782834962010383,0.1076200008392334,0.0008191636593203578,20,0.02452000044286251,0.02563999965786934,0.024941999930888414,0.024859999306499958,0.0003601052096430026,20.0,0.4949609935283661,0.5018010139465332,0.4980396509170532,0.49834200739860535,0.0021291550371179985,20,0.0456399992108345,0.05159999802708626,0.04690629914402962,0.046660998836159706,0.0012321688712106133,20,0.2509610056877136,0.26336100697517395,0.2558286517858505,0.2557004988193512,0.002580779583928135,20,32,32,4096,11008,32768,True,False,False,3776,1,4096,11008,generic,generic,,,CUDA_EVENT,FP16,none
0.007040000054985285,0.029920000582933426,0.009191049996297806,0.009200000204145908,0.0037617111385330705,40.0,0.009639999829232693,0.016839999705553055,0.010524000087752939,0.009860000107437372,0.0017429583359990205,20.0,0.1525609940290451,0.23236100375652313,0.1580185003578663,0.15386050194501877,0.017134682121446775,20,0.0676800012588501,0.07452099770307541,0.07059820033609868,0.07022050023078918,0.0014363670478530492,20,0.08879999816417694,0.09864100068807602,0.09381024986505508,0.09296000003814697,0.003005921397947732,20,0.012319999746978283,0.015159999951720238,0.013306050002574921,0.013259999919682741,0.000810990471505567,20.0,0.28676098585128784,0.29284098744392395,0.2889428988099098,0.2883410006761551,0.001795978502768168,20,0.02443999983370304,0.026599999517202377,0.025270049832761286,0.02515999972820282,0.0005436920755713679,20,0.144119992852211,0.16048100590705872,0.1510685481131077,0.15014100074768066,0.00373878634453747,20,32,32,4096,11008,32768,True,False,False,1776,1,4096,11008,generic,generic,,,CUDA_EVENT,FP16,none
0.012959999963641167,0.025760000571608543,0.014808049984276294,0.014980499632656574,0.002041947995582431,40.0,0.01696000061929226,0.01860000006854534,0.01760014984756708,0.017500000074505806,0.0004892484144711971,20.0,0.28784099221229553,0.34296101331710815,0.2943228468298912,0.2908004969358444,0.011494706205924573,20,0.1069599986076355,0.11784099787473679,0.11099249981343746,0.10982050001621246,0.0031535845727178008,20,0.10036099702119827,0.10552100092172623,0.102352249994874,0.10198000073432922,0.001364770627718775,20,0.02524000033736229,0.03123999945819378,0.0259680001065135,0.02561999950557947,0.001261402260325655,20.0,0.6124420166015625,0.6600019931793213,0.6256479978561401,0.6205019950866699,0.014008529826091659,20,0.04975999891757965,0.058240000158548355,0.05214434992522001,0.051121000200510025,0.002246236914301496,20,0.20944100618362427,0.2366809993982315,0.2176325500011444,0.2136010006070137,0.007473058334476773,20,32,32,4096,11008,32768,True,False,False,4096,1,4096,11008,generic,generic,,,CUDA_EVENT,FP16,none
0.00699999975040555,0.023760000243782997,0.009153000020887703,0.009039999917149544,0.0029770843475212133,40.0,0.009359999559819698,0.014800000004470348,0.01029804996214807,0.009560000151395798,0.001613642578633059,20.0,0.1767210066318512,0.2582800090312958,0.18346654996275902,0.17881999909877777,0.017310902255157544,20,0.07440000027418137,0.07924100011587143,0.07599430084228516,0.07546000182628632,0.0013487009314412323,20,0.07407999783754349,0.08092000335454941,0.07713019959628582,0.07730050012469292,0.0016719634635437924,20,0.01119999960064888,0.016759999096393585,0.01209804993122816,0.011859999969601631,0.0011531061859877273,20.0,0.27376100420951843,0.2836410105228424,0.2762488484382629,0.2755405008792877,0.002315474351208401,20,0.023760000243782997,0.025200000032782555,0.024382000043988227,0.02431999985128641,0.00042018561145418677,20,0.13432100415229797,0.15236100554466248,0.1394084006547928,0.13936050236225128,0.0036052802874047794,20,32,32,4096,11008,32768,True,False,False,1648,1,4096,11008,generic,generic,,,CUDA_EVENT,FP16,none
0.011359999887645245,0.03020000085234642,0.013868049904704093,0.013919999822974205,0.0033632921745317336,40.0,0.01583999954164028,0.023159999400377274,0.0166720500215888,0.01616000011563301,0.0017208976394781394,20.0,0.2581610083580017,0.34644100069999695,0.2642468512058258,0.25992099940776825,0.018892029609615026,20,0.1008009985089302,0.10555999726057053,0.10329034924507141,0.10324050113558769,0.0014221374552290569,20,0.09108100086450577,0.09400100260972977,0.09178224951028824,0.09164000302553177,0.0006125468568188979,20,0.023479999974370003,0.025599999353289604,0.024084049742668867,0.02398000005632639,0.0005563734502919978,20.0,0.501721978187561,0.5079609751701355,0.5048356473445892,0.504661500453949,0.001663864529978162,20,0.0427200011909008,0.046959999948740005,0.04406814966350794,0.044080499559640884,0.0009171474860012294,20,0.2011609971523285,0.20907999575138092,0.20524264872074127,0.2053004950284958,0.0022579202375521603,20,32,32,4096,11008,32768,True,False,False,3520,1,4096,11008,generic,generic,,,CUDA_EVENT,FP16,none
0.006920000072568655,0.02816000021994114,0.008998024987522512,0.00873999996110797,0.003737549789963853,40.0,0.009159999899566174,0.015560000203549862,0.009856049856171011,0.009519999846816063,0.0013320085054217966,20.0,0.13496099412441254,0.21488100290298462,0.14054649844765663,0.13617999851703644,0.017131434131543954,20,0.0676800012588501,0.07176099717617035,0.06915014944970607,0.06879999861121178,0.0012572829002545501,20,0.05923999845981598,0.06436000019311905,0.060780299827456474,0.060280000790953636,0.0013844273555430706,20,0.01092000026255846,0.01703999936580658,0.011508050002157688,0.011219999752938747,0.0012837370728094862,20.0,0.2476000040769577,0.2552410066127777,0.2503027506172657,0.249720998108387,0.0021387933675742743,20,0.022199999541044235,0.02491999976336956,0.023076050076633693,0.02292000036686659,0.0006511101401809024,20,0.13112099468708038,0.14059999585151672,0.1346263989806175,0.1342804953455925,0.0024743300763814522,20,32,32,4096,11008,32768,True,False,False,1520,1,4096,11008,generic,generic,,,CUDA_EVENT,FP16,none
0.012559999711811543,0.025439999997615814,0.014591049915179611,0.014639999717473984,0.0022095442826377534,40.0,0.01664000004529953,0.020840000361204147,0.017108049988746644,0.016940000467002392,0.0008725923702256883,20.0,0.29840099811553955,0.33500099182128906,0.3020349979400635,0.2998010069131851,0.0077462671516217154,20,0.10300000011920929,0.11200100183486938,0.10647024996578694,0.10624000057578087,0.0018366766533587438,20,0.10491999983787537,0.1080000028014183,0.1057863000780344,0.10570050030946732,0.0007331505823996979,20,0.023840000852942467,0.029440000653266907,0.024922000151127575,0.02434000000357628,0.0014690118969525679,20.0,0.5551220178604126,0.5647220015525818,0.5601498007774353,0.5602020025253296,0.002574910768157692,20,0.04447999969124794,0.049600999802351,0.04582014996558428,0.04576000012457371,0.0011019649282489588,20,0.24132099747657776,0.2536799907684326,0.24791674986481665,0.24794049561023712,0.0032293798287280286,20,32,32,4096,11008,32768,True,False,False,3840,1,4096,11008,generic,generic,,,CUDA_EVENT,FP16,none
0.012559999711811543,0.026799999177455902,0.014565050043165684,0.014540000353008509,0.002257270960719046,40.0,0.016720000654459,0.024639999493956566,0.01769800018519163,0.017299999482929707,0.0016447478253368733,20.0,0.2763209939002991,0.352961003780365,0.28639699816703795,0.2803809940814972,0.01695486340230977,20,0.10644099861383438,0.11695999652147293,0.11001629903912544,0.10898000001907349,0.002802089719454035,20,0.09895999729633331,0.10836099833250046,0.10137640088796615,0.10054099932312965,0.0022621498403394254,20,0.02515999972820282,0.029519999399781227,0.02594004962593317,0.02570000011473894,0.0008848219513330488,20.0,0.5675619840621948,0.6554419994354248,0.5931638985872268,0.5802019834518433,0.026802141782152976,20,0.047199998050928116,0.05407999828457832,0.04967614971101284,0.048800500109791756,0.0020501895677952006,20,0.2059600055217743,0.22808100283145905,0.21555874943733216,0.21386100351810455,0.0061462166453088215,20,32,32,4096,11008,32768,True,False,False,3936,1,4096,11008,generic,generic,,,CUDA_EVENT,FP16,none
0.011119999922811985,0.03075999952852726,0.013419024948962032,0.01348000019788742,0.0033766092468210137,40.0,0.014680000022053719,0.021880000829696655,0.015350049966946245,0.014999999664723873,0.001515926654251189,20.0,0.27560099959373474,0.3463610112667084,0.2809068992733955,0.277320995926857,0.015068251207230663,20,0.08299999684095383,0.08792000263929367,0.08538224920630455,0.08498049899935722,0.0011992544582514733,20,0.09876000136137009,0.1027199998497963,0.09968829974532127,0.09944050014019012,0.0007926836242308651,20,0.021560000255703926,0.026480000466108322,0.02222215011715889,0.02198049984872341,0.0010117814760899116,20.0,0.4782010018825531,0.49028199911117554,0.4841254487633705,0.48388150334358215,0.003251133303467156,20,0.0384799987077713,0.04236000031232834,0.04024820029735565,0.040200000628829,0.0010671910711511528,20,0.22868099808692932,0.24300099909305573,0.23484069854021072,0.23414000123739243,0.003331354250549677,20,32,32,4096,11008,32768,True,False,False,3264,1,4096,11008,generic,generic,,,CUDA_EVENT,FP16,none
