time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.share_expert_up_proj.min,time_stats.share_expert_up_proj.max,time_stats.share_expert_up_proj.mean,time_stats.share_expert_up_proj.median,time_stats.share_expert_up_proj.std,time_stats.share_expert_act.min,time_stats.share_expert_act.max,time_stats.share_expert_act.mean,time_stats.share_expert_act.median,time_stats.share_expert_act.std,time_stats.share_expert_down_proj.min,time_stats.share_expert_down_proj.max,time_stats.share_expert_down_proj.mean,time_stats.share_expert_down_proj.median,time_stats.share_expert_down_proj.std,time_stats.mtp_fusion_proj.min,time_stats.mtp_fusion_proj.max,time_stats.mtp_fusion_proj.mean,time_stats.mtp_fusion_proj.median,time_stats.mtp_fusion_proj.std,time_stats.lm_head_linear.min,time_stats.lm_head_linear.max,time_stats.lm_head_linear.mean,time_stats.lm_head_linear.median,time_stats.lm_head_linear.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,use_qk_norm,attn_output_gate,num_tokens,num_tensor_parallel_workers,padded_n_embd,padded_n_expanded_embd,model_arch,is_step2_mini,share_expert_dim,share_q_dim,measurement_type,profiling_precision,quant_signature
0.02348800003528595,0.036768000572919846,0.028987199906259774,0.03102399967610836,0.004387978107048607,0.08931200206279755,0.10726399719715118,0.09425120018422603,0.09254400059580803,0.0048867595156448776,0.0417280010879039,0.2319680005311966,0.0582896005362272,0.0421920008957386,0.0491491641172062,0.0107519999146461,0.0357119999825954,0.0132816003635525,0.0108160004019737,0.0071947820835514,0.047359999269247,0.0558400005102157,0.0502351995557546,0.0497759990394115,0.0018492372363406,0.08451200276613235,0.10044799745082855,0.08808480054140091,0.08710400015115738,0.0033755103342078454,0.033280000090599,0.0410879999399185,0.0345008000731468,0.0341599993407726,0.0015936602511745,0.0354240015149116,0.0491839982569217,0.0371104003861546,0.0363840013742446,0.002910049020075,0.0356799997389316,0.0434239991009235,0.0369376001879572,0.0364800002425909,0.0018291603672743,0.0464319996535778,0.0482879988849163,0.0474783999845385,0.0474720001220703,0.000519159879656,0.3585599958896637,0.3665919899940491,0.3628111973404884,0.3629280030727386,0.0020745345522632,16,2,2048,512,151936,True,True,True,1,1,2048,512,generic,False,512,,CUDA_EVENT,BF16,none
0.10294400155544281,0.14470399916172028,0.11745279934257269,0.12188800051808357,0.011767863572468057,0.10451199859380722,0.12243200093507767,0.10924960039556027,0.1072000004351139,0.004455746286743379,0.0314240008592605,2.53279995918274,0.2480111977085471,0.1698080003261566,0.5280004375413075,0.0089279999956488,0.3845759928226471,0.0436911995522677,0.0329600013792514,0.0789727765335865,0.0168639998883008,0.0548160001635551,0.0369312001392245,0.0465280003845691,0.0145118884234145,0.08697599917650223,0.29228800535202026,0.10057600028812885,0.08880000188946724,0.044310848404170676,0.0109440004453063,0.3872640132904053,0.0622976007405668,0.0335040017962455,0.1081489316175463,0.0069120000116527,0.0386880002915859,0.0246624002000316,0.0357119999825954,0.0144600956107099,0.0097920000553131,0.037696000188589,0.0256303996313363,0.0355199985206127,0.0126266519116941,0.0206719990819692,0.3864319920539856,0.0934719991870224,0.1032480001449585,0.0770265908988423,0.1851840019226074,0.2091840058565139,0.2005296006798744,0.2051519975066185,0.0082724952581073,16,2,2048,512,151936,True,True,True,1,2,2048,512,generic,False,512,,CUDA_EVENT,BF16,none
0.02412799932062626,0.036159999668598175,0.02870639986358583,0.029056000523269176,0.0037916109579692837,0.09548799693584442,0.10953599959611893,0.09897759929299355,0.09782399982213974,0.0033838461421388417,0.0527999997138977,0.20694400370121,0.0610320003703236,0.0533600002527236,0.0334760553973293,0.0094720004126429,0.0347840003669261,0.011856000078842,0.0098240002989768,0.0063525400441582,0.0535680018365383,0.0621760003268718,0.0553007999435067,0.0544000007212162,0.0023352605541452,0.0926399976015091,0.10143999755382538,0.09518880099058151,0.09387199953198433,0.002518631648989295,0.0378240011632442,0.0439359992742538,0.0392911998555064,0.0386880002915859,0.0016642235594994,0.0359679982066154,0.0520640015602111,0.0382896000519394,0.0374720003455877,0.0033749989558244,0.0391359999775886,0.0559040009975433,0.0420959996059536,0.0400639995932579,0.0041216140901545,0.0502719990909099,0.0583680011332035,0.0517279997467994,0.0511999987065792,0.0017513830689022,0.3626880049705505,0.369951993227005,0.3667935997247696,0.3664639890193939,0.0021634220578011,16,2,2048,512,151936,True,True,True,2,1,2048,512,generic,False,512,,CUDA_EVENT,BF16,none
0.10201600193977356,0.14051200449466705,0.11637679971754551,0.11971200257539749,0.011708336660142964,0.11132799834012985,0.11897599697113037,0.11427839919924736,0.11407999694347382,0.0018370504855310615,0.1974399983882904,0.2634879946708679,0.2083007983863353,0.2049759998917579,0.0138944659112765,0.0330879986286163,0.0370559990406036,0.0346831995993852,0.0347360000014305,0.0010571761947859,0.0539520010352134,0.057983998209238,0.0552255999296903,0.0550239998847246,0.0009699534868037,0.09350399672985077,0.09984000027179718,0.09617439955472946,0.09598400071263313,0.001724157625870619,0.0383360013365745,0.0476800017058849,0.0397216001525521,0.0391199998557567,0.0019921668584151,0.0360639989376068,0.03923200070858,0.0375920001417398,0.0374719984829425,0.0008797888205264,0.0390079990029335,0.0438079982995986,0.040289600379765,0.0400320012122392,0.0010836840218898,0.1099200025200843,0.1242559999227523,0.1143167994916439,0.1130399964749813,0.00362365763533,0.2327039986848831,0.24719999730587,0.2357824005186558,0.2355839982628822,0.0029661176090181,16,2,2048,512,151936,True,True,True,2,2,2048,512,generic,False,512,,CUDA_EVENT,BF16,none
0.023520000278949738,0.03577600046992302,0.029076000070199372,0.031647998839616776,0.003987235319529553,0.09561599791049957,0.10793600231409073,0.09950879923999309,0.0987359993159771,0.0035921097553291825,0.0531199984252452,0.2104000002145767,0.0626143995672464,0.0554879996925592,0.0339343278334395,0.0097279995679855,0.0352960005402565,0.0125775998923927,0.0102880001068115,0.0073670467378301,0.0533760003745555,0.0571199990808963,0.0547248002141714,0.0544959995895624,0.0009305496242048,0.09257599711418152,0.100832000374794,0.09510720036923885,0.09425600245594978,0.002084669359200828,0.0384319983422756,0.0409919992089271,0.0395391996949911,0.0393759999424219,0.0007312121709301,0.0368320010602474,0.0383360013365745,0.0375535998493433,0.0374879986047744,0.0004067245750743,0.0390399992465972,0.0560319982469081,0.0419552002102136,0.0400639995932579,0.0043513396565198,0.0503679998219013,0.0578560009598732,0.0525040002539753,0.0518559999763965,0.0019579682921772,0.3664320111274719,0.3735040128231048,0.3708864003419876,0.3709760010242462,0.0019088365404063,16,2,2048,512,151936,True,True,True,4,1,2048,512,generic,False,512,,CUDA_EVENT,BF16,none
0.10182400047779083,0.14140799641609192,0.11600880026817321,0.11659200116991997,0.01221734091060342,0.11203200370073318,0.12172800302505493,0.11440480053424835,0.1138560026884079,0.0022699772058798907,0.1992640048265457,0.2667520046234131,0.2090047985315322,0.205775998532772,0.0141216717796524,0.0335999988019466,0.0359999984502792,0.034846399910748,0.0348640009760856,0.0006676796248572,0.054016001522541,0.0582079999148845,0.0555087998509407,0.055392000824213,0.0011053338236121,0.09452799707651138,0.10579200088977814,0.09761600010097027,0.09670399874448776,0.0030280441768059875,0.0374080017209053,0.0409919992089271,0.0393887998536229,0.03923200070858,0.0008861689169953,0.0364480018615722,0.0499520003795623,0.0381936000660061,0.0373760014772415,0.0027756284066704,0.03923200070858,0.0512319989502429,0.0411679998040199,0.0404799990355968,0.0025570881395109,0.1104639992117881,0.1255040019750595,0.1135120000690221,0.1123039983212947,0.0032497242588665,0.212351992726326,0.2177599966526031,0.2145775996148586,0.2145599946379661,0.0011090889557338,16,2,2048,512,151936,True,True,True,4,2,2048,512,generic,False,512,,CUDA_EVENT,BF16,none
0.024191999807953835,0.03561599925160408,0.028709600074216725,0.028543999418616295,0.0038853318924344043,0.09471999853849411,0.10758399963378906,0.09896959997713566,0.09804800152778625,0.0030676732021908556,0.0564160011708736,0.2107200026512146,0.064665599912405,0.0569600015878677,0.0335093619591746,0.0102399997413158,0.0354240015149116,0.0116912000346928,0.0103519996628165,0.0054473861494852,0.0416000001132488,0.056768000125885,0.0479359997436404,0.0483679994940757,0.004650867350918,0.09286399930715561,0.11212799698114395,0.09626720026135445,0.09489599987864494,0.004413242491993431,0.0367680005729198,0.054976001381874,0.0404912002384662,0.0377120003104209,0.0056404508439962,0.0356479994952678,0.0523520000278949,0.0386624000966548,0.0371679998934268,0.003896906210615,0.0386880002915859,0.0482239983975887,0.0405808001756668,0.0393920000642538,0.0024319632780889,0.0512639991939067,0.0537599995732307,0.0518544003367424,0.0516160000115633,0.0005807338593836,0.375328004360199,0.3800640106201172,0.3773296013474464,0.3771840035915375,0.0011114421401473,16,2,2048,512,151936,True,True,True,8,1,2048,512,generic,False,512,,CUDA_EVENT,BF16,none
0.10159999877214432,0.1324159950017929,0.11515360027551651,0.11841600015759468,0.011704233509897069,0.11129599809646606,0.12569600343704224,0.11506239958107471,0.1138560026884079,0.0036890895653341614,0.198975995182991,0.2983680069446563,0.2162160016596317,0.2048959955573082,0.024947344761643,0.0328960008919239,0.0534720011055469,0.0353552006185054,0.0343840010464191,0.0042245488411248,0.0536319985985755,0.075712002813816,0.0563247999176383,0.0550719983875751,0.0045920203498711,0.09324800223112106,0.10735999792814255,0.09684480018913746,0.09590400010347366,0.003545743544606154,0.0387520007789135,0.0584000013768672,0.0420848000794649,0.0395519994199276,0.0063361314754374,0.0359999984502792,0.0543039999902248,0.0403232002630829,0.0379200000315904,0.0058345478880126,0.0394239984452724,0.0605119988322258,0.0429040001705288,0.0403200015425682,0.0050738507190419,0.109215997159481,0.1571840047836303,0.1172592014074325,0.1130079999566078,0.0111204464765538,0.2147520035505294,0.2342080026865005,0.2174624003469944,0.2165919989347458,0.003910174171402,16,2,2048,512,151936,True,True,True,8,2,2048,512,generic,False,512,,CUDA_EVENT,BF16,none
0.024480000138282776,0.04150399938225746,0.02932400000281632,0.03015999961644411,0.004274520022135286,0.09616000205278397,0.10543999820947647,0.09889920018613338,0.09812800213694572,0.002695862334029688,0.0574400015175342,0.2075839936733245,0.0655295994132757,0.0580479986965656,0.0325917961840682,0.0102719999849796,0.0359679982066154,0.0117120000533759,0.0103040002286434,0.0055673834516976,0.0251519996672868,0.0551039986312389,0.0305567999370396,0.0258080000057816,0.010134561289047,0.09136000275611877,0.10342399775981903,0.09471199996769428,0.09427200257778168,0.0025002397975463267,0.036896001547575,0.0504320003092289,0.039478400349617,0.0378080010414123,0.0037559344276143,0.0352320000529289,0.0491839982569217,0.0378496002405881,0.036991998553276,0.0028692167917301,0.0393280014395713,0.0438719987869262,0.0407808002084493,0.0405439995229244,0.0012106149923039,0.0493759997189044,0.0512319989502429,0.0503103997558355,0.0502879992127418,0.0004219392136827,0.3832319974899292,0.3868800103664398,0.3854815974831581,0.3856959939002991,0.0009111894167052,16,2,2048,512,151936,True,True,True,16,1,2048,512,generic,False,512,,CUDA_EVENT,BF16,none
0.10233599692583084,0.14112000167369843,0.11614080034196377,0.11923200264573097,0.011874727468370021,0.11267200112342834,0.12720000743865967,0.11574400030076504,0.11427199840545654,0.004201590587764988,0.197280004620552,0.2850239872932434,0.2088975995779037,0.2031680047512054,0.0185399737871935,0.0328320004045963,0.0382720008492469,0.0343039993196725,0.0340479984879493,0.0011955332083044,0.0501120015978813,0.0680000036954879,0.0520704001188278,0.0511039998382329,0.0037356166614808,0.09433600306510925,0.11004800349473953,0.097707200050354,0.09675199910998344,0.0033195630775736764,0.0375679992139339,0.0482239983975887,0.0397327998653054,0.0389120001345872,0.0026308450484878,0.035776000469923,0.0425599999725818,0.0374976001679897,0.0368480011820793,0.0016504555433068,0.0386880002915859,0.0431360006332397,0.0404512003064155,0.0401600003242492,0.0012397221886148,0.1078400015830993,0.1222399994730949,0.1130192004144191,0.1117440015077591,0.0037852668324308,0.2190719991922378,0.2239679992198944,0.2208543986082077,0.2207840010523796,0.0013487189312635,16,2,2048,512,151936,True,True,True,16,2,2048,512,generic,False,512,,CUDA_EVENT,BF16,none
